"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Tx Rate (Bps)","Tx Rate (bps)","Tx Rate (Kbps)","Tx Rate (Mbps)","Avg Delay Variation (ns)","Min Delay Variation (ns)","Max Delay Variation (ns)","Short Term Avg Delay Variation (ns)","Total Sequence Errors","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",100000,100000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12079,0,267457,"",0,86167,63477,339130,"00:00:00.099","00:00:50.099"
"Traffic Item 2",84558686,84558574,112,0.000,1409774.500,1409792.000,6000000272.000,721804544.000,5774436352.000,5774436.352,5774.436,7329,0,43417,8937,82711614,86754,53815,445317,"00:00:00.099","00:01:00.079"
"Traffic Item 3",84558686,84558574,112,0.000,1409774.500,1409792.000,6000000272.000,721804544.000,5774436352.000,5774436.352,5774.436,5613,0,43825,6119,82764573,86952,54150,445642,"00:00:00.099","00:01:00.079"
"Traffic Item 4",84558686,84558574,112,0.000,1409774.500,1409792.000,6000000272.000,721804544.000,5774436352.000,5774436.352,5774.436,3892,0,43942,5890,82725101,87085,54532,446000,"00:00:00.099","00:01:00.079"
