"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Tx Rate (Bps)","Tx Rate (bps)","Tx Rate (Kbps)","Tx Rate (Mbps)","Avg Delay Variation (ns)","Min Delay Variation (ns)","Max Delay Variation (ns)","Short Term Avg Delay Variation (ns)","Total Sequence Errors","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",183210545,179923520,3287025,1.794,3054511.500,3037073.500,13000000944.000,1563909888.000,12511279104.000,12511279.104,12511.279,17574,0,3332147,17556,174660746,393259,74837,9149782,"00:00:00.154","00:01:00.128"
"Traffic Item 2",183210545,179919752,3290793,1.796,3054511.000,3037024.500,12999998816.000,1563909632.000,12511277056.000,12511277.056,12511.277,15562,0,3331695,15694,174802799,394172,75497,9150175,"00:00:00.154","00:01:00.128"
"Traffic Item 3",169117425,166055322,3062103,1.811,2819548.000,2802393.500,11999996288.000,1443608576.000,11548868608.000,11548868.608,11548.869,26725,0,2203485,26047,163990072,431438,74347,9112022,"00:00:00.154","00:01:00.128"
"Traffic Item 4",169117426,166058925,3058501,1.809,2819548.500,2802432.500,11999998416.000,1443608832.000,11548870656.000,11548870.656,11548.871,20971,0,2203662,20128,164074546,432174,74912,9112667,"00:00:00.154","00:01:00.128"
