"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Tx Rate (Bps)","Tx Rate (bps)","Tx Rate (Kbps)","Tx Rate (Mbps)","Avg Delay Variation (ns)","Min Delay Variation (ns)","Max Delay Variation (ns)","Short Term Avg Delay Variation (ns)","Total Sequence Errors","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",183211464,179911397,3300067,1.801,3054512.000,3036201.000,13000003072.000,1563910144.000,12511281152.000,12511281.152,12511.281,18400,0,3950405,18204,174751981,392481,74942,6065460,"00:00:00.113","00:01:00.081"
"Traffic Item 2",183211465,179912101,3299364,1.801,3054512.000,3036196.500,13000003072.000,1563910144.000,12511281152.000,12511281.152,12511.281,16416,0,2886622,16585,174861886,393468,73835,6072395,"00:00:00.113","00:01:00.081"
"Traffic Item 3",169118273,166054787,3063486,1.811,2819548.000,2802712.500,11999996288.000,1443608576.000,11548868608.000,11548868.608,11548.869,28018,0,3886165,27302,164029739,430460,76110,6065410,"00:00:00.113","00:01:00.081"
"Traffic Item 4",169118274,166049574,3068700,1.815,2819548.500,2802610.000,11999998416.000,1443608832.000,11548870656.000,11548870.656,11548.871,22539,0,3883962,21634,164099575,431148,76885,6066175,"00:00:00.113","00:01:00.081"
