"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Tx Rate (Bps)","Tx Rate (bps)","Tx Rate (Kbps)","Tx Rate (Mbps)","Avg Delay Variation (ns)","Min Delay Variation (ns)","Max Delay Variation (ns)","Short Term Avg Delay Variation (ns)","Total Sequence Errors","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",177102318,173916821,3185497,1.799,3054511.000,3037801.500,12999998816.000,1563909632.000,12511277056.000,12511277.056,12511.277,17742,0,8022770,17988,169000850,392208,75667,8896870,"00:00:00.089","00:00:58.065"
"Traffic Item 2",177102318,173913111,3189207,1.801,3054511.000,3037747.000,12999998816.000,1563909632.000,12511277056.000,12511277.056,12511.277,16726,0,8023302,16654,169066159,393201,74927,8899437,"00:00:00.089","00:00:58.065"
"Traffic Item 3",163479063,160513639,2965424,1.814,2819549.500,2804107.000,12000002672.000,1443609344.000,11548874752.000,11548874.752,11548.875,27631,0,3901322,26793,158565514,429866,76657,8787715,"00:00:00.089","00:00:58.065"
"Traffic Item 4",163479063,160517197,2961866,1.812,2819549.000,2804139.000,12000000544.000,1443609088.000,11548872704.000,11548872.704,11548.873,20575,0,3948825,19898,158631187,430523,75580,8800530,"00:00:00.089","00:00:58.065"
