"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Tx Rate (Bps)","Tx Rate (bps)","Tx Rate (Kbps)","Tx Rate (Mbps)","Avg Delay Variation (ns)","Min Delay Variation (ns)","Max Delay Variation (ns)","Short Term Avg Delay Variation (ns)","Total Sequence Errors","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",43531334,41411222,2120112,4.870,0.000,0.000,0.000,0.000,0.000,0.000,0.000,51195,0,2695705,"",41331372,671700,79730,16799390,"00:00:00.082","00:01:01.855"
"Traffic Item 2",72552224,69022100,3530124,4.866,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37811,0,16478887,"",68939079,313467,82565,16799820,"00:00:00.082","00:01:01.855"
"Traffic Item 3",72552224,69021434,3530790,4.867,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37352,0,16478770,"",68953784,314987,83437,16800000,"00:00:00.082","00:01:01.855"
"Traffic Item 4",72552224,69020712,3531512,4.868,0.000,0.000,0.000,0.000,0.000,0.000,0.000,41790,0,16478577,"",68949414,316571,83740,16800105,"00:00:00.082","00:01:01.855"
