"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Tx Rate (Bps)","Tx Rate (bps)","Tx Rate (Kbps)","Tx Rate (Mbps)","Avg Delay Variation (ns)","Min Delay Variation (ns)","Max Delay Variation (ns)","Short Term Avg Delay Variation (ns)","Total Sequence Errors","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",5629796,5017842,611954,10.870,469924.500,442047.500,1999998672.000,240601344.000,1924810752.000,1924810.752,1924.811,135717,0,2783435,194921,5008007,1014239,81312,3157165,"00:00:00.107","00:00:12.079"
"Traffic Item 2",11259592,10035646,1223946,10.870,939849.500,883780.000,3999999472.000,481202944.000,3849623552.000,3849623.552,3849.624,38813,0,2332052,53602,10022145,980516,77817,2629502,"00:00:00.106","00:00:12.079"
"Traffic Item 3",14074490,12545090,1529400,10.866,1174812.000,1105791.000,4999999872.000,601503744.000,4812029952.000,4812029.952,4812.030,39518,0,1886057,64149,12530621,637182,72387,2290770,"00:00:00.106","00:00:12.081"
"Traffic Item 4",14074490,12544835,1529655,10.868,1174812.000,1105764.000,4999999872.000,601503744.000,4812029952.000,4812029.952,4812.030,28804,0,1821632,51202,12531527,638724,72767,2291582,"00:00:00.106","00:00:12.081"
