Link 3 is disabled
Link 3 is disabled
Time elapsed: 1004 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6034105215.00,3009685541.00,2207102744.00,579.00,1786.00,0.00,0.00,
38,2.00,6027529357.00,3009686510.00,2207103448.00,566.00,2095.00,0.00,0.00,
39,2.00,6019181958.00,3009681181.00,2207099488.00,579.00,2007.00,0.00,0.00,
40,2.00,6022371604.00,3009681354.00,2207099576.00,753.00,2229.00,0.00,0.00,
51,2.35,7060851939.00,3009673786.00,2207094032.00,685.00,2060.00,0.00,0.00,
52,2.34,7055495826.00,3009674365.00,2207094472.00,645.00,2113.00,0.00,0.00,
53,2.35,7058169489.00,3009669268.00,2207090776.00,384.00,2078.00,0.00,0.00,
54,2.34,7052261921.00,3009674083.00,2207094296.00,608.00,1958.00,0.00,0.00,
*,0.32,84782400824.00,261641605965.00,247195074720.00,196282.00,655808.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6027032762.00,3002622440.00,2201923152.00,593.00,1581.00,0.00,0.00,
38,2.00,6017685060.00,3002623434.00,2201923856.00,295.00,1677.00,0.00,0.00,
39,2.00,6013106135.00,3002620046.00,2201921392.00,582.00,1668.00,0.00,0.00,
40,2.00,6005927552.00,3002621219.00,2201922272.00,456.00,1901.00,0.00,0.00,
51,2.34,7039259271.00,3002630061.00,2201928784.00,504.00,1845.00,0.00,0.00,
52,2.35,7041244828.00,3002624372.00,2201924560.00,505.00,1768.00,0.00,0.00,
53,2.34,7041027142.00,3002633180.00,2201930984.00,677.00,1857.00,0.00,0.00,
54,2.34,7039369843.00,3002625013.00,2201925000.00,480.00,1657.00,0.00,0.00,
*,0.32,84497784451.00,261029455517.00,246616791256.00,69094.00,153032.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6009760811.00,2999546506.00,2199667448.00,701.00,1584.00,0.00,0.00,
38,2.00,6007409251.00,2999545939.00,2199667008.00,554.00,1761.00,0.00,0.00,
39,2.00,6007591926.00,2999551326.00,2199670968.00,711.00,1650.00,0.00,0.00,
40,2.00,6005600545.00,2999550244.00,2199670176.00,486.00,1829.00,0.00,0.00,
51,2.35,7040321425.00,2999537587.00,2199660848.00,533.00,1752.00,0.00,0.00,
52,2.34,7031659203.00,2999542190.00,2199664368.00,1168.00,1950.00,0.00,0.00,
53,2.35,7040416979.00,2999547654.00,2199668328.00,595.00,1851.00,0.00,0.00,
54,2.34,7030322122.00,2999554816.00,2199673520.00,439.00,1655.00,0.00,0.00,
*,0.32,84410616609.00,260759658775.00,246361936656.00,62924.00,149971.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6009691009.00,3000049106.00,2200035992.00,483.00,1607.00,0.00,0.00,
38,2.00,5998202201.00,3000045848.00,2200033616.00,462.00,1764.00,0.00,0.00,
39,2.00,6007271110.00,3000044759.00,2200032736.00,654.00,1645.00,0.00,0.00,
40,2.00,5998479016.00,3000046641.00,2200034232.00,487.00,1845.00,0.00,0.00,
51,2.34,7031930519.00,3000061777.00,2200045320.00,566.00,1613.00,0.00,0.00,
52,2.34,7030957092.00,3000061499.00,2200045056.00,543.00,1734.00,0.00,0.00,
53,2.35,7037376936.00,3000049237.00,2200036080.00,507.00,1792.00,0.00,0.00,
54,2.34,7031761821.00,3000042457.00,2200031152.00,378.00,1679.00,0.00,0.00,
*,0.32,84414972285.00,260805986799.00,246405604896.00,108844.00,406128.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6008254011.00,2999280797.00,2199472616.00,643.00,1549.00,0.00,0.00,
38,2.00,6000474650.00,2999283544.00,2199474640.00,483.00,1670.00,0.00,0.00,
39,2.00,6003677035.00,2999286318.00,2199476664.00,701.00,1603.00,0.00,0.00,
40,2.00,5999733791.00,2999283973.00,2199474904.00,471.00,1807.00,0.00,0.00,
51,2.34,7030481322.00,2999279858.00,2199471912.00,509.00,1683.00,0.00,0.00,
52,2.34,7029542453.00,2999287583.00,2199477544.00,509.00,1715.00,0.00,0.00,
53,2.35,7035195097.00,2999291302.00,2199480272.00,403.00,1764.00,0.00,0.00,
54,2.34,7030863624.00,2999300129.00,2199486784.00,591.00,1616.00,0.00,0.00,
*,0.32,84368833738.00,260738722144.00,246342079192.00,67360.00,150556.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6012657069.00,3000191770.00,2200140624.00,640.00,1571.00,0.00,0.00,
38,2.00,6005772099.00,3000190904.00,2200140008.00,518.00,1748.00,0.00,0.00,
39,2.00,6003798917.00,3000190802.00,2200140008.00,561.00,1637.00,0.00,0.00,
40,2.00,6007956263.00,3000190496.00,2200139656.00,492.00,1923.00,0.00,0.00,
51,2.35,7037100798.00,3000189725.00,2200139128.00,512.00,1717.00,0.00,0.00,
52,2.34,7030763466.00,3000197372.00,2200144760.00,590.00,2060.00,0.00,0.00,
53,2.34,7034146628.00,3000207617.00,2200152240.00,465.00,1743.00,0.00,0.00,
54,2.35,7039169574.00,3000206863.00,2200151712.00,517.00,1624.00,0.00,0.00,
*,0.32,84404822928.00,260816383882.00,246415557784.00,77003.00,153117.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6011434863.00,2999790967.00,2199846704.00,630.00,1612.00,0.00,0.00,
38,2.00,6003508702.00,2999791886.00,2199847320.00,477.00,1771.00,0.00,0.00,
39,2.00,6001336379.00,2999788694.00,2199845032.00,455.00,1597.00,0.00,0.00,
40,2.00,5998667972.00,2999790181.00,2199846176.00,497.00,1890.00,0.00,0.00,
51,2.34,7031095302.00,2999782608.00,2199840544.00,460.00,1756.00,0.00,0.00,
52,2.34,7031210118.00,2999768943.00,2199830600.00,389.00,1902.00,0.00,0.00,
53,2.35,7035202616.00,2999754179.00,2199819776.00,540.00,2091.00,0.00,0.00,
54,2.34,7028280445.00,2999742364.00,2199811064.00,392.00,1718.00,0.00,0.00,
*,0.32,84366027593.00,260779218482.00,246380379696.00,57952.00,148755.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6000613070.00,2999119916.00,2199354608.00,522.00,1593.00,0.00,0.00,
38,2.00,6003104559.00,2999122534.00,2199356544.00,435.00,1718.00,0.00,0.00,
39,2.00,6000784914.00,2999126928.00,2199359712.00,631.00,1577.00,0.00,0.00,
40,2.00,6001799698.00,2999130533.00,2199362352.00,450.00,1832.00,0.00,0.00,
51,2.34,7030654361.00,2999127455.00,2199360152.00,639.00,1660.00,0.00,0.00,
52,2.34,7028675265.00,2999133110.00,2199364200.00,643.00,1760.00,0.00,0.00,
53,2.34,7031271092.00,2999136471.00,2199366752.00,654.00,1752.00,0.00,0.00,
54,2.34,7026726817.00,2999139149.00,2199368688.00,512.00,1623.00,0.00,0.00,
*,0.32,84352154950.00,260725084866.00,246329122864.00,57711.00,148296.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6003441403.00,2999776692.00,2199836232.00,691.00,1562.00,0.00,0.00,
38,2.00,6008860278.00,2999771690.00,2199832536.00,523.00,1713.00,0.00,0.00,
39,2.00,5995767010.00,2999768810.00,2199830424.00,347.00,1598.00,0.00,0.00,
40,2.00,6005588193.00,2999764514.00,2199827344.00,446.00,1881.00,0.00,0.00,
51,2.34,7032746897.00,2999781402.00,2199839752.00,316.00,1706.00,0.00,0.00,
52,2.34,7027986971.00,2999772174.00,2199832976.00,309.00,1794.00,0.00,0.00,
53,2.35,7035406163.00,2999766379.00,2199828664.00,489.00,1791.00,0.00,0.00,
54,2.34,7031459305.00,2999770770.00,2199831920.00,535.00,1597.00,0.00,0.00,
*,0.32,84363140631.00,260781102242.00,246382216168.00,57625.00,154666.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6005985398.00,3002626570.00,2201926144.00,593.00,1553.00,0.00,0.00,
38,2.00,6010850783.00,3002631973.00,2201930192.00,605.00,1748.00,0.00,0.00,
39,2.00,6010655394.00,3002643935.00,2201938904.00,447.00,1606.00,0.00,0.00,
40,2.00,6001052274.00,3002644045.00,2201938992.00,338.00,1869.00,0.00,0.00,
51,2.35,7045076985.00,3002649354.00,2201942864.00,309.00,1697.00,0.00,0.00,
52,2.34,7037256628.00,3002650449.00,2201943656.00,417.00,1872.00,0.00,0.00,
53,2.35,7044376568.00,3002660778.00,2201951224.00,482.00,1742.00,0.00,0.00,
54,2.34,7040361963.00,3002658447.00,2201949552.00,498.00,1589.00,0.00,0.00,
*,0.32,84456388206.00,261029239009.00,246616470056.00,59629.00,151732.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6008139937.00,3000041767.00,2200030624.00,455.00,1619.00,0.00,0.00,
38,2.00,6009745675.00,3000053569.00,2200039248.00,627.00,1673.00,0.00,0.00,
39,2.00,6002657259.00,3000042407.00,2200031152.00,549.00,1571.00,0.00,0.00,
40,2.00,6000915525.00,3000052729.00,2200038632.00,580.00,1855.00,0.00,0.00,
51,2.34,7033244868.00,3000042295.00,2200030976.00,454.00,1640.00,0.00,0.00,
52,2.34,7031190990.00,3000051687.00,2200037928.00,547.00,1713.00,0.00,0.00,
53,2.34,7034334112.00,3000042797.00,2200031416.00,352.00,1694.00,0.00,0.00,
54,2.34,7026813368.00,3000049215.00,2200035992.00,599.00,1563.00,0.00,0.00,
*,0.32,84438861930.00,260805728308.00,246405386744.00,90179.00,175514.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6011283264.00,3002314277.00,2201697168.00,542.00,1547.00,0.00,0.00,
38,2.00,6009925887.00,3002306347.00,2201691360.00,528.00,1680.00,0.00,0.00,
39,2.00,6011067771.00,3002320548.00,2201701744.00,551.00,1599.00,0.00,0.00,
40,2.00,6004740051.00,3002310779.00,2201694616.00,590.00,1898.00,0.00,0.00,
51,2.34,7036687759.00,3002309696.00,2201693824.00,545.00,1728.00,0.00,0.00,
52,2.34,7039959262.00,3002296079.00,2201683792.00,575.00,1725.00,0.00,0.00,
53,2.35,7042633901.00,3002298924.00,2201685816.00,579.00,1735.00,0.00,0.00,
54,2.34,7037827209.00,3002291994.00,2201680800.00,514.00,1686.00,0.00,0.00,
*,0.32,84458614684.00,261001632847.00,246590495360.00,63367.00,158412.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
