"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Tx Rate (Bps)","Tx Rate (bps)","Tx Rate (Kbps)","Tx Rate (Mbps)","Avg Delay Variation (ns)","Min Delay Variation (ns)","Max Delay Variation (ns)","Short Term Avg Delay Variation (ns)","Total Sequence Errors","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",40869610,40869521,89,0.000,704887.000,704904.500,2999999072.000,360902144.000,2887217152.000,2887217.152,2887.217,19221,0,181760,19285,40080312,150604,81825,321047,"00:00:00.086","00:00:58.066"
"Traffic Item 2",68116017,68115868,149,0.000,1174812.000,1174804.000,4999999872.000,601503744.000,4812029952.000,4812029.952,4812.030,11269,0,97942,10867,66394588,150967,81282,258587,"00:00:00.086","00:00:58.066"
"Traffic Item 3",68116017,68115868,149,0.000,1174812.000,1174803.500,4999999872.000,601503744.000,4812029952.000,4812029.952,4812.030,9621,0,94527,9625,66440413,151275,81435,258845,"00:00:00.086","00:00:58.066"
"Traffic Item 4",0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"","","","","","","","","",""
