"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Tx Rate (Bps)","Tx Rate (bps)","Tx Rate (Kbps)","Tx Rate (Mbps)","Avg Delay Variation (ns)","Min Delay Variation (ns)","Max Delay Variation (ns)","Short Term Avg Delay Variation (ns)","Total Sequence Errors","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",56372691,55724640,648051,1.150,939849.500,939841.000,3999999472.000,481202944.000,3849623552.000,3849623.552,3849.624,17419,0,553247,17456,54510273,110414,69110,2144717,"00:00:00.111","00:01:00.081"
"Traffic Item 2",56372691,55724645,648046,1.150,939849.500,939841.000,3999999472.000,481202944.000,3849623552.000,3849623.552,3849.624,17490,0,1392415,17556,54510873,110815,69657,2145072,"00:00:00.111","00:01:00.081"
"Traffic Item 3",56372691,55724645,648046,1.150,939849.500,939841.000,3999999472.000,481202944.000,3849623552.000,3849623.552,3849.624,17506,0,553367,17641,54510899,111150,69440,2145245,"00:00:00.111","00:01:00.081"
"Traffic Item 4",56372691,55724646,648045,1.150,939849.500,939841.000,3999999472.000,481202944.000,3849623552.000,3849623.552,3849.624,17584,0,459610,17752,54511434,111603,69822,2145415,"00:00:00.111","00:01:00.081"
