Link 3 is disabled
Link 3 is disabled
Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6020869837.00,3002440466.00,2201789656.00,427.00,1444.00,0.00,0.00,
38,2.01,6022597333.00,3002439165.00,2201788688.00,140.00,1465.00,0.00,0.00,
39,2.00,6006786249.00,3002438161.00,2201787896.00,155.00,1427.00,0.00,0.00,
40,2.00,6017213739.00,3002437092.00,2201787016.00,144.00,1860.00,0.00,0.00,
51,2.35,7045182658.00,3002429537.00,2201781648.00,146.00,1780.00,0.00,0.00,
52,2.35,7041696812.00,3002425564.00,2201778744.00,149.00,1657.00,0.00,0.00,
53,2.35,7040898431.00,3002423124.00,2201776984.00,147.00,1609.00,0.00,0.00,
54,2.35,7045244356.00,3002419335.00,2201774168.00,211.00,1761.00,0.00,0.00,
*,0.32,84297566389.00,259408944756.00,246598683848.00,130560.00,618282.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6010528959.00,2999750931.00,2199817400.00,258.00,1323.00,0.00,0.00,
38,2.00,6001519684.00,2999747261.00,2199814672.00,116.00,1447.00,0.00,0.00,
39,2.00,6006501312.00,2999748633.00,2199815640.00,130.00,1370.00,0.00,0.00,
40,2.00,6007870162.00,2999746187.00,2199813968.00,128.00,1598.00,0.00,0.00,
51,2.35,7037455347.00,2999740667.00,2199809832.00,132.00,1449.00,0.00,0.00,
52,2.35,7034915594.00,2999737455.00,2199807456.00,129.00,1449.00,0.00,0.00,
53,2.34,7034323513.00,2999736317.00,2199806576.00,134.00,1439.00,0.00,0.00,
54,2.35,7039151930.00,2999733925.00,2199804904.00,125.00,1569.00,0.00,0.00,
*,0.32,84140635247.00,259177661503.00,246378804144.00,38282.00,128823.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6005974195.00,2999612625.00,2199715936.00,368.00,1384.00,0.00,0.00,
38,2.00,6010070940.00,2999611395.00,2199715056.00,115.00,1519.00,0.00,0.00,
39,2.00,6009685047.00,2999613617.00,2199716640.00,124.00,1448.00,0.00,0.00,
40,2.00,6005133497.00,2999615791.00,2199718224.00,787.00,1783.00,0.00,0.00,
51,2.35,7038935776.00,2999622907.00,2199723504.00,127.00,1619.00,0.00,0.00,
52,2.35,7036675125.00,2999623374.00,2199723856.00,120.00,1528.00,0.00,0.00,
53,2.35,7034234274.00,2999626270.00,2199725968.00,127.00,1527.00,0.00,0.00,
54,2.34,7032110102.00,2999624598.00,2199724736.00,124.00,1681.00,0.00,0.00,
*,0.32,84135272179.00,259167056293.00,246368657480.00,29940.00,132100.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6000755212.00,2999611123.00,2199714792.00,244.00,1328.00,0.00,0.00,
38,2.00,6012042854.00,2999611779.00,2199715320.00,138.00,1507.00,0.00,0.00,
39,2.00,6002336438.00,2999611180.00,2199714880.00,145.00,1425.00,0.00,0.00,
40,2.00,6011894362.00,2999606127.00,2199711184.00,150.00,1686.00,0.00,0.00,
51,2.35,7037671101.00,2999601280.00,2199707576.00,147.00,1587.00,0.00,0.00,
52,2.35,7041482669.00,2999601872.00,2199708016.00,139.00,1499.00,0.00,0.00,
53,2.35,7037550397.00,2999599374.00,2199706256.00,142.00,1539.00,0.00,0.00,
54,2.35,7038846436.00,2999602316.00,2199708368.00,142.00,1633.00,0.00,0.00,
*,0.32,84186319626.00,259166068907.00,246367741928.00,81668.00,373110.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6018522326.00,2999565332.00,2199681264.00,330.00,1304.00,0.00,0.00,
38,2.00,6010283733.00,2999566652.00,2199682144.00,113.00,1480.00,0.00,0.00,
39,2.00,6000602559.00,2999565852.00,2199681616.00,111.00,1558.00,0.00,0.00,
40,2.00,6010148260.00,2999569365.00,2199684168.00,106.00,1632.00,0.00,0.00,
51,2.34,7032831026.00,2999571539.00,2199685752.00,116.00,1500.00,0.00,0.00,
52,2.35,7042099699.00,2999570500.00,2199685048.00,115.00,1478.00,0.00,0.00,
