Link 3 is disabled
Link 3 is disabled
Time elapsed: 1001 ms
txn_rate: 1
Event0: cycle_activity_stalls_l1d_miss (raw 0xc430ca3)
Event1: cycle_activity_stalls_l2_miss (raw 0x54305a3)
Event2: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event3: resource_stalls_sb (raw 0x4308a2)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6001882478.00,3002484610.00,2201822040.00,300578.00,285454.00,285.00,10060951.00,
38,2.00,6007604723.00,3002479897.00,2201818520.00,206705.00,188613.00,93.00,10416865.00,
39,2.00,6014877607.00,3002481460.00,2201819752.00,177222.00,165016.00,105.00,10463217.00,
40,2.01,6021253782.00,3002476055.00,2201815792.00,188385.00,165742.00,109.00,844038.00,
51,2.34,7039559037.00,3002476258.00,2201815880.00,97763.00,91556.00,104.00,11067.00,
52,2.34,7038755829.00,3002477557.00,2201816848.00,97817.00,92805.00,124.00,9598.00,
53,2.35,7047216435.00,3002473578.00,2201813944.00,102575.00,90963.00,127.00,6517.00,
54,2.34,7037818896.00,3002470962.00,2201812008.00,92533.00,85631.00,115.00,9344.00,
*,0.32,84513426225.00,261015753619.00,246603832640.00,57961576.00,48756822.00,157254.00,38582148.00,

Time elapsed: 999 ms
txn_rate: 1
Event0: cycle_activity_stalls_l1d_miss (raw 0xc430ca3)
Event1: cycle_activity_stalls_l2_miss (raw 0x54305a3)
Event2: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event3: resource_stalls_sb (raw 0x4308a2)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6005856352.00,2999914669.00,2199937432.00,270284.00,255041.00,143.00,10165236.00,
38,2.00,6001724278.00,2999917678.00,2199939632.00,195457.00,178209.00,70.00,10459187.00,
39,2.00,6001391902.00,2999917638.00,2199939544.00,176037.00,163510.00,66.00,10361745.00,
40,2.00,6002880676.00,2999918958.00,2199940512.00,192837.00,167046.00,65.00,825721.00,
51,2.34,7023963196.00,2999911884.00,2199935408.00,96795.00,91245.00,59.00,11362.00,
52,2.34,7033971115.00,2999909065.00,2199933384.00,99271.00,93481.00,75.00,10407.00,
53,2.35,7040336520.00,2999909037.00,2199933296.00,94374.00,81904.00,66.00,9147.00,
54,2.35,7038413831.00,2999911714.00,2199935232.00,227885.00,211703.00,468.00,8406.00,
*,0.32,84379209004.00,260791614966.00,246392101912.00,17714415.00,16607111.00,45001.00,34363083.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: cycle_activity_stalls_l1d_miss (raw 0xc430ca3)
Event1: cycle_activity_stalls_l2_miss (raw 0x54305a3)
Event2: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event3: resource_stalls_sb (raw 0x4308a2)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,5997337971.00,2999763730.00,2199826728.00,234951.00,221300.00,164.00,9978965.00,
38,2.00,5998793408.00,2999759929.00,2199824000.00,162367.00,146340.00,74.00,10236664.00,
39,2.00,6007519812.00,2999758846.00,2199823208.00,142522.00,130226.00,63.00,10421568.00,
40,2.00,5998599725.00,2999759109.00,2199823384.00,155660.00,133133.00,65.00,797927.00,
51,2.34,7029927862.00,2999766406.00,2199828664.00,85066.00,80575.00,76.00,9942.00,
52,2.35,7035875889.00,2999763779.00,2199826728.00,73453.00,69221.00,71.00,9818.00,
53,2.35,7038593820.00,2999767304.00,2199829368.00,80885.00,69068.00,77.00,7351.00,
54,2.34,7029005311.00,2999767042.00,2199829192.00,79118.00,72930.00,75.00,9296.00,
*,0.32,84360348681.00,260782342944.00,246383288360.00,15619635.00,14629425.00,41845.00,33997871.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: cycle_activity_stalls_l1d_miss (raw 0xc430ca3)
Event1: cycle_activity_stalls_l2_miss (raw 0x54305a3)
Event2: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event3: resource_stalls_sb (raw 0x4308a2)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6001514269.00,2999895776.00,2199923528.00,267599.00,248928.00,172.00,10000653.00,
38,2.00,6008544893.00,2999900418.00,2199926960.00,294156.00,266336.00,112.00,10406380.00,
39,2.00,6000238141.00,2999899930.00,2199926608.00,166241.00,151210.00,63.00,10241430.00,
40,2.00,6001319566.00,2999901459.00,2199927752.00,182478.00,157123.00,69.00,811891.00,
51,2.34,7033456643.00,2999898529.00,2199925640.00,105076.00,99969.00,68.00,9483.00,
52,2.35,7035482007.00,2999902563.00,2199928544.00,102963.00,97601.00,78.00,12977.00,
53,2.34,7034707491.00,2999900939.00,2199927312.00,98111.00,84226.00,64.00,8636.00,
54,2.34,7033599264.00,2999900687.00,2199927224.00,102564.00,95147.00,95.00,11128.00,
