"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",100000,100000,0,0.000,0.000,0.000,0.000,0.000,17800000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,115959,77657,942742,"00:00:00.098","00:00:50.098"
"Traffic Item 2",84559821,84559367,454,0.001,1409774.500,1409768.000,6000000272.000,5999972608.000,43294395904,721804544.000,721801216.000,5774436352.000,5774409728.000,5774436.352,5774409.728,5774.436,5774.410,119910,77907,411785,"00:00:00.098","00:01:00.079"
"Traffic Item 3",84559821,84559368,453,0.001,1409774.500,1409769.500,6000000272.000,5999978992.000,43294396416,721804544.000,721801984.000,5774436352.000,5774415872.000,5774436.352,5774415.872,5774.436,5774.416,120261,78385,412165,"00:00:00.098","00:01:00.079"
"Traffic Item 4",84559821,84559368,453,0.001,1409774.500,1409769.500,6000000272.000,5999978992.000,43294396416,721804544.000,721801984.000,5774436352.000,5774415872.000,5774436.352,5774415.872,5774.436,5774.416,120506,78392,412972,"00:00:00.098","00:01:00.079"
