Link 3 is disabled
Link 3 is disabled
Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6013271367.00,3002490112.00,2201826088.00,338.00,1535.00,0.00,0.00,
38,1.97,5928286662.00,3002490446.00,2201826352.00,164.00,1621.00,0.00,0.00,
39,1.97,5925308750.00,3002489383.00,2201825648.00,157.00,1865.00,0.00,0.00,
40,2.00,6015600469.00,3002487523.00,2201824152.00,175.00,1830.00,0.00,0.00,
51,2.35,7042913881.00,3002477108.00,2201816496.00,538.00,1673.00,0.00,0.00,
52,2.35,7044127116.00,3002467334.00,2201809368.00,146.00,1693.00,0.00,0.00,
53,2.35,7044059253.00,3002466861.00,2201809016.00,160.00,1657.00,0.00,0.00,
54,2.34,7038332899.00,3002462194.00,2201805584.00,155.00,1695.00,0.00,0.00,
*,0.32,84109997557.00,259413168852.00,246602697264.00,146172.00,614402.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6002182746.00,2999745877.00,2199813616.00,187.00,1301.00,0.00,0.00,
38,1.97,5917827594.00,2999744659.00,2199812736.00,130.00,1445.00,0.00,0.00,
39,1.97,5917088486.00,2999744225.00,2199812384.00,134.00,1651.00,0.00,0.00,
40,2.00,6009779438.00,2999740014.00,2199809392.00,127.00,1655.00,0.00,0.00,
51,2.34,7024092201.00,2999745320.00,2199813264.00,127.00,1401.00,0.00,0.00,
52,2.35,7035252992.00,2999750056.00,2199816696.00,127.00,1453.00,0.00,0.00,
53,2.34,7033374951.00,2999745469.00,2199813352.00,123.00,1452.00,0.00,0.00,
54,2.34,7026350808.00,2999750487.00,2199817048.00,123.00,1560.00,0.00,0.00,
*,0.32,83946358778.00,259178087337.00,246379193544.00,39205.00,129657.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6000932804.00,2999637680.00,2199734240.00,169.00,1307.00,0.00,0.00,
38,1.98,5925358397.00,2999640580.00,2199736440.00,110.00,1412.00,0.00,0.00,
39,1.97,5917990610.00,2999641205.00,2199736880.00,125.00,1625.00,0.00,0.00,
40,2.00,6004127818.00,2999640395.00,2199736264.00,119.00,1590.00,0.00,0.00,
51,2.34,7028418353.00,2999639574.00,2199735648.00,115.00,1362.00,0.00,0.00,
52,2.34,7032538199.00,2999637886.00,2199734504.00,110.00,1418.00,0.00,0.00,
53,2.35,7036069437.00,2999638793.00,2199735120.00,115.00,1403.00,0.00,0.00,
54,2.34,7024139415.00,2999634354.00,2199731864.00,112.00,1532.00,0.00,0.00,
*,0.32,83940088081.00,259168453868.00,246370018928.00,27577.00,129441.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6007682683.00,2999584253.00,2199695168.00,207.00,1412.00,0.00,0.00,
38,1.97,5913563185.00,2999583037.00,2199694200.00,138.00,1556.00,0.00,0.00,
39,1.97,5916317971.00,2999582408.00,2199693760.00,131.00,1736.00,0.00,0.00,
40,2.00,6014010526.00,2999585684.00,2199696224.00,225.00,1763.00,0.00,0.00,
51,2.35,7038135293.00,2999585048.00,2199695696.00,120.00,1517.00,0.00,0.00,
52,2.34,7033183658.00,2999585076.00,2199695696.00,122.00,1568.00,0.00,0.00,
53,2.35,7034799540.00,2999584237.00,2199695080.00,112.00,1592.00,0.00,0.00,
54,2.34,7027125999.00,2999588558.00,2199698248.00,125.00,1735.00,0.00,0.00,
*,0.32,83989736400.00,259164316629.00,246366063328.00,69665.00,390785.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6003627148.00,2999651516.00,2199744448.00,226.00,1313.00,0.00,0.00,
38,1.97,5916893147.00,2999649539.00,2199742952.00,117.00,1412.00,0.00,0.00,
39,1.97,5917802929.00,2999651656.00,2199744536.00,126.00,1679.00,0.00,0.00,
40,2.00,6011400134.00,2999650146.00,2199743392.00,127.00,1670.00,0.00,0.00,
51,2.34,7031226633.00,2999653560.00,2199745944.00,115.00,1439.00,0.00,0.00,
52,2.35,7039706774.00,2999658821.00,2199749816.00,123.00,1507.00,0.00,0.00,
53,2.34,7033205755.00,2999661523.00,2199751840.00,123.00,1512.00,0.00,0.00,
54,2.34,7033305246.00,2999656372.00,2199747968.00,126.00,1554.00,0.00,0.00,
*,0.32,84014622622.00,259169629473.00,246371080120.00,45759.00,139466.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6005831148.00,2999640084.00,2199736088.00,337.00,1356.00,0.00,0.00,
38,1.97,5922216489.00,2999638078.00,2199734680.00,112.00,1413.00,0.00,0.00,
