Link 3 is disabled
Link 3 is disabled
Time elapsed: 1003 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6028600682.00,3008757816.00,2206422416.00,1249.00,1689.00,0.00,0.00,
38,2.00,6023974482.00,3008758921.00,2206423208.00,627.00,2019.00,0.00,0.00,
39,2.00,6022965253.00,3008762692.00,2206426024.00,583.00,2168.00,0.00,0.00,
40,2.00,6022601173.00,3008759310.00,2206423560.00,571.00,2197.00,0.00,0.00,
51,2.35,7056856241.00,3008754511.00,2206419952.00,693.00,2147.00,0.00,0.00,
52,2.34,7052468063.00,3008762275.00,2206425672.00,559.00,1912.00,0.00,0.00,
53,2.35,7056875482.00,3008767417.00,2206429456.00,627.00,1888.00,0.00,0.00,
54,2.34,7050630736.00,3008767247.00,2206429280.00,517.00,2057.00,0.00,0.00,
*,0.32,84702102852.00,261561500543.00,247119530592.00,182512.00,644846.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6011056412.00,2999606528.00,2199711448.00,686.00,1370.00,0.00,0.00,
38,2.01,6014731716.00,2999606910.00,2199711712.00,476.00,1658.00,0.00,0.00,
39,2.00,6005044753.00,2999608009.00,2199712504.00,399.00,1907.00,0.00,0.00,
40,2.00,6002752587.00,2999607633.00,2199712240.00,449.00,1899.00,0.00,0.00,
51,2.34,7031331001.00,2999615041.00,2199717696.00,426.00,1853.00,0.00,0.00,
52,2.34,7029389985.00,2999606571.00,2199711448.00,533.00,1720.00,0.00,0.00,
53,2.35,7036734707.00,2999607507.00,2199712152.00,469.00,1739.00,0.00,0.00,
54,2.34,7029714805.00,2999602597.00,2199708544.00,566.00,1651.00,0.00,0.00,
*,0.32,84400313956.00,260765826402.00,246367798424.00,70158.00,150147.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6012217072.00,3002338623.00,2201715032.00,666.00,1289.00,0.00,0.00,
38,2.00,6015098230.00,3002336851.00,2201713712.00,524.00,1747.00,0.00,0.00,
39,2.00,6006267572.00,3002339597.00,2201715736.00,589.00,2017.00,0.00,0.00,
40,2.00,6007857120.00,3002340098.00,2201716088.00,467.00,1967.00,0.00,0.00,
51,2.34,7039164065.00,3002333529.00,2201711248.00,449.00,1872.00,0.00,0.00,
52,2.35,7041859004.00,3002333119.00,2201710984.00,441.00,1771.00,0.00,0.00,
53,2.35,7043621208.00,3002332345.00,2201710368.00,554.00,1829.00,0.00,0.00,
54,2.35,7043034001.00,3002334976.00,2201712392.00,574.00,1684.00,0.00,0.00,
*,0.32,84525995621.00,261004295419.00,246592900400.00,82620.00,161405.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6012957627.00,3002775432.00,2202035264.00,488.00,1400.00,0.00,0.00,
38,2.00,6018915200.00,3002774601.00,2202034648.00,533.00,1730.00,0.00,0.00,
39,2.00,6018200537.00,3002769864.00,2202031216.00,526.00,1925.00,0.00,0.00,
40,2.00,6006754745.00,3002768868.00,2202030424.00,492.00,1880.00,0.00,0.00,
51,2.35,7044840695.00,3002761179.00,2202024880.00,538.00,1757.00,0.00,0.00,
52,2.34,7038179542.00,3002761556.00,2202025144.00,407.00,1694.00,0.00,0.00,
53,2.35,7048254684.00,3002755906.00,2202021008.00,384.00,1782.00,0.00,0.00,
54,2.35,7041545488.00,3002756556.00,2202021448.00,493.00,1748.00,0.00,0.00,
*,0.32,84520718508.00,261040026382.00,246626856520.00,109497.00,400488.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6005098993.00,2999323537.00,2199503944.00,756.00,1374.00,0.00,0.00,
38,2.00,6008269376.00,2999324041.00,2199504384.00,641.00,2117.00,0.00,0.00,
39,2.00,6011208262.00,2999323023.00,2199503504.00,514.00,1928.00,0.00,0.00,
40,2.00,6005428649.00,2999326565.00,2199506232.00,429.00,1922.00,0.00,0.00,
51,2.34,7031068516.00,2999341398.00,2199517056.00,559.00,1872.00,0.00,0.00,
52,2.34,7025358920.00,2999343102.00,2199518200.00,627.00,1792.00,0.00,0.00,
53,2.35,7033796678.00,2999338911.00,2199515208.00,650.00,1757.00,0.00,0.00,
54,2.34,7029326614.00,2999336374.00,2199513272.00,743.00,1833.00,0.00,0.00,
*,0.32,84377210474.00,260743821814.00,246346805232.00,67045.00,146598.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6006983839.00,2999793646.00,2199848640.00,815.00,1399.00,0.00,0.00,
38,2.01,6016172835.00,2999796994.00,2199851104.00,556.00,1695.00,0.00,0.00,
39,2.00,6008021550.00,2999800729.00,2199853920.00,409.00,1929.00,0.00,0.00,
40,2.00,5996377468.00,2999795044.00,2199849696.00,416.00,1864.00,0.00,0.00,
51,2.34,7032958414.00,2999791070.00,2199846792.00,426.00,1910.00,0.00,0.00,
52,2.34,7030739192.00,2999783014.00,2199840896.00,481.00,1717.00,0.00,0.00,
53,2.35,7034596785.00,2999787756.00,2199844416.00,504.00,1750.00,0.00,0.00,
54,2.34,7032307565.00,2999788186.00,2199844680.00,574.00,1666.00,0.00,0.00,
*,0.32,84398192096.00,260778882099.00,246380250512.00,76689.00,148533.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6007191290.00,3000025917.00,2200019008.00,703.00,1347.00,0.00,0.00,
38,2.00,6012282143.00,3000026802.00,2200019624.00,432.00,1744.00,0.00,0.00,
39,2.00,6006309972.00,3000027800.00,2200020416.00,433.00,1924.00,0.00,0.00,
40,2.00,6006882936.00,3000029616.00,2200021736.00,500.00,1841.00,0.00,0.00,
51,2.34,7034282865.00,3000028888.00,2200021208.00,435.00,1773.00,0.00,0.00,
52,2.34,7034809085.00,3000037407.00,2200027456.00,431.00,1722.00,0.00,0.00,
53,2.35,7035950375.00,3000033148.00,2200024288.00,465.00,1754.00,0.00,0.00,
54,2.34,7029318339.00,3000037079.00,2200027192.00,458.00,1634.00,0.00,0.00,
*,0.32,84404301283.00,260805124192.00,246404702984.00,57020.00,143833.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6003559181.00,2999309129.00,2199493384.00,783.00,1326.00,0.00,0.00,
38,2.00,6010779837.00,2999307054.00,2199491888.00,490.00,1638.00,0.00,0.00,
39,2.00,6002814907.00,2999306137.00,2199491096.00,352.00,1885.00,0.00,0.00,
40,2.00,5994965620.00,2999306099.00,2199491096.00,410.00,1944.00,0.00,0.00,
51,2.34,7029777626.00,2999304777.00,2199490128.00,565.00,1822.00,0.00,0.00,
52,2.34,7026513288.00,2999301449.00,2199487752.00,382.00,1695.00,0.00,0.00,
53,2.34,7022921822.00,2999298466.00,2199485552.00,406.00,1773.00,0.00,0.00,
54,2.34,7032332778.00,2999297171.00,2199484672.00,505.00,1653.00,0.00,0.00,
*,0.32,84357968998.00,260737965673.00,246341412768.00,57292.00,143904.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6008639490.00,3000087819.00,2200064416.00,781.00,1274.00,0.00,0.00,
38,2.01,6015314733.00,3000086762.00,2200063624.00,500.00,1651.00,0.00,0.00,
39,2.00,6005104375.00,3000087150.00,2200063976.00,445.00,1852.00,0.00,0.00,
40,2.00,6009449677.00,3000091187.00,2200066880.00,419.00,1892.00,0.00,0.00,
51,2.34,7029443710.00,3000098862.00,2200072512.00,512.00,1842.00,0.00,0.00,
52,2.34,7033043482.00,3000097238.00,2200071280.00,480.00,1671.00,0.00,0.00,
53,2.34,7033858248.00,3000100620.00,2200073744.00,348.00,1731.00,0.00,0.00,
54,2.34,7028869089.00,3000100222.00,2200073480.00,567.00,1563.00,0.00,0.00,
*,0.32,84395863055.00,260808976538.00,246408445272.00,60594.00,147625.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6006287366.00,2999709330.00,2199786864.00,624.00,1313.00,0.00,0.00,
38,2.01,6018695097.00,2999709831.00,2199787216.00,413.00,1679.00,0.00,0.00,
39,2.00,6008516643.00,2999711189.00,2199788184.00,386.00,1822.00,0.00,0.00,
40,2.00,6004450546.00,2999710207.00,2199787480.00,617.00,1830.00,0.00,0.00,
51,2.35,7037687360.00,2999702836.00,2199782112.00,343.00,1865.00,0.00,0.00,
52,2.34,7029642895.00,2999703935.00,2199782904.00,387.00,1727.00,0.00,0.00,
53,2.35,7038280741.00,2999701173.00,2199780880.00,532.00,1801.00,0.00,0.00,
54,2.35,7037732631.00,2999712233.00,2199788976.00,461.00,1615.00,0.00,0.00,
*,0.32,84418113606.00,260773727330.00,246375297608.00,58172.00,149290.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6016165248.00,3001574383.00,2201154560.00,646.00,1380.00,0.00,0.00,
38,2.00,6015402150.00,3001572182.00,2201152888.00,652.00,1657.00,0.00,0.00,
39,2.00,6012496641.00,3001569386.00,2201150864.00,493.00,1861.00,0.00,0.00,
40,2.00,6009470403.00,3001569832.00,2201151216.00,620.00,1929.00,0.00,0.00,
51,2.34,7033335602.00,3001576261.00,2201155880.00,551.00,1823.00,0.00,0.00,
52,2.34,7035886334.00,3001576042.00,2201155704.00,461.00,1683.00,0.00,0.00,
53,2.34,7037736514.00,3001578101.00,2201157288.00,481.00,1744.00,0.00,0.00,
54,2.35,7039467878.00,3001569186.00,2201150688.00,386.00,1569.00,0.00,0.00,
*,0.32,84459366194.00,260936174886.00,246528546704.00,71282.00,156661.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6018797971.00,3000025814.00,2200018920.00,708.00,1338.00,0.00,0.00,
38,2.00,6013093823.00,3000031469.00,2200023056.00,360.00,1649.00,0.00,0.00,
39,2.00,5997176599.00,3000032006.00,2200023496.00,598.00,1873.00,0.00,0.00,
40,2.00,6003347249.00,3000028076.00,2200020592.00,607.00,1844.00,0.00,0.00,
51,2.35,7035822141.00,3000025267.00,2200018568.00,469.00,1858.00,0.00,0.00,
52,2.34,7030444191.00,3000026332.00,2200019360.00,465.00,1676.00,0.00,0.00,
53,2.35,7037769358.00,3000024864.00,2200018216.00,626.00,1723.00,0.00,0.00,
54,2.35,7036488912.00,3000023220.00,2200017072.00,632.00,1702.00,0.00,0.00,
*,0.32,84414882504.00,260801035963.00,246401085304.00,65064.00,149150.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6003840935.00,2999972295.00,2199979672.00,427.00,1348.00,0.00,0.00,
38,2.00,6004999612.00,2999970750.00,2199978616.00,562.00,2161.00,0.00,0.00,
39,2.00,5999464447.00,2999967876.00,2199976416.00,412.00,1944.00,0.00,0.00,
40,2.00,6002673012.00,2999972380.00,2199979760.00,512.00,1873.00,0.00,0.00,
51,2.34,7029680140.00,2999981965.00,2199986712.00,442.00,1818.00,0.00,0.00,
52,2.34,7030681504.00,2999980209.00,2199985480.00,371.00,1719.00,0.00,0.00,
53,2.35,7035666060.00,2999988340.00,2199991464.00,615.00,1836.00,0.00,0.00,
54,2.34,7033820499.00,2999989021.00,2199991904.00,476.00,1659.00,0.00,0.00,
*,0.32,84428319747.00,260798074497.00,246398157984.00,66007.00,169456.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6008377172.00,2999830122.00,2199875392.00,743.00,1353.00,0.00,0.00,
38,2.00,6008281324.00,2999824343.00,2199871168.00,492.00,1672.00,0.00,0.00,
39,2.00,6009025963.00,2999829792.00,2199875216.00,424.00,1877.00,0.00,0.00,
40,2.00,6002667268.00,2999827711.00,2199873632.00,460.00,1835.00,0.00,0.00,
51,2.34,7028298409.00,2999813919.00,2199863600.00,483.00,1840.00,0.00,0.00,
52,2.34,7033823578.00,2999815328.00,2199864568.00,539.00,1669.00,0.00,0.00,
53,2.34,7034140489.00,2999804916.00,2199856912.00,480.00,1737.00,0.00,0.00,
54,2.35,7036333530.00,2999805747.00,2199857528.00,397.00,1588.00,0.00,0.00,
*,0.32,84394005397.00,260787356899.00,246387966792.00,57173.00,146063.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6004100136.00,2999257172.00,2199455280.00,500.00,1274.00,0.00,0.00,
38,2.01,6014693405.00,2999268386.00,2199463464.00,536.00,1667.00,0.00,0.00,
39,2.00,5996442874.00,2999269574.00,2199464344.00,395.00,1871.00,0.00,0.00,
40,2.00,6002381124.00,2999271139.00,2199465488.00,526.00,1890.00,0.00,0.00,
51,2.34,7032635729.00,2999276449.00,2199469360.00,394.00,1842.00,0.00,0.00,
52,2.34,7030916028.00,2999274322.00,2199467864.00,474.00,1617.00,0.00,0.00,
53,2.35,7036001209.00,2999285230.00,2199475872.00,577.00,1662.00,0.00,0.00,
54,2.35,7033734355.00,2999283808.00,2199474816.00,416.00,1603.00,0.00,0.00,
*,0.32,84373945205.00,260736892509.00,246340416256.00,59094.00,151612.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6012390339.00,2999909979.00,2199934000.00,425.00,1327.00,0.00,0.00,
38,2.00,6009426548.00,2999901306.00,2199927664.00,479.00,1734.00,0.00,0.00,
