Link 3 is disabled
Link 3 is disabled
Time elapsed: 1003 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6013097012.00,3008843682.00,2206485424.00,866.00,1595.00,0.00,0.00,
38,2.01,6059101177.00,3008844073.00,2206485688.00,609.00,1969.00,0.00,0.00,
39,1.96,5894402548.00,3008846610.00,2206487536.00,505.00,2257.00,0.00,0.00,
40,2.00,6019003168.00,3008839877.00,2206482520.00,613.00,1976.00,0.00,0.00,
51,2.34,7047752690.00,3008834798.00,2206478824.00,541.00,2126.00,0.00,0.00,
52,2.35,7059368190.00,3008834883.00,2206478912.00,689.00,2059.00,0.00,0.00,
53,2.35,7055797861.00,3008827892.00,2206473720.00,647.00,2042.00,0.00,0.00,
54,2.34,7050393192.00,3008828350.00,2206474160.00,731.00,2002.00,0.00,0.00,
*,0.32,84591109573.00,261565341489.00,247123009232.00,179375.00,656919.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.99,5985730824.00,3002460694.00,2201804528.00,532.00,1654.00,0.00,0.00,
38,2.01,6045404123.00,3002461064.00,2201804792.00,532.00,1752.00,0.00,0.00,
39,1.96,5880499808.00,3002460393.00,2201804264.00,485.00,1951.00,0.00,0.00,
40,2.00,6015888190.00,3002461612.00,2201805232.00,442.00,1688.00,0.00,0.00,
51,2.34,7028663109.00,3002455280.00,2201800568.00,489.00,1847.00,0.00,0.00,
52,2.34,7040491744.00,3002454655.00,2201800128.00,578.00,1776.00,0.00,0.00,
53,2.35,7048930787.00,3002454142.00,2201799688.00,495.00,1794.00,0.00,0.00,
54,2.34,7038571926.00,3002453969.00,2201799512.00,476.00,1689.00,0.00,0.00,
*,0.32,84349899735.00,261019868274.00,246607608456.00,70190.00,147598.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,5991730062.00,2999275832.00,2199468920.00,704.00,1567.00,0.00,0.00,
38,2.01,6028970395.00,2999294330.00,2199482472.00,600.00,1734.00,0.00,0.00,
39,1.96,5876116428.00,2999303246.00,2199489072.00,531.00,1929.00,0.00,0.00,
40,2.00,5999960059.00,2999306375.00,2199491360.00,661.00,1662.00,0.00,0.00,
51,2.35,7034591899.00,2999310649.00,2199494528.00,635.00,1901.00,0.00,0.00,
52,2.34,7031171553.00,2999314422.00,2199497168.00,442.00,1788.00,0.00,0.00,
53,2.35,7035894074.00,2999328909.00,2199507904.00,452.00,1759.00,0.00,0.00,
54,2.35,7036191174.00,2999330092.00,2199508784.00,458.00,1725.00,0.00,0.00,
*,0.32,84263965267.00,260735915770.00,246339430040.00,72290.00,153143.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,5987845392.00,2999391017.00,2199553400.00,604.00,1581.00,0.00,0.00,
38,2.01,6036794333.00,2999371397.00,2199539056.00,616.00,1646.00,0.00,0.00,
39,1.96,5876251986.00,2999364942.00,2199534304.00,688.00,1961.00,0.00,0.00,
40,2.00,6002967932.00,2999366421.00,2199535360.00,437.00,1667.00,0.00,0.00,
51,2.34,7024254150.00,2999364296.00,2199533776.00,425.00,1824.00,0.00,0.00,
52,2.35,7034020183.00,2999360260.00,2199530872.00,467.00,1767.00,0.00,0.00,
53,2.35,7034576616.00,2999357745.00,2199529024.00,452.00,1819.00,0.00,0.00,
54,2.34,7027060382.00,2999376301.00,2199542664.00,514.00,1823.00,0.00,0.00,
*,0.32,84290484512.00,260747537602.00,246350472016.00,105965.00,409058.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,5988364194.00,2999717610.00,2199792936.00,589.00,1634.00,0.00,0.00,
38,2.01,6027504635.00,2999723568.00,2199797248.00,687.00,1731.00,0.00,0.00,
39,1.96,5871323611.00,2999724285.00,2199797776.00,997.00,2038.00,0.00,0.00,
40,2.00,5996144251.00,2999717896.00,2199793112.00,603.00,1681.00,0.00,0.00,
51,2.34,7027809792.00,2999724878.00,2199798216.00,406.00,1829.00,0.00,0.00,
