Link 3 is disabled
Link 3 is disabled
Time elapsed: 1003 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6030719962.00,3009853329.00,2207225856.00,798.00,1817.00,0.00,0.00,
38,2.00,6034026132.00,3009850668.00,2207223832.00,432.00,2003.00,0.00,0.00,
39,2.00,6029344506.00,3009846226.00,2207220576.00,647.00,2038.00,0.00,0.00,
40,1.99,5995351770.00,3009845141.00,2207219696.00,588.00,2321.00,0.00,0.00,
51,2.34,7056674640.00,3009845047.00,2207219696.00,1131.00,1961.00,0.00,0.00,
52,2.35,7059220894.00,3009839739.00,2207215824.00,545.00,1946.00,0.00,0.00,
53,2.35,7061346461.00,3009835161.00,2207212392.00,566.00,2054.00,0.00,0.00,
54,2.34,7056713606.00,3009847948.00,2207221808.00,599.00,2074.00,0.00,0.00,
*,0.32,84718199130.00,261654922782.00,247207782712.00,182045.00,644240.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6009261901.00,2999963037.00,2199972808.00,590.00,1554.00,0.00,0.00,
38,2.00,6012320438.00,2999965270.00,2199974480.00,433.00,1688.00,0.00,0.00,
39,2.01,6015569086.00,2999965725.00,2199974832.00,388.00,1629.00,0.00,0.00,
40,1.99,5965510633.00,2999966149.00,2199975184.00,336.00,1850.00,0.00,0.00,
51,2.34,7033591836.00,2999961283.00,2199971576.00,484.00,1957.00,0.00,0.00,
52,2.35,7036520229.00,2999958474.00,2199969552.00,482.00,1992.00,0.00,0.00,
53,2.35,7041291351.00,2999962798.00,2199972720.00,526.00,1693.00,0.00,0.00,
54,2.35,7036330418.00,2999953375.00,2199965856.00,527.00,1704.00,0.00,0.00,
*,0.32,84390485751.00,260797527682.00,246397680584.00,67928.00,144711.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6013193294.00,3000086360.00,2200063360.00,808.00,1578.00,0.00,0.00,
38,2.00,6011450265.00,3000085233.00,2200062480.00,465.00,1674.00,0.00,0.00,
39,2.00,6009864442.00,3000087573.00,2200064240.00,425.00,1545.00,0.00,0.00,
40,1.99,5964677779.00,3000082580.00,2200060544.00,411.00,1846.00,0.00,0.00,
51,2.34,7034442315.00,3000087289.00,2200063976.00,575.00,1835.00,0.00,0.00,
52,2.34,7031011203.00,3000099043.00,2200072600.00,486.00,2079.00,0.00,0.00,
53,2.35,7037132434.00,3000094748.00,2200069520.00,419.00,1597.00,0.00,0.00,
54,2.34,7034188347.00,3000096679.00,2200070840.00,427.00,1576.00,0.00,0.00,
*,0.32,84366038211.00,260806740159.00,246406479792.00,62097.00,146944.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6008943862.00,3000121794.00,2200089320.00,642.00,1667.00,0.00,0.00,
38,2.01,6016402370.00,3000122786.00,2200090112.00,584.00,2268.00,0.00,0.00,
39,2.00,6012593917.00,3000120139.00,2200088088.00,533.00,1685.00,0.00,0.00,
40,1.99,5966720730.00,3000128827.00,2200094512.00,490.00,1915.00,0.00,0.00,
51,2.34,7030394422.00,3000129849.00,2200095216.00,541.00,1868.00,0.00,0.00,
52,2.35,7035817481.00,3000127988.00,2200093896.00,464.00,1833.00,0.00,0.00,
53,2.34,7033000391.00,3000127229.00,2200093280.00,355.00,1867.00,0.00,0.00,
54,2.35,7037068535.00,3000140759.00,2200103224.00,590.00,1809.00,0.00,0.00,
*,0.32,84411223922.00,260811147328.00,246410505264.00,104640.00,409332.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6003765168.00,3000289280.00,2200212168.00,473.00,1549.00,0.00,0.00,
38,2.00,6010751173.00,3000288654.00,2200211640.00,444.00,1798.00,0.00,0.00,
39,2.01,6015768430.00,3000293134.00,2200214984.00,460.00,1649.00,0.00,0.00,
40,1.99,5967650308.00,3000283546.00,2200207944.00,493.00,1855.00,0.00,0.00,
51,2.34,7032626924.00,3000284237.00,2200208472.00,436.00,1769.00,0.00,0.00,
52,2.34,7033464234.00,3000276136.00,2200202488.00,304.00,1746.00,0.00,0.00,
53,2.34,7033716088.00,3000280057.00,2200205392.00,445.00,1614.00,0.00,0.00,
54,2.34,7034117072.00,3000269331.00,2200197560.00,475.00,1645.00,0.00,0.00,
*,0.32,84366936310.00,260825549766.00,246424127576.00,62506.00,151757.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6006769452.00,2999478402.00,2199617464.00,741.00,1514.00,0.00,0.00,
38,2.00,6010866156.00,2999473301.00,2199613768.00,596.00,1739.00,0.00,0.00,
39,2.00,6004543098.00,2999474125.00,2199614296.00,475.00,1562.00,0.00,0.00,
40,1.99,5968430868.00,2999475528.00,2199615352.00,498.00,1797.00,0.00,0.00,
51,2.35,7033906793.00,2999472495.00,2199613152.00,419.00,1807.00,0.00,0.00,
52,2.35,7034944334.00,2999474864.00,2199614912.00,346.00,2053.00,0.00,0.00,
53,2.35,7035734337.00,2999470976.00,2199612096.00,338.00,1641.00,0.00,0.00,
54,2.34,7032965235.00,2999465556.00,2199608048.00,399.00,1520.00,0.00,0.00,
*,0.32,84363683154.00,260753950904.00,246356386672.00,74753.00,149960.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6002908607.00,2999104477.00,2199343256.00,678.00,1572.00,0.00,0.00,
38,2.00,6003774449.00,2999109695.00,2199347128.00,447.00,2037.00,0.00,0.00,
39,2.00,6007397886.00,2999111931.00,2199348800.00,567.00,1660.00,0.00,0.00,
40,1.99,5962011515.00,2999112781.00,2199349416.00,428.00,1788.00,0.00,0.00,
51,2.35,7034382498.00,2999114379.00,2199350560.00,314.00,1867.00,0.00,0.00,
52,2.34,7031424553.00,2999121866.00,2199356016.00,439.00,1711.00,0.00,0.00,
53,2.35,7034595207.00,2999120343.00,2199354872.00,564.00,1655.00,0.00,0.00,
54,2.34,7032281189.00,2999121698.00,2199355928.00,529.00,1684.00,0.00,0.00,
*,0.32,84333067916.00,260723954790.00,246328141840.00,61406.00,150480.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6012971387.00,3000197078.00,2200144584.00,542.00,1542.00,0.00,0.00,
38,2.00,6013722883.00,3000198174.00,2200145376.00,603.00,1701.00,0.00,0.00,
39,2.00,6009035088.00,3000195901.00,2200143704.00,531.00,1525.00,0.00,0.00,
40,1.99,5968326519.00,3000197806.00,2200145112.00,506.00,1854.00,0.00,0.00,
51,2.34,7026165896.00,3000206128.00,2200151184.00,407.00,1795.00,0.00,0.00,
52,2.34,7032877821.00,3000197415.00,2200144760.00,547.00,1701.00,0.00,0.00,
53,2.35,7036422034.00,3000200286.00,2200146872.00,483.00,1593.00,0.00,0.00,
54,2.34,7032531407.00,3000198013.00,2200145200.00,376.00,1679.00,0.00,0.00,
*,0.32,84425789605.00,260816365961.00,246415507712.00,80805.00,158429.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6012505727.00,2999413847.00,2199570120.00,442.00,1572.00,0.00,0.00,
38,2.00,6007583192.00,2999429083.00,2199581296.00,459.00,1746.00,0.00,0.00,
39,2.00,6012125933.00,2999444462.00,2199592560.00,421.00,1525.00,0.00,0.00,
40,1.99,5965606026.00,2999456153.00,2199601096.00,424.00,1755.00,0.00,0.00,
51,2.34,7026126269.00,2999457757.00,2199602328.00,332.00,1736.00,0.00,0.00,
52,2.34,7029011220.00,2999467020.00,2199609192.00,513.00,1674.00,0.00,0.00,
53,2.34,7033516769.00,2999474097.00,2199614296.00,508.00,1688.00,0.00,0.00,
54,2.35,7034920438.00,2999472087.00,2199612888.00,409.00,1673.00,0.00,0.00,
*,0.32,84351836757.00,260753447428.00,246355908656.00,57366.00,154269.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6008453903.00,2999976359.00,2199982664.00,707.00,1459.00,0.00,0.00,
38,2.00,5999575157.00,2999961807.00,2199971928.00,416.00,1675.00,0.00,0.00,
39,2.00,6010498503.00,2999942722.00,2199958024.00,370.00,1478.00,0.00,0.00,
40,1.99,5970020531.00,2999931554.00,2199949840.00,482.00,1850.00,0.00,0.00,
51,2.34,7032286250.00,2999927290.00,2199946672.00,455.00,1658.00,0.00,0.00,
52,2.34,7032482652.00,2999927094.00,2199946584.00,589.00,1936.00,0.00,0.00,
53,2.34,7034459246.00,2999927142.00,2199946584.00,452.00,1596.00,0.00,0.00,
54,2.34,7029098139.00,2999938587.00,2199954944.00,352.00,1628.00,0.00,0.00,
*,0.32,84355353747.00,260796854072.00,246397134456.00,59139.00,152897.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6012770857.00,2999775246.00,2199835176.00,502.00,1502.00,0.00,0.00,
38,2.00,6010342512.00,2999771575.00,2199832536.00,774.00,1611.00,0.00,0.00,
39,2.01,6014748766.00,2999774336.00,2199834472.00,450.00,1638.00,0.00,0.00,
40,1.99,5966398206.00,2999768287.00,2199830072.00,570.00,1704.00,0.00,0.00,
51,2.34,7031356967.00,2999772510.00,2199833152.00,604.00,1705.00,0.00,0.00,
52,2.34,7031064189.00,2999764951.00,2199827608.00,475.00,1620.00,0.00,0.00,
53,2.35,7038276539.00,2999761710.00,2199825232.00,470.00,1616.00,0.00,0.00,
54,2.34,7028037581.00,2999747241.00,2199814584.00,518.00,1575.00,0.00,0.00,
*,0.32,84368499124.00,260778516022.00,246379688368.00,71036.00,152441.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6008005763.00,3000069331.00,2200050864.00,681.00,1564.00,0.00,0.00,
