"Tx Port","Rx Port","Traffic Item","Ethernet II:Destination MAC Address","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:03",28380884,28380827,57,0.000,489505.000,489515.000,2083333280.000,2083375840.000,14530983424,250626560.000,250631680.000,2005012480.000,2005053440.000,2005012.480,2005053.440,2005.012,2005.053,144967,72890,459937,"00:00:00.140","00:00:58.118"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:05",28380885,28380791,94,0.000,489505.000,489487.500,2083333280.000,2083258800.000,14530964992,250626560.000,250617600.000,2005012480.000,2004940800.000,2005012.480,2004940.800,2005.012,2004.941,146024,74095,243247,"00:00:00.140","00:00:58.118"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:07",28380884,28380825,59,0.000,489505.000,489519.500,2083333280.000,2083394992.000,14530982400,250626560.000,250633984.000,2005012480.000,2005071872.000,2005012.480,2005071.872,2005.012,2005.072,144126,71955,237747,"00:00:00.140","00:00:58.118"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:03",28380885,28380827,58,0.000,489505.000,489515.000,2083333280.000,2083375840.000,14530983424,250626560.000,250631680.000,2005012480.000,2005053440.000,2005012.480,2005053.440,2005.012,2005.053,146573,72822,462657,"00:00:00.140","00:00:58.118"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:05",28380885,28380792,93,0.000,489505.000,489487.500,2083333280.000,2083258800.000,14530965504,250626560.000,250617600.000,2005012480.000,2004940800.000,2005012.480,2004940.800,2005.012,2004.941,144803,73212,239765,"00:00:00.140","00:00:58.118"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:07",28380884,28380824,60,0.000,489505.000,489519.500,2083333280.000,2083394992.000,14530981888,250626560.000,250633984.000,2005012480.000,2005071872.000,2005012.480,2005071.872,2005.012,2005.072,145903,72830,239330,"00:00:00.140","00:00:58.118"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:03",28380885,28380827,58,0.000,489505.000,489515.000,2083333280.000,2083375840.000,14530983424,250626560.000,250631680.000,2005012480.000,2005053440.000,2005012.480,2005053.440,2005.012,2005.053,146867,73055,463320,"00:00:00.140","00:00:58.118"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:05",28380884,28380791,93,0.000,489505.000,489487.500,2083333280.000,2083258800.000,14530964992,250626560.000,250617600.000,2005012480.000,2004940800.000,2005012.480,2004940.800,2005.012,2004.941,146425,75407,242835,"00:00:00.140","00:00:58.118"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:07",28380884,28380824,60,0.000,489505.000,489519.500,2083333280.000,2083394992.000,14530981888,250626560.000,250633984.000,2005012480.000,2005071872.000,2005012.480,2005071.872,2005.012,2005.072,146142,74557,239082,"00:00:00.140","00:00:58.118"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:03",28380885,28380828,57,0.000,489505.000,489515.000,2083333280.000,2083375840.000,14530983936,250626560.000,250631680.000,2005012480.000,2005053440.000,2005012.480,2005053.440,2005.012,2005.053,145728,72540,463980,"00:00:00.140","00:00:58.118"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:05",28380885,28380791,94,0.000,489505.000,489487.500,2083333280.000,2083258800.000,14530964992,250626560.000,250617600.000,2005012480.000,2004940800.000,2005012.480,2004940.800,2005.012,2004.941,147278,75152,243460,"00:00:00.140","00:00:58.118"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:07",28380884,28380824,60,0.000,489505.000,489519.500,2083333280.000,2083394992.000,14530981888,250626560.000,250633984.000,2005012480.000,2005071872.000,2005012.480,2005071.872,2005.012,2005.072,146780,73325,239457,"00:00:00.140","00:00:58.118"
