"Tx Port","Rx Port","Traffic Item","Ethernet II:Destination MAC Address","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:01",22020518,22020477,41,0.000,367128.500,367152.500,1562498896.000,1562601040.000,11274484224,187969792.000,187982080.000,1503758336.000,1503856640.000,1503758.336,1503856.640,1503.758,1503.857,168494,74422,280300,"00:00:00.085","00:01:00.065"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:03",22020518,22020434,84,0.000,367129.000,367112.000,1562501024.000,1562428672.000,11274462208,187970048.000,187961344.000,1503760384.000,1503690752.000,1503760.384,1503690.752,1503.760,1503.691,168292,73820,439655,"00:00:00.085","00:01:00.065"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:05",22020518,22020434,84,0.000,367128.500,367108.000,1562498896.000,1562411648.000,11274462208,187969792.000,187959296.000,1503758336.000,1503674368.000,1503758.336,1503674.368,1503.758,1503.674,168611,75717,282175,"00:00:00.085","00:01:00.065"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:07",22020518,22020449,69,0.000,367129.000,367113.000,1562501024.000,1562432928.000,11274469888,187970048.000,187961856.000,1503760384.000,1503694848.000,1503760.384,1503694.848,1503.760,1503.695,167642,73147,291360,"00:00:00.085","00:01:00.065"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:01",22020518,22020477,41,0.000,367128.500,367152.500,1562498896.000,1562601040.000,11274484224,187969792.000,187982080.000,1503758336.000,1503856640.000,1503758.336,1503856.640,1503.758,1503.857,168998,74900,280682,"00:00:00.085","00:01:00.065"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:03",22020518,22020435,83,0.000,367128.500,367112.000,1562498896.000,1562428672.000,11274462720,187969792.000,187961344.000,1503758336.000,1503690752.000,1503758.336,1503690.752,1503.758,1503.691,168228,73645,440427,"00:00:00.085","00:01:00.065"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:05",22020518,22020434,84,0.000,367128.500,367108.500,1562498896.000,1562413776.000,11274462208,187969792.000,187959552.000,1503758336.000,1503676416.000,1503758.336,1503676.416,1503.758,1503.676,171184,76392,283995,"00:00:00.085","00:01:00.065"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:07",22020518,22020448,70,0.000,367129.000,367113.000,1562501024.000,1562432928.000,11274469376,187970048.000,187961856.000,1503760384.000,1503694848.000,1503760.384,1503694.848,1503.760,1503.695,169904,74190,291340,"00:00:00.085","00:01:00.065"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:01",22020518,22020478,40,0.000,367128.500,367152.500,1562498896.000,1562601040.000,11274484736,187969792.000,187982080.000,1503758336.000,1503856640.000,1503758.336,1503856.640,1503.758,1503.857,167101,73247,280212,"00:00:00.085","00:01:00.065"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:03",22020518,22020434,84,0.000,367128.500,367112.000,1562498896.000,1562428672.000,11274462208,187969792.000,187961344.000,1503758336.000,1503690752.000,1503758.336,1503690.752,1503.758,1503.691,170494,76507,441587,"00:00:00.085","00:01:00.065"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:05",22020518,22020434,84,0.000,367129.000,367108.500,1562501024.000,1562413776.000,11274462208,187970048.000,187959552.000,1503760384.000,1503676416.000,1503760.384,1503676.416,1503.760,1503.676,171131,76555,283925,"00:00:00.085","00:01:00.065"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:07",22020518,22020448,70,0.000,367129.000,367113.000,1562501024.000,1562432928.000,11274469376,187970048.000,187961856.000,1503760384.000,1503694848.000,1503760.384,1503694.848,1503.760,1503.695,170333,76840,292305,"00:00:00.085","00:01:00.065"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:01",22020518,22020478,40,0.000,367128.500,367152.500,1562498896.000,1562601040.000,11274484736,187969792.000,187982080.000,1503758336.000,1503856640.000,1503758.336,1503856.640,1503.758,1503.857,167698,73702,280652,"00:00:00.085","00:01:00.065"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:03",22020518,22020435,83,0.000,367128.500,367112.000,1562498896.000,1562428672.000,11274462720,187969792.000,187961344.000,1503758336.000,1503690752.000,1503758.336,1503690.752,1503.758,1503.691,169168,74215,440897,"00:00:00.085","00:01:00.065"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:05",22020518,22020434,84,0.000,367128.500,367108.000,1562498896.000,1562411648.000,11274462208,187969792.000,187959296.000,1503758336.000,1503674368.000,1503758.336,1503674.368,1503.758,1503.674,169748,75955,283015,"00:00:00.085","00:01:00.065"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:07",22020518,22020448,70,0.000,367129.000,367113.000,1562501024.000,1562432928.000,11274469376,187970048.000,187961856.000,1503760384.000,1503694848.000,1503760.384,1503694.848,1503.760,1503.695,170834,74585,291467,"00:00:00.085","00:01:00.065"
