"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",88077725,88077507,218,0.000,1468515.000,1468523.000,6249999840.000,6250033888.000,45095683584,751879680.000,751883776.000,6015037440.000,6015070208.000,6015037.440,6015070.208,6015.037,6015.070,168411,73960,730900,"00:00:00.126","00:01:00.103"
"Traffic Item 2",88077726,88077506,220,0.000,1468515.000,1468522.000,6249999840.000,6250029632.000,45095683072,751879680.000,751883264.000,6015037440.000,6015066112.000,6015037.440,6015066.112,6015.037,6015.066,168476,72890,733480,"00:00:00.126","00:01:00.103"
"Traffic Item 3",88077725,88077498,227,0.000,1468515.000,1468518.500,6249999840.000,6250014736.000,45095678976,751879680.000,751881472.000,6015037440.000,6015051776.000,6015037.440,6015051.776,6015.037,6015.052,169240,73442,733192,"00:00:00.126","00:01:00.103"
"Traffic Item 4",88077726,88077500,226,0.000,1468515.000,1468518.500,6249999840.000,6250014736.000,45095680000,751879680.000,751881472.000,6015037440.000,6015051776.000,6015037.440,6015051.776,6015.037,6015.052,168878,73872,734202,"00:00:00.126","00:01:00.103"
