Link 3 is disabled
Link 3 is disabled
Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6018924631.00,3002532194.00,2201856976.00,392.00,1556.00,0.00,0.00,
38,2.01,6025295002.00,3002531603.00,2201856536.00,90.00,1573.00,0.00,0.00,
39,2.00,6016750821.00,3002535760.00,2201859528.00,94.00,1748.00,0.00,0.00,
40,2.00,5996481954.00,3002535194.00,2201859176.00,100.00,1720.00,0.00,0.00,
51,2.34,7037423255.00,3002543841.00,2201865512.00,492.00,1655.00,0.00,0.00,
52,2.34,7037742094.00,3002541351.00,2201863664.00,101.00,1755.00,0.00,0.00,
53,2.35,7046650882.00,3002540420.00,2201862960.00,102.00,1815.00,0.00,0.00,
54,2.35,7043242120.00,3002542340.00,2201864368.00,101.00,1862.00,0.00,0.00,
*,0.32,84280444668.00,259419878713.00,246608982664.00,154545.00,614243.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6012793442.00,2999981902.00,2199986712.00,275.00,1407.00,0.00,0.00,
38,2.01,6022289483.00,2999982864.00,2199987416.00,69.00,1469.00,0.00,0.00,
39,2.00,6010258934.00,2999980530.00,2199985744.00,72.00,1583.00,0.00,0.00,
40,2.00,5997685326.00,2999980062.00,2199985392.00,77.00,1569.00,0.00,0.00,
51,2.35,7038897079.00,2999969383.00,2199977560.00,72.00,1577.00,0.00,0.00,
52,2.34,7034399883.00,2999966981.00,2199975712.00,78.00,1546.00,0.00,0.00,
53,2.35,7041780613.00,2999971336.00,2199978968.00,88.00,1645.00,0.00,0.00,
54,2.35,7035478080.00,2999968798.00,2199977120.00,78.00,1691.00,0.00,0.00,
*,0.32,84174775697.00,259197119571.00,246397339936.00,51991.00,136003.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6018475774.00,2999764503.00,2199827256.00,205.00,1363.00,0.00,0.00,
38,2.01,6016015022.00,2999760762.00,2199824528.00,54.00,1471.00,0.00,0.00,
39,2.00,6014142219.00,2999762968.00,2199826200.00,67.00,1530.00,0.00,0.00,
40,2.00,5995257023.00,2999763931.00,2199826904.00,56.00,1451.00,0.00,0.00,
