Link 3 is disabled
Link 3 is disabled
Time elapsed: 1003 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6048230788.00,3009082140.00,2206660280.00,805.00,1741.00,0.00,0.00,
38,2.00,6016553241.00,3009082633.00,2206660544.00,561.00,1904.00,0.00,0.00,
39,2.01,6043390121.00,3009077169.00,2206656584.00,607.00,1955.00,0.00,0.00,
40,1.98,5971879617.00,3009077239.00,2206656672.00,549.00,1879.00,0.00,0.00,
51,2.35,7058195386.00,3009074792.00,2206654824.00,712.00,1957.00,0.00,0.00,
52,2.34,7052224212.00,3009082560.00,2206660544.00,833.00,1844.00,0.00,0.00,
53,2.34,7053032452.00,3009077335.00,2206656760.00,615.00,1883.00,0.00,0.00,
54,2.34,7052995558.00,3009076023.00,2206655792.00,794.00,1889.00,0.00,0.00,
*,0.32,84689864226.00,261589672965.00,247146164232.00,182725.00,646810.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6031391601.00,3000027579.00,2200020240.00,638.00,1541.00,0.00,0.00,
38,2.00,6011964109.00,3000037342.00,2200027368.00,603.00,1698.00,0.00,0.00,
39,2.01,6028326740.00,3000044947.00,2200032912.00,458.00,1908.00,0.00,0.00,
40,1.99,5963864532.00,3000065381.00,2200047872.00,672.00,1578.00,0.00,0.00,
51,2.34,7033582084.00,3000066404.00,2200048752.00,606.00,1691.00,0.00,0.00,
52,2.34,7027372688.00,3000054370.00,2200039864.00,555.00,1732.00,0.00,0.00,
53,2.35,7036142883.00,3000058110.00,2200042680.00,463.00,1758.00,0.00,0.00,
54,2.34,7034054247.00,3000063530.00,2200046552.00,467.00,1587.00,0.00,0.00,
*,0.32,84462115753.00,260817243115.00,246416835544.00,93142.00,165260.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6024298132.00,3001191462.00,2200873752.00,660.00,1497.00,0.00,0.00,
38,2.00,6010450249.00,3001181899.00,2200866712.00,423.00,1745.00,0.00,0.00,
39,2.01,6030466702.00,3001177417.00,2200863456.00,642.00,1827.00,0.00,0.00,
40,1.99,5962436136.00,3001158566.00,2200849640.00,502.00,1564.00,0.00,0.00,
51,2.35,7040420488.00,3001152704.00,2200845328.00,600.00,1771.00,0.00,0.00,
52,2.35,7040869675.00,3001157223.00,2200848584.00,337.00,1786.00,0.00,0.00,
53,2.34,7037676667.00,3001156261.00,2200847880.00,604.00,1718.00,0.00,0.00,
54,2.35,7038664363.00,3001150501.00,2200843744.00,604.00,1620.00,0.00,0.00,
*,0.32,84432352131.00,260889928721.00,246484345624.00,70749.00,209696.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6021836261.00,2999936140.00,2199953096.00,735.00,1621.00,0.00,0.00,
38,2.00,6013306679.00,2999946962.00,2199961104.00,408.00,1856.00,0.00,0.00,
39,2.01,6028676130.00,2999953857.00,2199966208.00,939.00,2041.00,0.00,0.00,
40,1.99,5956335197.00,2999953144.00,2199965680.00,546.00,1834.00,0.00,0.00,
51,2.35,7035901841.00,2999948938.00,2199962512.00,436.00,1845.00,0.00,0.00,
52,2.35,7038666274.00,2999961720.00,2199971928.00,612.00,1868.00,0.00,0.00,
53,2.34,7031405076.00,2999963361.00,2199973160.00,410.00,1893.00,0.00,0.00,
54,2.34,7033509010.00,2999960069.00,2199970696.00,541.00,1804.00,0.00,0.00,
*,0.32,84433363742.00,260794044951.00,246394327344.00,111354.00,409904.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6019056991.00,3000316167.00,2200231880.00,620.00,1579.00,0.00,0.00,
38,2.00,6005970426.00,3000307395.00,2200225456.00,507.00,1785.00,0.00,0.00,
39,2.01,6022667840.00,3000307941.00,2200225808.00,483.00,1572.00,0.00,0.00,
40,1.99,5957728963.00,3000309928.00,2200227216.00,452.00,1670.00,0.00,0.00,
51,2.35,7038617228.00,3000312340.00,2200229064.00,617.00,1788.00,0.00,0.00,
52,2.34,7034982284.00,3000300141.00,2200220088.00,366.00,1751.00,0.00,0.00,
53,2.34,7035332993.00,3000297565.00,2200218240.00,504.00,1784.00,0.00,0.00,
54,2.35,7036447451.00,3000298454.00,2200218856.00,647.00,1600.00,0.00,0.00,
*,0.32,84385489172.00,260827875882.00,246426391816.00,60922.00,153232.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
