Link 3 is disabled
Link 3 is disabled
Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6010259950.00,3002482702.00,2201820632.00,325.00,1576.00,0.00,0.00,
38,2.01,6036188606.00,3002474732.00,2201814824.00,156.00,1490.00,0.00,0.00,
39,2.00,6002645117.00,3002473546.00,2201813944.00,159.00,1697.00,0.00,0.00,
40,2.00,6005556895.00,3002462776.00,2201806024.00,149.00,1948.00,0.00,0.00,
51,2.35,7041278839.00,3002458798.00,2201803120.00,150.00,1833.00,0.00,0.00,
52,2.35,7042644820.00,3002456172.00,2201801184.00,550.00,1706.00,0.00,0.00,
53,2.35,7040970530.00,3002455741.00,2201800920.00,158.00,1789.00,0.00,0.00,
54,2.34,7035039677.00,3002448153.00,2201795288.00,152.00,1926.00,0.00,0.00,
*,0.32,84263317701.00,259410877076.00,246600524720.00,141933.00,615375.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6010250211.00,2999747913.00,2199815112.00,290.00,1340.00,0.00,0.00,
38,2.01,6036001121.00,2999750333.00,2199816872.00,136.00,1328.00,0.00,0.00,
39,2.00,6002570975.00,2999750658.00,2199817136.00,129.00,1450.00,0.00,0.00,
40,2.00,6001242153.00,2999755277.00,2199820568.00,135.00,1810.00,0.00,0.00,
51,2.35,7038023827.00,2999751347.00,2199817664.00,120.00,1582.00,0.00,0.00,
52,2.35,7035455383.00,2999752288.00,2199818280.00,124.00,1553.00,0.00,0.00,
53,2.34,7028893518.00,2999749814.00,2199816520.00,119.00,1607.00,0.00,0.00,
54,2.34,7025586960.00,2999753527.00,2199819248.00,121.00,1734.00,0.00,0.00,
*,0.32,84148574753.00,259179190427.00,246380240216.00,37179.00,131392.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6018258208.00,2999676724.00,2199762928.00,271.00,1336.00,0.00,0.00,
38,2.01,6033092100.00,2999676701.00,2199762928.00,132.00,1289.00,0.00,0.00,
39,2.00,5999323738.00,2999680421.00,2199765656.00,129.00,1418.00,0.00,0.00,
40,2.00,6000091077.00,2999676760.00,2199762928.00,123.00,1770.00,0.00,0.00,
51,2.35,7035999354.00,2999678103.00,2199763896.00,127.00,1294.00,0.00,0.00,
52,2.35,7041077853.00,2999675930.00,2199762400.00,123.00,1503.00,0.00,0.00,
53,2.35,7034710345.00,2999680661.00,2199765832.00,124.00,1579.00,0.00,0.00,
54,2.34,7026485061.00,2999678894.00,2199764512.00,122.00,1677.00,0.00,0.00,
*,0.32,84212515679.00,259172313448.00,246373671720.00,49957.00,145206.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6009532708.00,2999658949.00,2199749904.00,255.00,1417.00,0.00,0.00,
38,2.01,6030509304.00,2999659054.00,2199749992.00,137.00,1407.00,0.00,0.00,
39,2.00,6004301891.00,2999656635.00,2199748232.00,133.00,1551.00,0.00,0.00,
40,2.00,6000914714.00,2999657663.00,2199748936.00,218.00,1905.00,0.00,0.00,
51,2.35,7041763616.00,2999657739.00,2199749024.00,124.00,1457.00,0.00,0.00,
52,2.35,7040673564.00,2999653605.00,2199745944.00,120.00,1587.00,0.00,0.00,
53,2.34,7031145689.00,2999649535.00,2199742952.00,117.00,1665.00,0.00,0.00,
54,2.34,7029364658.00,2999650421.00,2199743656.00,133.00,1762.00,0.00,0.00,
*,0.32,84195970011.00,259170254186.00,246371727184.00,74243.00,388351.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6016608231.00,3002648491.00,2201942248.00,292.00,1103.00,0.00,0.00,
38,2.01,6031687094.00,3002647723.00,2201941632.00,130.00,1273.00,0.00,0.00,
39,2.00,6006340903.00,3002651137.00,2201944184.00,128.00,1455.00,0.00,0.00,
40,2.00,6006146632.00,3002650028.00,2201943392.00,124.00,1817.00,0.00,0.00,
51,2.35,7042920227.00,3002649891.00,2201943304.00,128.00,1449.00,0.00,0.00,
52,2.35,7042498441.00,3002650445.00,2201943656.00,115.00,1540.00,0.00,0.00,
53,2.34,7038248551.00,3002651219.00,2201944272.00,115.00,1623.00,0.00,0.00,
54,2.35,7042328633.00,3002650171.00,2201943392.00,123.00,1733.00,0.00,0.00,
*,0.32,84238637558.00,259428680277.00,246617388248.00,26064.00,134901.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6022931159.00,3002630850.00,2201929312.00,332.00,1108.00,0.00,0.00,
38,2.01,6036916700.00,3002633846.00,2201931512.00,122.00,1328.00,0.00,0.00,
39,2.00,5999825327.00,3002628542.00,2201927552.00,128.00,1548.00,0.00,0.00,
40,2.00,6009054142.00,3002631555.00,2201929752.00,209.00,1901.00,0.00,0.00,
51,2.35,7046887378.00,3002635034.00,2201932304.00,125.00,1389.00,0.00,0.00,
52,2.34,7040204216.00,3002637764.00,2201934416.00,115.00,1631.00,0.00,0.00,
53,2.34,7040891210.00,3002639724.00,2201935824.00,117.00,1668.00,0.00,0.00,
54,2.35,7042241120.00,3002641226.00,2201936968.00,124.00,1804.00,0.00,0.00,
*,0.32,84251168384.00,259427855990.00,246616578912.00,36273.00,136917.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6010765251.00,2999709453.00,2199786864.00,377.00,1057.00,0.00,0.00,
38,2.01,6033390723.00,2999707594.00,2199785544.00,125.00,1259.00,0.00,0.00,
39,2.00,6001664072.00,2999712433.00,2199789152.00,134.00,1471.00,0.00,0.00,
40,2.00,6007455670.00,2999711652.00,2199788624.00,124.00,1809.00,0.00,0.00,
51,2.35,7036195336.00,2999706483.00,2199784752.00,118.00,1542.00,0.00,0.00,
52,2.35,7036412767.00,2999709022.00,2199786600.00,126.00,1561.00,0.00,0.00,
53,2.34,7030620166.00,2999705498.00,2199783960.00,125.00,1624.00,0.00,0.00,
54,2.34,7024988863.00,2999704068.00,2199782992.00,130.00,1739.00,0.00,0.00,
*,0.32,84158739032.00,259174787756.00,246376050976.00,29059.00,137447.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6006941566.00,2999652825.00,2199745416.00,320.00,1064.00,0.00,0.00,
38,2.01,6032243975.00,2999651352.00,2199744360.00,115.00,1213.00,0.00,0.00,
39,2.00,5999293446.00,2999648338.00,2199742072.00,130.00,1482.00,0.00,0.00,
40,2.00,6000968631.00,2999649647.00,2199743040.00,122.00,1841.00,0.00,0.00,
51,2.35,7036871517.00,2999650799.00,2199743920.00,117.00,1617.00,0.00,0.00,
52,2.35,7034972092.00,2999647179.00,2199741280.00,116.00,1541.00,0.00,0.00,
53,2.34,7031552440.00,2999648858.00,2199742512.00,113.00,1635.00,0.00,0.00,
54,2.34,7032004276.00,2999651984.00,2199744800.00,105.00,1745.00,0.00,0.00,
*,0.32,84152155323.00,259169885502.00,246371378264.00,23670.00,132479.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6008185846.00,2999610511.00,2199714440.00,242.00,1085.00,0.00,0.00,
38,2.01,6031294433.00,2999611203.00,2199714880.00,125.00,1282.00,0.00,0.00,
39,2.00,6005955139.00,2999614130.00,2199717080.00,125.00,1427.00,0.00,0.00,
40,2.00,6005803596.00,2999611600.00,2199715144.00,118.00,1773.00,0.00,0.00,
51,2.35,7036174302.00,2999612326.00,2199715760.00,123.00,1513.00,0.00,0.00,
52,2.35,7036394257.00,2999611575.00,2199715144.00,116.00,1493.00,0.00,0.00,
53,2.34,7032298760.00,2999609412.00,2199713560.00,118.00,1601.00,0.00,0.00,
54,2.34,7022931817.00,2999606577.00,2199711448.00,118.00,1683.00,0.00,0.00,
*,0.32,84156172997.00,259166262111.00,246367933680.00,25275.00,139001.00,0.00,0.00,

Time elapsed: 1000 ms
