Link 3 is disabled
Link 3 is disabled
Time elapsed: 1003 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6027035925.00,3009196802.00,2206744320.00,818.00,1821.00,0.00,0.00,
38,2.00,6030125267.00,3009194831.00,2206742912.00,544.00,1976.00,0.00,0.00,
39,2.00,6030271296.00,3009194951.00,2206743000.00,1172.00,2349.00,0.00,0.00,
40,2.00,6029493550.00,3009188707.00,2206738336.00,599.00,2278.00,0.00,0.00,
51,2.35,7059497158.00,3009184075.00,2206734992.00,565.00,2128.00,0.00,0.00,
52,2.34,7055276259.00,3009181998.00,2206733496.00,878.00,1896.00,0.00,0.00,
53,2.34,7056441954.00,3009201068.00,2206747400.00,692.00,2159.00,0.00,0.00,
54,2.34,7053276784.00,3009198801.00,2206745728.00,627.00,1992.00,0.00,0.00,
*,0.32,84739624874.00,261600224099.00,247156149504.00,187172.00,647958.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6011690672.00,3000229531.00,2200168344.00,522.00,1592.00,0.00,0.00,
38,2.00,6009661106.00,3000235288.00,2200172480.00,441.00,1738.00,0.00,0.00,
39,2.00,6008636378.00,3000234278.00,2200171688.00,635.00,1903.00,0.00,0.00,
40,2.00,6007827053.00,3000241171.00,2200176880.00,414.00,1945.00,0.00,0.00,
51,2.34,7031797243.00,3000253254.00,2200185768.00,490.00,1713.00,0.00,0.00,
52,2.34,7033854913.00,3000255929.00,2200187704.00,554.00,1723.00,0.00,0.00,
53,2.35,7036464545.00,3000238216.00,2200174768.00,502.00,1887.00,0.00,0.00,
54,2.34,7031065717.00,3000239021.00,2200175296.00,440.00,1693.00,0.00,0.00,
*,0.32,84421545555.00,260819620810.00,246418469440.00,67934.00,149448.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6005780123.00,2998687259.00,2199037280.00,799.00,1620.00,0.00,0.00,
38,2.00,6003833776.00,2998680131.00,2199032176.00,607.00,1684.00,0.00,0.00,
39,2.00,6010174543.00,2998680369.00,2199032352.00,545.00,1989.00,0.00,0.00,
40,2.00,6001712739.00,2998677683.00,2199030328.00,470.00,2046.00,0.00,0.00,
51,2.35,7032894713.00,2998666595.00,2199022144.00,510.00,1704.00,0.00,0.00,
52,2.34,7024161855.00,2998666820.00,2199022320.00,413.00,1775.00,0.00,0.00,
53,2.34,7029633999.00,2998671132.00,2199025488.00,518.00,1863.00,0.00,0.00,
54,2.34,7031473906.00,2998682775.00,2199034024.00,397.00,1723.00,0.00,0.00,
*,0.32,84376693723.00,260683205699.00,246289775160.00,63092.00,154173.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6009963641.00,2999704447.00,2199783256.00,625.00,1649.00,0.00,0.00,
38,2.01,6016042669.00,2999703852.00,2199782816.00,459.00,1672.00,0.00,0.00,
39,2.00,6010568166.00,2999714948.00,2199790912.00,556.00,1836.00,0.00,0.00,
40,2.01,6017328125.00,2999720480.00,2199794960.00,314.00,1992.00,0.00,0.00,
51,2.35,7034898740.00,2999722185.00,2199796280.00,647.00,1738.00,0.00,0.00,
52,2.34,7029802040.00,2999721126.00,2199795488.00,609.00,1737.00,0.00,0.00,
53,2.35,7036583902.00,2999721854.00,2199796016.00,406.00,1822.00,0.00,0.00,
54,2.34,7032511283.00,2999706048.00,2199784488.00,372.00,1581.00,0.00,0.00,
*,0.32,84454069533.00,260776538323.00,246377778152.00,105807.00,412784.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6013693561.00,3002161996.00,2201585496.00,641.00,1549.00,0.00,0.00,
38,2.01,6023006071.00,3002159514.00,2201583648.00,527.00,1772.00,0.00,0.00,
39,2.00,6011243943.00,3002152821.00,2201578720.00,418.00,1939.00,0.00,0.00,
40,2.00,6009318752.00,3002146578.00,2201574232.00,661.00,2570.00,0.00,0.00,
51,2.35,7041407090.00,3002162583.00,2201585848.00,556.00,1829.00,0.00,0.00,
52,2.35,7041358709.00,3002162468.00,2201585760.00,631.00,1823.00,0.00,0.00,
53,2.35,7041831238.00,3002161029.00,2201584704.00,382.00,1891.00,0.00,0.00,
54,2.34,7026137007.00,3002166903.00,2201589016.00,392.00,1777.00,0.00,0.00,
*,0.32,84470608128.00,260986497248.00,246576239712.00,59827.00,149365.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,5999887277.00,2999577586.00,2199690240.00,678.00,1602.00,0.00,0.00,
38,2.00,6009389154.00,2999582840.00,2199694024.00,508.00,1623.00,0.00,0.00,
39,2.00,6012421294.00,2999579409.00,2199691560.00,431.00,1926.00,0.00,0.00,
40,2.00,6011043653.00,2999577069.00,2199689800.00,586.00,1933.00,0.00,0.00,
51,2.35,7039951817.00,2999563520.00,2199679944.00,555.00,1699.00,0.00,0.00,
52,2.34,7033279804.00,2999575836.00,2199689008.00,420.00,1726.00,0.00,0.00,
53,2.34,7033574070.00,2999577274.00,2199689976.00,388.00,1849.00,0.00,0.00,
54,2.34,7029598405.00,2999579622.00,2199691736.00,557.00,1687.00,0.00,0.00,
*,0.32,84469296326.00,260766036119.00,246367845768.00,96482.00,164448.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,5996801081.00,2999612716.00,2199715936.00,547.00,1510.00,0.00,0.00,
38,2.01,6016706971.00,2999608183.00,2199712680.00,571.00,1597.00,0.00,0.00,
39,2.01,6016447395.00,2999609549.00,2199713736.00,617.00,1851.00,0.00,0.00,
40,2.00,6006922862.00,2999612029.00,2199715496.00,455.00,1954.00,0.00,0.00,
51,2.34,7026856701.00,2999617636.00,2199719544.00,543.00,1657.00,0.00,0.00,
52,2.34,7032962543.00,2999605597.00,2199710744.00,326.00,1615.00,0.00,0.00,
53,2.34,7033599394.00,2999602783.00,2199708720.00,653.00,1790.00,0.00,0.00,
54,2.34,7026687151.00,2999595464.00,2199703352.00,547.00,1646.00,0.00,0.00,
*,0.32,84384289515.00,260765148449.00,246367037840.00,61618.00,148732.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6002052542.00,2999958533.00,2199969640.00,615.00,1536.00,0.00,0.00,
