Link 3 is disabled
Link 3 is disabled
Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6017567770.00,3002492702.00,2201827936.00,437.00,1499.00,0.00,0.00,
38,2.00,6014654684.00,3002486428.00,2201823360.00,147.00,1581.00,0.00,0.00,
39,2.00,6010606666.00,3002486858.00,2201823712.00,128.00,1829.00,0.00,0.00,
40,2.00,6014083395.00,3002487760.00,2201824328.00,153.00,1562.00,0.00,0.00,
51,2.34,7038744752.00,3002493597.00,2201828552.00,154.00,1654.00,0.00,0.00,
52,2.34,7040155493.00,3002496117.00,2201830488.00,577.00,1653.00,0.00,0.00,
53,2.34,7033864276.00,3002492954.00,2201828112.00,166.00,1735.00,0.00,0.00,
54,2.35,7047860679.00,3002491449.00,2201827056.00,235.00,1810.00,0.00,0.00,
*,0.32,84272887873.00,259414580052.00,246603978104.00,130585.00,619951.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6026078462.00,3002913787.00,2202136816.00,372.00,1365.00,0.00,0.00,
38,2.00,6016463228.00,3002915927.00,2202138312.00,130.00,1486.00,0.00,0.00,
39,2.00,6010808261.00,3002915103.00,2202137784.00,126.00,1670.00,0.00,0.00,
40,2.00,6010022696.00,3002913961.00,2202136904.00,129.00,1483.00,0.00,0.00,
51,2.35,7043351335.00,3002908433.00,2202132856.00,131.00,1584.00,0.00,0.00,
52,2.34,7040010558.00,3002902487.00,2202128456.00,127.00,1458.00,0.00,0.00,
53,2.34,7041348249.00,3002905436.00,2202130656.00,130.00,1567.00,0.00,0.00,
54,2.35,7046108872.00,3002902609.00,2202128544.00,132.00,1666.00,0.00,0.00,
*,0.32,84249099613.00,259451557818.00,246639161912.00,40339.00,129886.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6007437443.00,2999729694.00,2199801736.00,236.00,1350.00,0.00,0.00,
38,2.01,6016197716.00,2999729437.00,2199801648.00,114.00,1478.00,0.00,0.00,
39,2.01,6018463395.00,2999731692.00,2199803232.00,109.00,1661.00,0.00,0.00,
40,2.00,5998431156.00,2999734966.00,2199805608.00,121.00,1374.00,0.00,0.00,
51,2.35,7035574950.00,2999735448.00,2199806048.00,112.00,1555.00,0.00,0.00,
52,2.34,7033029164.00,2999737428.00,2199807456.00,112.00,1388.00,0.00,0.00,
53,2.34,7033003848.00,2999737650.00,2199807632.00,124.00,1550.00,0.00,0.00,
54,2.34,7034026282.00,2999739317.00,2199808864.00,117.00,1635.00,0.00,0.00,
*,0.32,84140029492.00,259177352033.00,246378463936.00,27952.00,129654.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6011884859.00,2999793967.00,2199848904.00,275.00,1459.00,0.00,0.00,
38,2.00,6005451598.00,2999796115.00,2199850488.00,127.00,1599.00,0.00,0.00,
39,2.01,6015526632.00,2999798289.00,2199852072.00,139.00,1792.00,0.00,0.00,
40,2.00,6003157511.00,2999793212.00,2199848376.00,131.00,1494.00,0.00,0.00,
51,2.35,7039033725.00,2999795768.00,2199850224.00,129.00,1670.00,0.00,0.00,
52,2.34,7032024241.00,2999794904.00,2199849608.00,185.00,1505.00,0.00,0.00,
53,2.34,7029116922.00,2999790222.00,2199846176.00,129.00,1638.00,0.00,0.00,
54,2.34,7032419570.00,2999791880.00,2199847408.00,136.00,1740.00,0.00,0.00,
*,0.32,84169721800.00,259182302439.00,246383176512.00,82583.00,370739.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6006382009.00,2999723945.00,2199797512.00,214.00,1362.00,0.00,0.00,
38,2.00,6003972853.00,2999720364.00,2199794960.00,123.00,1425.00,0.00,0.00,
39,2.01,6015922872.00,2999719888.00,2199794520.00,123.00,1611.00,0.00,0.00,
40,2.00,6006867287.00,2999718742.00,2199793728.00,117.00,1320.00,0.00,0.00,
51,2.35,7041234806.00,2999726011.00,2199799008.00,120.00,1497.00,0.00,0.00,
52,2.34,7030476177.00,2999727809.00,2199800416.00,113.00,1395.00,0.00,0.00,
53,2.35,7036222907.00,2999726023.00,2199799096.00,121.00,1503.00,0.00,0.00,
54,2.35,7038741738.00,2999727351.00,2199800064.00,110.00,1539.00,0.00,0.00,
*,0.32,84204966498.00,259176404147.00,246377554104.00,45226.00,142883.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6016211198.00,2999767009.00,2199829192.00,291.00,1360.00,0.00,0.00,
38,2.01,6015475972.00,2999767447.00,2199829456.00,132.00,1422.00,0.00,0.00,
39,2.00,6013018774.00,2999766589.00,2199828840.00,128.00,1644.00,0.00,0.00,
40,2.00,6007821444.00,2999767065.00,2199829280.00,127.00,1358.00,0.00,0.00,
51,2.35,7044054698.00,2999762163.00,2199825584.00,131.00,1546.00,0.00,0.00,
52,2.34,7032504555.00,2999763607.00,2199826640.00,130.00,1431.00,0.00,0.00,
53,2.35,7035947393.00,2999767341.00,2199829368.00,131.00,1524.00,0.00,0.00,
54,2.35,7040191174.00,2999764568.00,2199827344.00,127.00,1584.00,0.00,0.00,
*,0.32,84186922545.00,259179302681.00,246380329800.00,35359.00,138027.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6008675393.00,2999752046.00,2199818192.00,345.00,1565.00,0.00,0.00,
