"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",264242861,264192686,50175,0.019,4405545.000,4405776.500,18749999520.000,18750984784.000,135266655232,2255639040.000,2255757568.000,18045112320.000,18046060544.000,18045112.320,18046060.544,18045.112,18046.061,5702758,64420,13097127,"00:00:00.100","00:01:00.079"
"Traffic Item 2",264242861,264192680,50181,0.019,4405545.000,4405780.000,18749999520.000,18750999680.000,135266652160,2255639040.000,2255759360.000,18045112320.000,18046074880.000,18045112.320,18046074.880,18045.112,18046.075,5702841,63980,13091947,"00:00:00.100","00:01:00.079"
"Traffic Item 3",264242861,264192686,50175,0.019,4405545.000,4405780.000,18749999520.000,18750999680.000,135266655232,2255639040.000,2255759360.000,18045112320.000,18046074880.000,18045112.320,18046074.880,18045.112,18046.075,5703189,65232,13092065,"00:00:00.100","00:01:00.079"
"Traffic Item 4",264242862,264192690,50172,0.019,4405545.500,4405772.500,18750001648.000,18750967760.000,135266657280,2255639296.000,2255755520.000,18045114368.000,18046044160.000,18045114.368,18046044.160,18045.114,18046.044,5702943,64907,13086070,"00:00:00.100","00:01:00.079"
