"Tx Port","Rx Port","Traffic Item","Ethernet II:Destination MAC Address","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:03",88082392,88064251,18141,0.021,1468515.500,1468643.500,6250001968.000,6250546736.000,45088896512,751879936.000,751945472.000,6015039488.000,6015563776.000,6015039.488,6015563.776,6015.039,6015.564,5444316,65805,11731552,"00:00:00.099","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:05",88082392,88065253,17139,0.019,1468515.000,1468542.500,6249999840.000,6250116880.000,45089409536,751879680.000,751893760.000,6015037440.000,6015150080.000,6015037.440,6015150.080,6015.037,6015.150,5380399,64490,11414612,"00:00:00.099","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:07",88082392,88065309,17083,0.019,1468515.000,1468556.000,6249999840.000,6250174336.000,45089438208,751879680.000,751900672.000,6015037440.000,6015205376.000,6015037.440,6015205.376,6015.037,6015.205,5271889,66072,11186825,"00:00:00.099","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:03",88082392,88064251,18141,0.021,1468515.000,1468645.500,6249999840.000,6250555248.000,45088896512,751879680.000,751946496.000,6015037440.000,6015571968.000,6015037.440,6015571.968,6015.037,6015.572,5443928,64850,11733510,"00:00:00.099","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:05",88082392,88065261,17131,0.019,1468515.000,1468545.500,6249999840.000,6250129648.000,45089413632,751879680.000,751895296.000,6015037440.000,6015162368.000,6015037.440,6015162.368,6015.037,6015.162,5380420,65640,11417462,"00:00:00.099","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:07",88082392,88065305,17087,0.019,1468515.000,1468553.000,6249999840.000,6250161568.000,45089436160,751879680.000,751899136.000,6015037440.000,6015193088.000,6015037.440,6015193.088,6015.037,6015.193,5272369,67267,11189210,"00:00:00.099","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:03",88082392,88064253,18139,0.021,1468515.000,1468645.000,6249999840.000,6250553120.000,45088897536,751879680.000,751946240.000,6015037440.000,6015569920.000,6015037.440,6015569.920,6015.037,6015.570,5444482,66527,11726865,"00:00:00.099","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:05",88082392,88065256,17136,0.019,1468515.000,1468542.500,6249999840.000,6250116880.000,45089411072,751879680.000,751893760.000,6015037440.000,6015150080.000,6015037.440,6015150.080,6015.037,6015.150,5380238,65922,11419162,"00:00:00.099","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:07",88082392,88065302,17090,0.019,1468515.000,1468552.000,6249999840.000,6250157312.000,45089434624,751879680.000,751898624.000,6015037440.000,6015188992.000,6015037.440,6015188.992,6015.037,6015.189,5272450,66842,11191805,"00:00:00.099","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:03",88082392,88064261,18131,0.021,1468515.000,1468644.000,6249999840.000,6250548864.000,45088901632,751879680.000,751945728.000,6015037440.000,6015565824.000,6015037.440,6015565.824,6015.037,6015.566,5443943,64960,11730610,"00:00:00.099","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:05",88082392,88065254,17138,0.019,1468515.000,1468544.000,6249999840.000,6250123264.000,45089410048,751879680.000,751894528.000,6015037440.000,6015156224.000,6015037.440,6015156.224,6015.037,6015.156,5380274,66400,11425930,"00:00:00.099","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:07",88082392,88065313,17079,0.019,1468515.000,1468559.000,6249999840.000,6250187104.000,45089440256,751879680.000,751902208.000,6015037440.000,6015217664.000,6015037.440,6015217.664,6015.037,6015.218,5272343,67037,11184235,"00:00:00.099","00:01:00.080"
