"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",264247176,264194813,52363,0.020,4405545.500,4405742.000,18750001648.000,18750837952.000,135267744256,2255639296.000,2255739904.000,18045114368.000,18045919232.000,18045114.368,18045919.232,18045.114,18045.919,5365534,64490,11731552,"00:00:00.099","00:01:00.080"
"Traffic Item 2",264247176,264194817,52359,0.020,4405545.000,4405744.000,18749999520.000,18750846464.000,135267746304,2255639040.000,2255740928.000,18045112320.000,18045927424.000,18045112.320,18045927.424,18045.112,18045.927,5365572,64850,11733510,"00:00:00.099","00:01:00.080"
"Traffic Item 3",264247176,264194811,52365,0.020,4405545.000,4405739.500,18749999520.000,18750827312.000,135267743232,2255639040.000,2255738624.000,18045112320.000,18045908992.000,18045112.320,18045908.992,18045.112,18045.909,5365723,65922,11726865,"00:00:00.099","00:01:00.080"
"Traffic Item 4",264247176,264194828,52348,0.020,4405545.000,4405747.000,18749999520.000,18750859232.000,135267751936,2255639040.000,2255742464.000,18045112320.000,18045939712.000,18045112.320,18045939.712,18045.112,18045.940,5365520,64960,11730610,"00:00:00.099","00:01:00.080"
