Link 3 is disabled
Link 3 is disabled
Time elapsed: 1003 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6028643036.00,3009151835.00,2206711320.00,564.00,1707.00,0.00,0.00,
38,2.00,6020983882.00,3009154700.00,2206713432.00,614.00,1926.00,0.00,0.00,
39,2.00,6020199789.00,3009169492.00,2206724344.00,503.00,2068.00,0.00,0.00,
40,2.00,6031550360.00,3009164215.00,2206720384.00,651.00,2247.00,0.00,0.00,
51,2.34,7055679755.00,3009183710.00,2206734728.00,541.00,2071.00,0.00,0.00,
52,2.35,7057121270.00,3009185514.00,2206735960.00,504.00,1937.00,0.00,0.00,
53,2.35,7060531020.00,3009181055.00,2206732704.00,627.00,2045.00,0.00,0.00,
54,2.34,7055939119.00,3009187296.00,2206737280.00,627.00,1980.00,0.00,0.00,
*,0.32,84716992159.00,261598760876.00,247154616192.00,174837.00,645582.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6000695364.00,2999547388.00,2199668064.00,583.00,1497.00,0.00,0.00,
38,2.00,6002609577.00,2999544964.00,2199666304.00,529.00,1761.00,0.00,0.00,
39,2.00,6003353595.00,2999530048.00,2199655304.00,507.00,1924.00,0.00,0.00,
40,2.00,6001022341.00,2999526091.00,2199652488.00,505.00,1925.00,0.00,0.00,
51,2.34,7030255477.00,2999510867.00,2199641224.00,460.00,1841.00,0.00,0.00,
52,2.35,7037720964.00,2999508197.00,2199639376.00,438.00,1904.00,0.00,0.00,
53,2.35,7034149193.00,2999511969.00,2199642104.00,562.00,1830.00,0.00,0.00,
54,2.34,7032936415.00,2999501991.00,2199634800.00,448.00,1693.00,0.00,0.00,
*,0.32,84376359346.00,260759440844.00,246361723872.00,69787.00,150377.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6004722378.00,3000026180.00,2200019272.00,785.00,1573.00,0.00,0.00,
38,2.00,5991950887.00,3000024671.00,2200018128.00,506.00,1816.00,0.00,0.00,
39,2.00,6007266845.00,3000024960.00,2200018304.00,594.00,1953.00,0.00,0.00,
40,2.00,6004704062.00,3000024522.00,2200018040.00,1227.00,2027.00,0.00,0.00,
51,2.34,7032416912.00,3000022462.00,2200016544.00,393.00,1864.00,0.00,0.00,
52,2.35,7038264047.00,3000029249.00,2200021472.00,543.00,1724.00,0.00,0.00,
53,2.35,7038650852.00,3000028660.00,2200021032.00,565.00,1896.00,0.00,0.00,
54,2.34,7027835949.00,3000041315.00,2200030360.00,388.00,1757.00,0.00,0.00,
*,0.32,84373380182.00,260802110602.00,246402046704.00,63172.00,152017.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6001595653.00,2999738694.00,2199808336.00,542.00,1491.00,0.00,0.00,
38,2.00,6001690141.00,2999744567.00,2199812648.00,525.00,1767.00,0.00,0.00,
39,2.00,6004812535.00,2999744284.00,2199812472.00,659.00,1870.00,0.00,0.00,
40,2.00,6008978154.00,2999745843.00,2199813616.00,546.00,1850.00,0.00,0.00,
51,2.35,7034961541.00,2999746580.00,2199814144.00,442.00,1774.00,0.00,0.00,
52,2.35,7037936335.00,2999741056.00,2199810096.00,449.00,1664.00,0.00,0.00,
53,2.34,7029787670.00,2999741603.00,2199810536.00,548.00,1903.00,0.00,0.00,
54,2.35,7035273600.00,2999730067.00,2199802000.00,449.00,1633.00,0.00,0.00,
*,0.32,84407352737.00,260775881941.00,246377272328.00,114542.00,405405.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,5999120391.00,2999129096.00,2199361384.00,508.00,1552.00,0.00,0.00,
38,2.00,6001525806.00,2999128324.00,2199360768.00,362.00,1781.00,0.00,0.00,
39,2.00,5999912738.00,2999132829.00,2199364112.00,544.00,1847.00,0.00,0.00,
40,2.00,6001993885.00,2999134132.00,2199364992.00,584.00,1814.00,0.00,0.00,
51,2.34,7030660582.00,2999162211.00,2199385584.00,476.00,1745.00,0.00,0.00,
52,2.34,7030801833.00,2999158789.00,2199383120.00,584.00,1606.00,0.00,0.00,
53,2.35,7035090159.00,2999156190.00,2199381184.00,456.00,1763.00,0.00,0.00,
54,2.35,7033179893.00,2999159406.00,2199383560.00,368.00,1642.00,0.00,0.00,
*,0.32,84349890396.00,260726697114.00,246330657496.00,60052.00,150366.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6009774624.00,3000047289.00,2200034672.00,401.00,1475.00,0.00,0.00,
38,2.00,6001630190.00,3000043834.00,2200032120.00,461.00,1773.00,0.00,0.00,
39,2.00,6005514908.00,3000043818.00,2200032120.00,607.00,1926.00,0.00,0.00,
40,2.00,6001143942.00,3000040784.00,2200029920.00,693.00,1857.00,0.00,0.00,
51,2.35,7035500374.00,3000016218.00,2200011880.00,427.00,1808.00,0.00,0.00,
52,2.34,7028802692.00,3000020114.00,2200014784.00,383.00,1720.00,0.00,0.00,
53,2.34,7034193088.00,3000029417.00,2200021560.00,303.00,1846.00,0.00,0.00,
54,2.35,7036024510.00,3000028685.00,2200021032.00,547.00,1752.00,0.00,0.00,
*,0.32,84393496138.00,260804025829.00,246403718352.00,74272.00,150015.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6009185291.00,3000333865.00,2200244816.00,631.00,1558.00,0.00,0.00,
38,2.00,5999456960.00,3000333600.00,2200244640.00,495.00,1722.00,0.00,0.00,
39,2.00,6009414914.00,3000329637.00,2200241736.00,435.00,1827.00,0.00,0.00,
40,2.00,6009354927.00,3000329530.00,2200241648.00,531.00,1705.00,0.00,0.00,
51,2.34,7031279563.00,3000333173.00,2200244376.00,501.00,1710.00,0.00,0.00,
52,2.34,7031818507.00,3000333477.00,2200244464.00,441.00,1643.00,0.00,0.00,
53,2.35,7038174842.00,3000327101.00,2200239888.00,367.00,1734.00,0.00,0.00,
54,2.34,7033004541.00,3000337423.00,2200247456.00,474.00,1610.00,0.00,0.00,
*,0.32,84451226596.00,260829229880.00,246427699760.00,79745.00,159597.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6003528796.00,2999470575.00,2199611744.00,600.00,1483.00,0.00,0.00,
38,2.00,6000354654.00,2999470615.00,2199611832.00,495.00,1769.00,0.00,0.00,
39,2.00,6001745055.00,2999477120.00,2199616496.00,330.00,1822.00,0.00,0.00,
40,2.00,6003459314.00,2999479842.00,2199618520.00,301.00,1839.00,0.00,0.00,
51,2.34,7030055310.00,2999471214.00,2199612184.00,582.00,1740.00,0.00,0.00,
52,2.34,7031305264.00,2999470320.00,2199611568.00,309.00,1649.00,0.00,0.00,
53,2.34,7030745914.00,2999469060.00,2199610600.00,542.00,1825.00,0.00,0.00,
54,2.34,7027585652.00,2999455685.00,2199600832.00,361.00,1672.00,0.00,0.00,
*,0.32,84361975517.00,260753923356.00,246356487344.00,59381.00,151551.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6004366612.00,2999996070.00,2199997096.00,578.00,1524.00,0.00,0.00,
38,2.00,6004625238.00,2999997118.00,2199997888.00,547.00,1766.00,0.00,0.00,
39,2.00,6012836080.00,2999995577.00,2199996832.00,423.00,1872.00,0.00,0.00,
40,2.00,6002687787.00,2999989492.00,2199992344.00,484.00,1755.00,0.00,0.00,
51,2.34,7033298913.00,2999993659.00,2199995336.00,641.00,1727.00,0.00,0.00,
52,2.34,7033358110.00,2999992308.00,2199994368.00,463.00,1663.00,0.00,0.00,
53,2.35,7035779155.00,2999991769.00,2199994016.00,561.00,1804.00,0.00,0.00,
54,2.34,7032482944.00,3000000615.00,2200000440.00,621.00,1658.00,0.00,0.00,
*,0.32,84402007854.00,260798616872.00,246398747496.00,70241.00,150694.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6001807909.00,2999846377.00,2199887360.00,716.00,1480.00,0.00,0.00,
38,2.00,6005466234.00,2999846001.00,2199887008.00,451.00,1763.00,0.00,0.00,
39,2.00,6006551060.00,2999839857.00,2199882520.00,547.00,1821.00,0.00,0.00,
40,2.00,6008868302.00,2999844837.00,2199886216.00,380.00,1876.00,0.00,0.00,
51,2.34,7034611409.00,2999841360.00,2199883664.00,507.00,1801.00,0.00,0.00,
52,2.34,7032344650.00,2999843328.00,2199885160.00,319.00,1702.00,0.00,0.00,
53,2.34,7034448695.00,2999842924.00,2199884808.00,495.00,1850.00,0.00,0.00,
54,2.34,7029619775.00,2999838095.00,2199881288.00,366.00,1715.00,0.00,0.00,
*,0.32,84381164831.00,260784271090.00,246385136624.00,62638.00,146550.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6006219657.00,2999902497.00,2199928544.00,753.00,1489.00,0.00,0.00,
38,2.00,6007857083.00,2999898463.00,2199925552.00,359.00,1796.00,0.00,0.00,
39,2.00,6010501634.00,2999902979.00,2199928896.00,665.00,2236.00,0.00,0.00,
40,2.00,5998573638.00,2999899586.00,2199926344.00,534.00,1857.00,0.00,0.00,
51,2.34,7032920653.00,2999911181.00,2199934880.00,558.00,1822.00,0.00,0.00,
52,2.34,7034085818.00,2999909355.00,2199933472.00,509.00,1714.00,0.00,0.00,
53,2.35,7038387302.00,2999911901.00,2199935408.00,566.00,1904.00,0.00,0.00,
54,2.34,7028856117.00,2999906985.00,2199931800.00,454.00,1737.00,0.00,0.00,
*,0.32,84387596580.00,260792937883.00,246393353536.00,70616.00,151319.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6003811195.00,3000182087.00,2200133496.00,746.00,1416.00,0.00,0.00,
38,2.00,5999709614.00,3000187448.00,2200137456.00,616.00,1644.00,0.00,0.00,
39,2.00,6005485190.00,3000185518.00,2200136048.00,478.00,1900.00,0.00,0.00,
40,2.00,6004803312.00,3000185820.00,2200136224.00,478.00,1794.00,0.00,0.00,
51,2.34,7034468298.00,3000178168.00,2200130680.00,426.00,1762.00,0.00,0.00,
52,2.34,7030111265.00,3000178779.00,2200131120.00,507.00,1632.00,0.00,0.00,
53,2.34,7035259985.00,3000177363.00,2200130064.00,403.00,1762.00,0.00,0.00,
54,2.35,7036007672.00,3000180013.00,2200132000.00,284.00,1608.00,0.00,0.00,
*,0.32,84390569896.00,260817546060.00,246416416312.00,62847.00,150832.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6004607075.00,2999822850.00,2199870112.00,666.00,1439.00,0.00,0.00,
38,2.00,6004887381.00,2999827033.00,2199873192.00,473.00,1684.00,0.00,0.00,
39,2.00,6007700546.00,2999824376.00,2199871168.00,429.00,1794.00,0.00,0.00,
40,2.00,6001009824.00,2999826078.00,2199872488.00,447.00,1797.00,0.00,0.00,
51,2.35,7036672837.00,2999826148.00,2199872488.00,500.00,1684.00,0.00,0.00,
52,2.34,7031862264.00,2999825054.00,2199871696.00,479.00,1627.00,0.00,0.00,
53,2.34,7033929257.00,2999832160.00,2199876888.00,440.00,1728.00,0.00,0.00,
54,2.34,7027127294.00,2999830621.00,2199875832.00,358.00,1489.00,0.00,0.00,
*,0.32,84373148413.00,260785934015.00,246386738400.00,57888.00,146316.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6004101960.00,2999653767.00,2199746120.00,615.00,1471.00,0.00,0.00,
38,2.00,6004363056.00,2999652286.00,2199744976.00,517.00,1821.00,0.00,0.00,
39,2.00,6005583968.00,2999658277.00,2199749376.00,561.00,1835.00,0.00,0.00,
40,2.00,6000575726.00,2999657955.00,2199749200.00,608.00,1781.00,0.00,0.00,
51,2.34,7032732551.00,2999656114.00,2199747792.00,485.00,1779.00,0.00,0.00,
52,2.34,7029748023.00,2999657185.00,2199748672.00,561.00,1689.00,0.00,0.00,
53,2.35,7036008808.00,2999648693.00,2199742424.00,404.00,1769.00,0.00,0.00,
54,2.34,7032672827.00,2999651515.00,2199744448.00,447.00,1598.00,0.00,0.00,
*,0.32,84377736292.00,260767887578.00,246369699488.00,61854.00,152661.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6010372956.00,3002586032.00,2201896312.00,681.00,1472.00,0.00,0.00,
38,2.00,6009536845.00,3002582011.00,2201893496.00,499.00,1708.00,0.00,0.00,
39,2.00,6012903911.00,3002577452.00,2201890152.00,409.00,1833.00,0.00,0.00,
40,2.00,6010340429.00,3002578542.00,2201890944.00,476.00,1760.00,0.00,0.00,
