metrics,avg,p95,min,max
metric_CPU operating frequency (in GHz),3.000000018,3.000001236,2.99999883,3.00000154
metric_CPU utilization %,7.171997899999999,7.1726505304999995,7.16811753,7.17286638
metric_CPU utilization% in kernel mode,0.0065847380000000014,0.00743569800000001,0.00505425,0.02081261
metric_CPI,0.6927133799999998,0.7174215150000001,0.65688028,0.71765493
metric_kernel_CPI,1.736313435,1.9689515105000002,1.21779777,1.98175619
metric_IPC,1.4459591524999997,1.522083662,1.39342734,1.52234742
metric_locks retired per instr,5.1389000000000006e-05,0.00024058550000000014,2.8e-07,0.00044494
metric_L1D MPI (includes data+rfo w/ prefetches),0.0028310740000000003,0.004755362,4.54e-06,0.00475635
metric_L1D demand data read hits per instr,0.29360897049999996,0.2946010065,0.29212359,0.29469062
metric_L1-I code read misses (w/ prefetches) per instr,0.0009265585000000001,0.001559501,7.49e-06,0.00156161
metric_L2 demand data read hits per instr,0.0013162079999999997,0.002203769,2.62e-06,0.00220413
metric_L2 MPI (includes code+data+rfo w/ prefetches),0.0007870405000000001,0.0013322525,5.3e-07,0.00133287
metric_L2 demand data read MPI,0.00021446399999999998,0.00036343949999999997,2.5e-07,0.00036381
metric_L2 demand code MPI,1.1859499999999999e-05,2.02115e-05,0.0,2.024e-05
metric_ITLB MPI,3.2375e-06,1.5170000000000006e-05,5.1e-07,2.353e-05
metric_ITLB large page MPI,0.0,0.0,0.0,0.0
metric_DTLB load MPI,1.8e-08,3.250000000000003e-08,0.0,8e-08
metric_DTLB 4KB page load MPI,1.8e-08,3.150000000000002e-08,0.0,6e-08
metric_DTLB 2MB large page load MPI,5e-10,5.000000000000072e-10,0.0,1e-08
metric_DTLB 1GB large page load MPI,5e-10,5.000000000000072e-10,0.0,1e-08
metric_DTLB store MPI,4e-09,1e-08,0.0,1e-08
metric_DTLB load miss latency (in core clks),425.8303181730001,730.6964050435,148.10958046,795.36798438
metric_DTLB store miss latency (in core clks),82.077327322,122.28131637000001,0.0,133.175
metric_ITLB miss latency (in core clks),30.421074154999996,38.525025412,20.0950027,40.50877061
metric_core c6 residency %,0.0,0.0,0.0,0.0
metric_package c6 residency %,0.0,0.0,0.0,0.0
metric_% Uops delivered from decoded Icache (DSB),49.85000765350001,56.3984277965,45.33298692,56.43114706
metric_% Uops delivered from legacy decode pipeline (MITE),43.117904311,46.118718573,38.61422979,46.16640179
metric_core % cycles in non AVX license,100.0,100.0,100.0,100.0
metric_core % cycles in AVX2 license,0.0,0.0,0.0,0.0
metric_core % cycles in AVX-512 license,0.0,0.0,0.0,0.0
metric_TMA_Frontend_Bound(%),24.627354967499997,25.987622551,24.3335201,26.69851574
metric_TMA_....ICache_Misses(%),0.08066871049999999,0.13567657849999998,0.00126956,0.13627106
metric_TMA_....ITLB_Misses(%),0.24350320750000004,0.416578147,0.00514563,0.43363572
metric_TMA_....Branch_Resteers(%),0.18334789099999999,0.3093859725,0.02430701,0.36450768
metric_TMA_......Mispredicts_Resteers(%),0.14147596149999997,0.22653236750000005,0.01318536,0.30521968
metric_TMA_......Clears_Resteers(%),0.007740084499999999,0.013495918,0.00199092,0.01513482
metric_TMA_......Unknown_Branches_Resteers(%),0.034132625,0.04967859300000002,0.00902428,0.07586179
metric_TMA_....MITE(%),15.084173408000002,15.131852448,15.03702489,15.27007703
metric_TMA_....DSB(%),3.5501301274999997,4.060705874,3.20657759,4.06253451
metric_TMA_Bad_Speculation(%),0.32260370949999995,0.548830829,0.0208319,0.58774148
metric_TMA_..Branch_Mispredicts(%),0.3060456255,0.5237146835000001,0.01808822,0.56656222
metric_TMA_..Machine_Clears(%),0.016558087,0.029617563000000006,0.00267417,0.03294205
metric_TMA_Backend_Bound(%),0.8229359744999998,1.913113917,-2.39438741,1.96428219
metric_TMA_..Memory_Bound(%),0.23391449749999996,0.5325536849999999,-0.59735176,0.54932736
metric_TMA_....L1_Bound(%),17.576221411499997,18.486772782000003,16.71018189,18.49033931
metric_TMA_......DTLB_Load(%),0.0,0.0,0.0,0.0
metric_TMA_......Lock_Latency(%),0.0845045735,0.4244767465000003,0.0,0.77499362
metric_TMA_....L2_Bound(%),0.42297013899999997,0.708938855,0.00128989,0.71156855
metric_TMA_....L3_Bound(%),0.421804822,0.7067115800000001,0.00175348,0.71197287
metric_TMA_....MEM_Bound(%),0.4398751785000001,0.7986401040000001,0.0005756,0.86999145
metric_TMA_......MEM_Bandwidth(%),8.166900000000001e-05,0.00022520700000000005,0.0,0.00032167
metric_TMA_......MEM_Latency(%),0.4802378375,0.8868321070000001,0.00067145,0.94599995
metric_TMA_....Store_Bound(%),0.345450025,0.6129869225,3.435e-05,0.6392102
metric_TMA_..Core_Bound(%),0.5890214780000002,1.380560232,-1.79703565,1.41495483
metric_TMA_....Ports_Utilization(%),51.74933611800001,53.128682819,49.78094207,53.19249753
metric_TMA_......Ports_Utilized_3m(%),67.4331722235,68.856488998,66.4735313,68.88453315
metric_TMA_Retiring(%),74.22710534400001,75.629414832,73.20075123,75.67481765
metric_TMA_..Light_Operations(%),64.75160745650001,67.9091848195,62.16231866,67.9302028
metric_TMA_....FP_Arith(%),0.22583901650000002,0.2449143855,0.19953111,0.25219643
metric_TMA_......FP_Scalar(%),0.119021809,0.13579807249999998,0.10694736,0.13624177
metric_TMA_......FP_Vector(%),0.05911725899999999,0.06763097550000001,0.05322332,0.06767896
metric_TMA_..Heavy_Operations(%),9.475497890499998,10.852834202500002,7.69075041,11.18202673
