Link 3 is disabled
Link 3 is disabled
Time elapsed: 1002 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6019231424.00,3008592376.00,2206301064.00,764.00,1749.00,0.00,0.00,
38,2.01,6045828427.00,3008585439.00,2206296048.00,632.00,1838.00,0.00,0.00,
39,2.01,6049317980.00,3008584087.00,2206294992.00,555.00,2124.00,0.00,0.00,
40,2.01,6041129343.00,3008580843.00,2206292616.00,468.00,2148.00,0.00,0.00,
51,2.35,7059509344.00,3008586135.00,2206296576.00,610.00,2117.00,0.00,0.00,
52,2.34,7050894282.00,3008584905.00,2206295608.00,689.00,2006.00,0.00,0.00,
53,2.34,7051279725.00,3008588521.00,2206298248.00,603.00,2040.00,0.00,0.00,
54,2.35,7057734279.00,3008585655.00,2206296136.00,601.00,1913.00,0.00,0.00,
*,0.32,84762253417.00,261546959408.00,247105760352.00,174679.00,649481.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,5999948141.00,3000340128.00,2200249392.00,1063.00,1643.00,0.00,0.00,
38,2.01,6018608044.00,3000343616.00,2200251944.00,496.00,1676.00,0.00,0.00,
39,2.01,6022318674.00,3000349208.00,2200256168.00,425.00,1901.00,0.00,0.00,
40,2.01,6028416902.00,3000347783.00,2200255112.00,540.00,2011.00,0.00,0.00,
51,2.35,7036611515.00,3000356209.00,2200261184.00,363.00,1990.00,0.00,0.00,
52,2.34,7029701994.00,3000358626.00,2200262944.00,530.00,1687.00,0.00,0.00,
53,2.35,7035962040.00,3000348875.00,2200255816.00,535.00,1863.00,0.00,0.00,
54,2.34,7030944083.00,3000352543.00,2200258544.00,526.00,1700.00,0.00,0.00,
*,0.32,84441913901.00,260830710181.00,246429031112.00,74727.00,153149.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,5999993511.00,2999825304.00,2199871872.00,614.00,1506.00,0.00,0.00,
38,2.01,6024402571.00,2999821506.00,2199869056.00,502.00,1655.00,0.00,0.00,
39,2.01,6033464298.00,2999823089.00,2199870200.00,461.00,1819.00,0.00,0.00,
40,2.01,6026320856.00,2999825144.00,2199871696.00,473.00,1811.00,0.00,0.00,
51,2.35,7042309832.00,2999809170.00,2199860080.00,413.00,1831.00,0.00,0.00,
52,2.34,7033001834.00,2999808028.00,2199859200.00,581.00,1954.00,0.00,0.00,
53,2.35,7042003285.00,2999810455.00,2199861048.00,466.00,1835.00,0.00,0.00,
54,2.34,7029862848.00,2999827101.00,2199873192.00,646.00,1759.00,0.00,0.00,
*,0.32,84530294874.00,260788577263.00,246389180136.00,87185.00,165435.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6000138478.00,2999615220.00,2199717872.00,666.00,1631.00,0.00,0.00,
38,2.01,6033586979.00,2999617686.00,2199719720.00,322.00,1790.00,0.00,0.00,
39,2.01,6021091280.00,2999614302.00,2199717168.00,689.00,2146.00,0.00,0.00,
40,2.00,5996996949.00,2999616685.00,2199718928.00,479.00,1962.00,0.00,0.00,
