"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Tx Rate (Bps)","Tx Rate (bps)","Tx Rate (Kbps)","Tx Rate (Mbps)","Avg Delay Variation (ns)","Min Delay Variation (ns)","Max Delay Variation (ns)","Short Term Avg Delay Variation (ns)","Total Sequence Errors","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",100000,100000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12214,0,338465,"",0,86338,51460,412175,"00:00:00.100","00:00:50.099"
"Traffic Item 2",84559135,84559026,109,0.000,1409774.500,1409789.500,6000000272.000,721804544.000,5774436352.000,5774436.352,5774.436,6660,0,43870,4951,82719514,86734,44722,480537,"00:00:00.100","00:01:00.080"
"Traffic Item 3",84559135,84559026,109,0.000,1409774.500,1409790.000,6000000272.000,721804544.000,5774436352.000,5774436.352,5774.436,5406,0,42825,4918,82726356,86933,44932,481397,"00:00:00.100","00:01:00.080"
"Traffic Item 4",84559135,84559027,108,0.000,1409774.000,1409790.500,5999998144.000,721804288.000,5774434304.000,5774434.304,5774.434,3084,0,44487,956,82735202,87066,44607,481777,"00:00:00.100","00:01:00.080"
