"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Tx Rate (Bps)","Tx Rate (bps)","Tx Rate (Kbps)","Tx Rate (Mbps)","Avg Delay Variation (ns)","Min Delay Variation (ns)","Max Delay Variation (ns)","Short Term Avg Delay Variation (ns)","Total Sequence Errors","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",100000,100000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12148,0,436965,"",0,86699,52852,539112,"00:00:00.099","00:00:50.098"
"Traffic Item 2",84558613,84558494,119,0.000,1409774.500,1409780.000,6000000272.000,721804544.000,5774436352.000,5774436.352,5774.436,7344,0,52277,8828,82716964,86884,46070,496620,"00:00:00.099","00:01:00.079"
"Traffic Item 3",84558613,84558495,118,0.000,1409774.500,1409780.000,6000000272.000,721804544.000,5774436352.000,5774436.352,5774.436,5639,0,52587,6062,82769637,87085,45920,497002,"00:00:00.099","00:01:00.079"
"Traffic Item 4",84558613,84558495,118,0.000,1409774.500,1409780.000,6000000272.000,721804544.000,5774436352.000,5774436.352,5774.436,3913,0,52885,5834,82725446,87217,46130,497257,"00:00:00.099","00:01:00.079"
