metrics,avg,p95,min,max
metric_CPU operating frequency (in GHz),2.2000001399999998,2.2000012690000004,2.19999943,2.20000182
metric_CPU utilization %,3.6285687095,3.6321382105,3.61525569,3.63233753
metric_CPU utilization% in kernel mode,0.004951266500000001,0.005537845000000031,0.00222447,0.04769571
metric_CPI,0.4911717299999999,0.618415116,0.32375983,0.62730077
metric_kernel_CPI,1.3672184479999998,1.583925707,0.96729536,1.59161685
metric_IPC,2.2059342104999997,3.0873486240000005,1.59413164,3.08870929
metric_locks retired per instr,0.00020533250000000003,0.0006962415000000002,1.9e-07,0.00086328
metric_L1D MPI (includes data+rfo w/ prefetches),0.024881271500000003,0.044322148,4.1e-07,0.04445872
metric_L1D demand data read hits per instr,0.31318201349999997,0.3252815725,0.29538503,0.32558581
metric_L1-I code read misses (w/ prefetches) per instr,0.0004327934999999999,0.0007403955000000001,3.49e-06,0.00074145
metric_L2 demand data read hits per instr,0.005481429000000001,0.009162379500000001,1.5e-07,0.00919961
metric_L2 MPI (includes code+data+rfo w/ prefetches),0.012323391000000001,0.021110685,4.9e-07,0.0211256
metric_L2 demand data read MPI,0.0018162575000000001,0.0031095755,2.1e-07,0.00311044
metric_L2 demand code MPI,2.8181499999999998e-05,4.88125e-05,0.0,4.981e-05
metric_ITLB MPI,1.3900999999999998e-05,7.891250000000008e-05,2.1e-07,0.00019049
metric_ITLB large page MPI,0.0,0.0,0.0,0.0
metric_DTLB load MPI,1.25e-08,7.350000000000006e-08,0.0,1.4e-07
metric_DTLB 4KB page load MPI,1.3e-08,1.0300000000000004e-07,0.0,1.6e-07
metric_DTLB 2MB large page load MPI,5.5000000000000004e-09,4.150000000000002e-08,0.0,7e-08
metric_DTLB 1GB large page load MPI,1.5000000000000002e-09,1.0500000000000006e-08,0.0,2e-08
metric_DTLB store MPI,6.500000000000001e-09,2e-08,0.0,2e-08
metric_DTLB load miss latency (in core clks),110.082597487,677.7558906695003,0.0,1222.31147541
metric_DTLB store miss latency (in core clks),61.601017628499996,109.44635628900005,0.0,178.31746032
metric_ITLB miss latency (in core clks),41.315538483,69.53492410250001,20.10017552,71.36139529
metric_core c6 residency %,0.0,0.0,0.0,0.0
metric_package c6 residency %,0.0,0.0,0.0,0.0
metric_% Uops delivered from decoded Icache (DSB),62.364828488499995,63.0849315585,59.76682953,63.11758189
metric_% Uops delivered from legacy decode pipeline (MITE),30.698937860500003,33.259932104499995,28.56516241,33.41862703
metric_core % cycles in non AVX license,100.0,100.0,100.0,100.0
metric_core % cycles in AVX2 license,0.0,0.0,0.0,0.0
metric_core % cycles in AVX-512 license,0.0,0.0,0.0,0.0
metric_TMA_Frontend_Bound(%),10.463289649,16.772261386,6.57264555,17.42627532
metric_TMA_....ICache_Misses(%),0.162281681,0.27055654,0.00184404,0.27091963
metric_TMA_....ITLB_Misses(%),0.015010467000000003,0.017434583500000104,0.00613716,0.15489927
metric_TMA_....Branch_Resteers(%),0.29266352549999997,0.4219641540000002,0.03144965,0.73802448
metric_TMA_......Mispredicts_Resteers(%),0.16316393499999998,0.22929401250000003,0.01443048,0.23174126
metric_TMA_......Clears_Resteers(%),0.10234730900000003,0.168292446,0.00791354,0.16845501
metric_TMA_......Unknown_Branches_Resteers(%),0.0272065285,0.03289445150000024,0.00677551,0.35062673
metric_TMA_....MITE(%),8.432435989499998,13.8399763775,4.72783211,13.84039509
metric_TMA_....DSB(%),3.0691252975,3.9990301169999998,2.43930043,4.00503767
metric_TMA_Bad_Speculation(%),1.2000850280000002,1.916650094,0.10540287,1.96367403
metric_TMA_..Branch_Mispredicts(%),0.7051146575,1.1155156395,0.06816493,1.13288847
metric_TMA_..Machine_Clears(%),0.4949703715,0.801134464,0.0055483,0.83078556
metric_TMA_Backend_Bound(%),30.150345659999992,44.135880516499995,6.92100302,44.19556496
metric_TMA_..Memory_Bound(%),14.281138562,23.137060875499998,0.80082856,23.26536361
metric_TMA_....L1_Bound(%),8.7776694105,12.365905882000002,2.96710032,12.45141143
metric_TMA_......DTLB_Load(%),0.0,0.0,0.0,0.0
metric_TMA_......Lock_Latency(%),0.04913393950000001,0.16538835850000003,0.00063931,0.20283182
metric_TMA_....L2_Bound(%),0.8608869180000001,1.4436144585,0.00017019,1.45438496
metric_TMA_....L3_Bound(%),2.1119109625000005,3.5805892815,0.00331888,3.71394784
metric_TMA_....MEM_Bound(%),2.1185098284999997,3.553087366,0.00140739,3.55747287
metric_TMA_......MEM_Bandwidth(%),0.042594455999999996,0.07376848700000001,0.0,0.07409998
metric_TMA_......MEM_Latency(%),3.2088956395000006,5.4689140305,0.0015244,5.47607267
metric_TMA_....Store_Bound(%),3.9239710329999995,6.5600031385,0.0,6.5724692
metric_TMA_..Core_Bound(%),15.869207099499999,21.051254537000002,6.0353728,21.05804147
metric_TMA_....Ports_Utilization(%),20.998886238500003,26.0051591645,18.40175146,26.05566011
metric_TMA_......Ports_Utilized_3m(%),53.894533032999995,68.3706747875,42.84358319,68.46615373
metric_TMA_Retiring(%),58.187366303500006,76.3775172505,47.2680991,76.46990058
metric_TMA_..Light_Operations(%),50.1244512945,68.93142152150001,36.53169907,71.75758624
metric_TMA_....FP_Arith(%),0.0896584785,0.209383893,0.00917263,0.21021178
metric_TMA_......FP_Scalar(%),0.056489898,0.1396934085,0.00141427,0.14024609
metric_TMA_......FP_Vector(%),0.027889926,0.069637172,0.0005095,0.06991252
metric_TMA_..Heavy_Operations(%),8.062915009000001,9.783906446000001,4.58621751,10.95291899
