"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Tx Rate (Bps)","Tx Rate (bps)","Tx Rate (Kbps)","Tx Rate (Mbps)","Avg Delay Variation (ns)","Min Delay Variation (ns)","Max Delay Variation (ns)","Short Term Avg Delay Variation (ns)","Total Sequence Errors","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",100000,100000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11924,0,890472,"",0,86336,63010,993312,"00:00:00.100","00:00:50.099"
"Traffic Item 2",81738995,81738580,415,0.001,1409774.500,1409760.500,6000000272.000,721804544.000,5774436352.000,5774436.352,5774.436,7271,0,306842,8665,79967473,86984,61672,1365537,"00:00:00.100","00:00:58.080"
"Traffic Item 3",81738995,81738573,422,0.001,1409774.500,1409757.000,6000000272.000,721804544.000,5774436352.000,5774436.352,5774.436,5839,0,307052,6383,80006264,87207,62012,1365542,"00:00:00.100","00:00:58.080"
"Traffic Item 4",81738995,81738573,422,0.001,1409774.500,1409757.000,6000000272.000,721804544.000,5774436352.000,5774436.352,5774.436,3943,0,307225,6012,79956675,87330,62450,1365960,"00:00:00.100","00:00:58.080"
