Link 3 is disabled
Link 3 is disabled
Time elapsed: 1003 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6037807069.00,3008934095.00,2206551688.00,795.00,1922.00,0.00,0.00,
38,2.01,6036931014.00,3008936383.00,2206553272.00,579.00,1894.00,0.00,0.00,
39,2.00,6030136172.00,3008932723.00,2206550720.00,562.00,2151.00,0.00,0.00,
40,2.00,6012051532.00,3008931925.00,2206550016.00,685.00,2290.00,0.00,0.00,
51,2.34,7055830337.00,3008935262.00,2206552480.00,487.00,1911.00,0.00,0.00,
52,2.34,7053458654.00,3008929220.00,2206548080.00,1151.00,1939.00,0.00,0.00,
53,2.34,7055325058.00,3008928787.00,2206547816.00,683.00,1964.00,0.00,0.00,
54,2.34,7053691452.00,3008931117.00,2206549488.00,640.00,1899.00,0.00,0.00,
*,0.32,84719512358.00,261574913079.00,247132190976.00,183690.00,642460.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6008777142.00,3000260682.00,2200191136.00,672.00,1540.00,0.00,0.00,
38,2.00,6012347414.00,3000256932.00,2200188408.00,483.00,1616.00,0.00,0.00,
39,2.00,6005959870.00,3000257223.00,2200188672.00,460.00,1817.00,0.00,0.00,
40,2.00,6005500544.00,3000257680.00,2200188936.00,656.00,1908.00,0.00,0.00,
51,2.35,7038535910.00,3000248143.00,2200181984.00,458.00,1699.00,0.00,0.00,
52,2.34,7034615996.00,3000258637.00,2200189640.00,506.00,1739.00,0.00,0.00,
53,2.35,7038664040.00,3000261127.00,2200191488.00,424.00,1737.00,0.00,0.00,
54,2.34,7027696044.00,3000257345.00,2200188672.00,550.00,1725.00,0.00,0.00,
*,0.32,84414954721.00,260823289209.00,246422051832.00,69315.00,149097.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6008585260.00,2999542892.00,2199664808.00,519.00,1506.00,0.00,0.00,
38,2.00,6007667841.00,2999544548.00,2199666040.00,546.00,1480.00,0.00,0.00,
39,2.00,6009167307.00,2999544434.00,2199665864.00,453.00,1849.00,0.00,0.00,
40,2.00,6005204325.00,2999540825.00,2199663312.00,524.00,1979.00,0.00,0.00,
51,2.35,7035839565.00,2999552647.00,2199671936.00,490.00,1665.00,0.00,0.00,
52,2.34,7030312318.00,2999543994.00,2199665600.00,456.00,1760.00,0.00,0.00,
53,2.35,7037458334.00,2999546380.00,2199667360.00,466.00,1722.00,0.00,0.00,
54,2.35,7035403980.00,2999539488.00,2199662344.00,510.00,1733.00,0.00,0.00,
*,0.32,84395237112.00,260761585584.00,246363633560.00,64596.00,145742.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6006218565.00,2999140728.00,2199369832.00,567.00,1601.00,0.00,0.00,
38,2.00,6009750040.00,2999141039.00,2199370096.00,618.00,2019.00,0.00,0.00,
39,2.00,6007857641.00,2999143181.00,2199371680.00,402.00,1860.00,0.00,0.00,
40,2.00,6003014383.00,2999145859.00,2199373616.00,426.00,1975.00,0.00,0.00,
51,2.34,7026699976.00,2999140443.00,2199369656.00,456.00,1725.00,0.00,0.00,
52,2.34,7022507715.00,2999135545.00,2199366048.00,485.00,1718.00,0.00,0.00,
53,2.34,7016942912.00,2999131538.00,2199363144.00,616.00,1713.00,0.00,0.00,
54,2.34,7030742761.00,2999140227.00,2199369480.00,666.00,1747.00,0.00,0.00,
*,0.32,84380531492.00,260723141860.00,246327464944.00,105990.00,403177.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6004908526.00,3000139365.00,2200102168.00,721.00,1517.00,0.00,0.00,
38,2.00,6013606163.00,3000143414.00,2200105160.00,494.00,1510.00,0.00,0.00,
39,2.00,6010886026.00,3000143321.00,2200105072.00,586.00,1835.00,0.00,0.00,
40,2.00,6008449627.00,3000146449.00,2200107448.00,530.00,1792.00,0.00,0.00,
51,2.35,7035613407.00,3000143589.00,2200105336.00,375.00,1709.00,0.00,0.00,
52,2.34,7032654712.00,3000152058.00,2200111496.00,602.00,1683.00,0.00,0.00,
53,2.34,7027343590.00,3000151624.00,2200111144.00,512.00,1629.00,0.00,0.00,
54,2.34,7032311939.00,3000146973.00,2200107800.00,411.00,1627.00,0.00,0.00,
*,0.32,84400210394.00,260812989103.00,246412233408.00,58250.00,146207.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6005601797.00,3000197609.00,2200144936.00,726.00,1519.00,0.00,0.00,
38,2.00,6009910126.00,3000190570.00,2200139744.00,339.00,1422.00,0.00,0.00,
39,2.00,6010664523.00,3000195814.00,2200143616.00,495.00,1729.00,0.00,0.00,
40,2.01,6019437663.00,3000193002.00,2200141504.00,422.00,1881.00,0.00,0.00,
51,2.34,7035015906.00,3000193446.00,2200141768.00,481.00,1655.00,0.00,0.00,
52,2.34,7029568321.00,3000191846.00,2200140712.00,388.00,1567.00,0.00,0.00,
53,2.35,7038565135.00,3000190526.00,2200139744.00,482.00,1675.00,0.00,0.00,
54,2.35,7035556197.00,3000187443.00,2200137456.00,510.00,1652.00,0.00,0.00,
*,0.32,84434113830.00,260819041860.00,246417978048.00,65967.00,147673.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,5999830119.00,2999687630.00,2199770936.00,868.00,1621.00,0.00,0.00,
38,2.00,6010012916.00,2999687988.00,2199771200.00,605.00,1742.00,0.00,0.00,
39,2.01,6014460376.00,2999681838.00,2199766712.00,402.00,1865.00,0.00,0.00,
40,2.00,6005430601.00,2999683162.00,2199767680.00,695.00,1899.00,0.00,0.00,
51,2.34,7031365637.00,2999684038.00,2199768296.00,397.00,1823.00,0.00,0.00,
52,2.34,7032380366.00,2999687300.00,2199770672.00,429.00,1809.00,0.00,0.00,
53,2.35,7036360884.00,2999686605.00,2199770144.00,555.00,1795.00,0.00,0.00,
54,2.34,7029669631.00,2999689709.00,2199772432.00,490.00,1830.00,0.00,0.00,
*,0.32,84452222480.00,260772836664.00,246374309368.00,82332.00,161736.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6003975081.00,2999264136.00,2199460384.00,508.00,1467.00,0.00,0.00,
38,2.00,6008905872.00,2999265324.00,2199461264.00,548.00,1472.00,0.00,0.00,
39,2.00,5996117521.00,2999269285.00,2199464080.00,449.00,1844.00,0.00,0.00,
