"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Tx Rate (Bps)","Tx Rate (bps)","Tx Rate (Kbps)","Tx Rate (Mbps)","Avg Delay Variation (ns)","Min Delay Variation (ns)","Max Delay Variation (ns)","Short Term Avg Delay Variation (ns)","Total Sequence Errors","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",100000,100000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22330,0,144005,"",0,121074,77610,258567,"00:00:00.100","00:00:50.100"
"Traffic Item 2",84558134,84557986,148,0.000,1409774.000,1409787.000,5999998144.000,721804288.000,5774434304.000,5774434.304,5774.434,8710,0,65622,11499,83043732,119500,77785,224655,"00:00:00.100","00:01:00.080"
"Traffic Item 3",84558135,84557980,155,0.000,1409774.500,1409788.000,6000000272.000,721804544.000,5774436352.000,5774436.352,5774.436,6344,0,65802,7464,83071464,119850,77850,224825,"00:00:00.100","00:01:00.080"
"Traffic Item 4",84558135,84557980,155,0.000,1409774.500,1409788.000,6000000272.000,721804544.000,5774436352.000,5774436.352,5774.436,4695,0,66420,7209,83063721,120097,77862,224952,"00:00:00.100","00:01:00.080"
