"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Tx Rate (Bps)","Tx Rate (bps)","Tx Rate (Kbps)","Tx Rate (Mbps)","Avg Delay Variation (ns)","Min Delay Variation (ns)","Max Delay Variation (ns)","Short Term Avg Delay Variation (ns)","Total Sequence Errors","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",100000,100000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22234,0,293450,"",0,120646,77617,383690,"00:00:00.099","00:00:50.099"
"Traffic Item 2",84557999,84557823,176,0.000,1409774.500,1409775.000,6000000272.000,721804544.000,5774436352.000,5774436.352,5774.436,7615,0,66055,4863,83048155,119514,77895,207522,"00:00:00.099","00:01:00.079"
"Traffic Item 3",84557999,84557824,175,0.000,1409774.500,1409775.500,6000000272.000,721804544.000,5774436352.000,5774436.352,5774.436,5915,0,66332,4854,83055559,119865,78067,208230,"00:00:00.099","00:01:00.079"
"Traffic Item 4",84557999,84557824,175,0.000,1409774.500,1409775.500,6000000272.000,721804544.000,5774436352.000,5774436.352,5774.436,3678,0,66887,1190,83061690,120111,77575,208615,"00:00:00.099","00:01:00.079"
