"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Tx Rate (Bps)","Tx Rate (bps)","Tx Rate (Kbps)","Tx Rate (Mbps)","Avg Delay Variation (ns)","Min Delay Variation (ns)","Max Delay Variation (ns)","Short Term Avg Delay Variation (ns)","Total Sequence Errors","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",100000,100000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22246,0,91212,"",0,120413,77545,180675,"00:00:00.099","00:00:50.098"
"Traffic Item 2",81739775,81739624,151,0.000,1409774.500,1409784.000,6000000272.000,721804544.000,5774436352.000,5774436.352,5774.436,8600,0,65125,11423,80278779,119490,77817,193635,"00:00:00.099","00:00:58.080"
"Traffic Item 3",81739775,81739624,151,0.000,1409774.500,1409784.000,6000000272.000,721804544.000,5774436352.000,5774436.352,5774.436,6289,0,65385,7410,80304417,119839,77560,194385,"00:00:00.099","00:00:58.080"
"Traffic Item 4",81739775,81739624,151,0.000,1409774.500,1409784.000,6000000272.000,721804544.000,5774436352.000,5774436.352,5774.436,4574,0,65512,7166,80297703,120085,77945,195150,"00:00:00.099","00:00:58.080"
