Link 3 is disabled
Link 3 is disabled
Time elapsed: 1003 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6027838634.00,3009979881.00,2207318608.00,659.00,1782.00,0.00,0.00,
38,2.01,6053060335.00,3009975881.00,2207315704.00,535.00,1967.00,0.00,0.00,
39,2.01,6046981881.00,3009975207.00,2207315176.00,754.00,2240.00,0.00,0.00,
40,2.01,6049572400.00,3009979174.00,2207317992.00,455.00,1917.00,0.00,0.00,
51,2.35,7063114041.00,3009993571.00,2207328640.00,441.00,2055.00,0.00,0.00,
52,2.35,7059219434.00,3009993061.00,2207328288.00,587.00,1859.00,0.00,0.00,
53,2.35,7061369090.00,3009994498.00,2207329344.00,475.00,2053.00,0.00,0.00,
54,2.35,7060629679.00,3009986197.00,2207323272.00,789.00,1793.00,0.00,0.00,
*,0.32,84821723897.00,261668838647.00,247220887672.00,183366.00,644023.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,5996793743.00,2999848256.00,2199888680.00,691.00,1595.00,0.00,0.00,
38,2.01,6027274029.00,2999853245.00,2199892376.00,427.00,1750.00,0.00,0.00,
39,2.01,6038025950.00,2999850625.00,2199890440.00,479.00,1931.00,0.00,0.00,
40,2.01,6033770652.00,2999842907.00,2199884808.00,650.00,1583.00,0.00,0.00,
51,2.34,7031697643.00,2999824121.00,2199870992.00,582.00,1835.00,0.00,0.00,
52,2.34,7028490473.00,2999832808.00,2199877416.00,508.00,1945.00,0.00,0.00,
53,2.34,7033761895.00,2999836903.00,2199880408.00,642.00,1888.00,0.00,0.00,
54,2.34,7033663861.00,2999837385.00,2199880672.00,565.00,1713.00,0.00,0.00,
*,0.32,84452258666.00,260785187757.00,246386064936.00,74853.00,148891.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6005011954.00,2999798301.00,2199852160.00,485.00,1561.00,0.00,0.00,
38,2.01,6031007723.00,2999795644.00,2199850136.00,499.00,1685.00,0.00,0.00,
39,2.01,6025729873.00,2999798340.00,2199852160.00,626.00,1700.00,0.00,0.00,
40,2.01,6032662159.00,2999802718.00,2199855328.00,672.00,1489.00,0.00,0.00,
51,2.35,7034767550.00,2999810000.00,2199860608.00,417.00,1843.00,0.00,0.00,
52,2.34,7032322757.00,2999799340.00,2199852776.00,567.00,1655.00,0.00,0.00,
53,2.34,7031811054.00,2999791155.00,2199846792.00,568.00,1808.00,0.00,0.00,
54,2.35,7037132230.00,2999805040.00,2199857088.00,543.00,1642.00,0.00,0.00,
*,0.32,84464890404.00,260782454232.00,246383444912.00,62656.00,146075.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6009287812.00,2999876230.00,2199909184.00,506.00,1592.00,0.00,0.00,
38,2.01,6036353576.00,2999876011.00,2199909008.00,547.00,1716.00,0.00,0.00,
39,2.01,6029457477.00,2999878500.00,2199910856.00,568.00,2001.00,0.00,0.00,
40,2.01,6028598897.00,2999889383.00,2199918864.00,479.00,1643.00,0.00,0.00,
51,2.34,7031695865.00,2999880128.00,2199912176.00,388.00,1810.00,0.00,0.00,
52,2.34,7033396992.00,2999881620.00,2199913232.00,454.00,1844.00,0.00,0.00,
53,2.34,7031779250.00,2999893116.00,2199921680.00,532.00,1844.00,0.00,0.00,
54,2.34,7034004738.00,2999878243.00,2199910680.00,451.00,1713.00,0.00,0.00,
*,0.32,84490784379.00,260789532217.00,246390089704.00,109340.00,399585.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)
