"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",86876903,86876903,0,0.000,0.000,0.000,0.000,0.000,44480974336,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,140673,89812,16460187,"00:00:00.084","00:01:01.725"
"Traffic Item 2",86876903,86876903,0,0.000,0.000,0.000,0.000,0.000,44480974336,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,140446,88735,16459780,"00:00:00.084","00:01:01.725"
"Traffic Item 3",0,0,0,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"","","","",""
"Traffic Item 4",0,0,0,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"","","","",""
