"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",88082072,88081794,278,0.000,1468515.000,1468485.500,6249999840.000,6249874288.000,45097878528,751879680.000,751864576.000,6015037440.000,6014916608.000,6015037.440,6014916.608,6015.037,6014.917,168260,73147,439655,"00:00:00.085","00:01:00.065"
"Traffic Item 2",88082072,88081794,278,0.000,1468514.500,1468486.000,6249997712.000,6249876416.000,45097878528,751879424.000,751864832.000,6015035392.000,6014918656.000,6015035.392,6014918.656,6015.035,6014.919,169578,73645,440427,"00:00:00.085","00:01:00.065"
"Traffic Item 3",88082072,88081794,278,0.000,1468515.000,1468486.000,6249999840.000,6249876416.000,45097878528,751879680.000,751864832.000,6015037440.000,6014918656.000,6015037.440,6014918.656,6015.037,6014.919,169765,73247,441587,"00:00:00.085","00:01:00.065"
"Traffic Item 4",88082072,88081795,277,0.000,1468514.500,1468485.500,6249997712.000,6249874288.000,45097879040,751879424.000,751864576.000,6015035392.000,6014916608.000,6015035.392,6014916.608,6015.035,6014.917,169362,73702,440897,"00:00:00.085","00:01:00.065"
