Link 3 is disabled
Link 3 is disabled
Time elapsed: 1003 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6027201978.00,3009677484.00,2207096848.00,700.00,1851.00,0.00,0.00,
38,2.00,6024292151.00,3009678419.00,2207097464.00,552.00,2032.00,0.00,0.00,
39,2.00,6027714741.00,3009671945.00,2207092800.00,642.00,2207.00,0.00,0.00,
40,2.00,6024267360.00,3009674755.00,2207094648.00,1042.00,2262.00,0.00,0.00,
51,2.35,7062902440.00,3009681335.00,2207099664.00,860.00,1929.00,0.00,0.00,
52,2.34,7057683201.00,3009685738.00,2207102832.00,675.00,1954.00,0.00,0.00,
53,2.34,7054801624.00,3009695401.00,2207109960.00,540.00,2047.00,0.00,0.00,
54,2.34,7054883366.00,3009700686.00,2207113832.00,615.00,1933.00,0.00,0.00,
*,0.32,84729361053.00,261643501060.00,247196960736.00,179913.00,644883.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6002603430.00,3000055407.00,2200040656.00,649.00,1699.00,0.00,0.00,
38,2.00,6013187343.00,3000054120.00,2200039688.00,706.00,1737.00,0.00,0.00,
39,2.00,6007044710.00,3000058530.00,2200042944.00,512.00,1963.00,0.00,0.00,
40,2.00,6005801144.00,3000052125.00,2200038280.00,421.00,1963.00,0.00,0.00,
51,2.34,7032914447.00,3000041362.00,2200030360.00,608.00,1740.00,0.00,0.00,
52,2.34,7025391784.00,3000033115.00,2200024288.00,503.00,1703.00,0.00,0.00,
53,2.35,7036054565.00,3000022944.00,2200016808.00,538.00,1728.00,0.00,0.00,
54,2.35,7035471122.00,3000016537.00,2200012144.00,491.00,1636.00,0.00,0.00,
*,0.32,84393730913.00,260804145097.00,246403800104.00,72211.00,146328.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6002618297.00,2999812482.00,2199862456.00,646.00,1562.00,0.00,0.00,
38,2.00,6004024601.00,2999808339.00,2199859464.00,468.00,1685.00,0.00,0.00,
39,2.00,5999163351.00,2999812635.00,2199862632.00,415.00,1907.00,0.00,0.00,
40,2.00,6004329178.00,2999813640.00,2199863336.00,557.00,1907.00,0.00,0.00,
51,2.35,7035893585.00,2999816742.00,2199865536.00,555.00,1733.00,0.00,0.00,
52,2.34,7033008482.00,2999814828.00,2199864216.00,471.00,1620.00,0.00,0.00,
53,2.35,7037663814.00,2999817387.00,2199866064.00,461.00,1719.00,0.00,0.00,
54,2.35,7034895541.00,2999817630.00,2199866240.00,439.00,1597.00,0.00,0.00,
*,0.32,84384102356.00,260781648017.00,246382788696.00,61307.00,145228.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
