"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",100000,100000,0,0.000,0.000,0.000,0.000,0.000,17800000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,89995,45827,363082,"00:00:00.141","00:00:50.140"
"Traffic Item 2",84551283,84550855,428,0.001,1409774.500,1409784.500,6000000272.000,6000042832.000,43290037760,721804544.000,721809664.000,5774436352.000,5774477312.000,5774436.352,5774477.312,5774.436,5774.477,92255,43255,413732,"00:00:00.141","00:01:00.116"
"Traffic Item 3",84551283,84550856,427,0.001,1409774.500,1409785.000,6000000272.000,6000044960.000,43290038272,721804544.000,721809920.000,5774436352.000,5774479360.000,5774436.352,5774479.360,5774.436,5774.479,92476,43340,414115,"00:00:00.141","00:01:00.116"
"Traffic Item 4",84551283,84550857,426,0.001,1409774.000,1409784.500,5999998144.000,6000042832.000,43290038784,721804288.000,721809664.000,5774434304.000,5774477312.000,5774434.304,5774477.312,5774.434,5774.477,92605,35787,414937,"00:00:00.141","00:01:00.116"
