Link 3 is disabled
Link 3 is disabled
Time elapsed: 1003 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.99,6000455077.00,3009279443.00,2206804952.00,637.00,1789.00,0.00,0.00,
38,2.00,6015569686.00,3009283572.00,2206807944.00,546.00,1685.00,0.00,0.00,
39,2.00,6027549872.00,3009280684.00,2206805832.00,556.00,2160.00,0.00,0.00,
40,2.00,6023216941.00,3009274261.00,2206801168.00,549.00,2175.00,0.00,0.00,
51,2.34,7052365800.00,3009264426.00,2206793864.00,560.00,1752.00,0.00,0.00,
52,2.34,7048673403.00,3009260749.00,2206791224.00,706.00,1879.00,0.00,0.00,
53,2.35,7059336343.00,3009256966.00,2206788496.00,684.00,1869.00,0.00,0.00,
54,2.34,7054527842.00,3009255541.00,2206787352.00,594.00,1952.00,0.00,0.00,
*,0.32,84681892530.00,261604016871.00,247159940280.00,178453.00,644534.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.99,5965594403.00,2999905641.00,2199930832.00,492.00,1512.00,0.00,0.00,
38,2.00,6004221504.00,2999902016.00,2199928104.00,403.00,1447.00,0.00,0.00,
39,2.00,6009124030.00,2999906659.00,2199931536.00,499.00,1852.00,0.00,0.00,
40,2.00,6003854011.00,2999906020.00,2199931096.00,485.00,1889.00,0.00,0.00,
51,2.35,7037082892.00,2999903086.00,2199928896.00,423.00,1721.00,0.00,0.00,
52,2.34,7028335403.00,2999914407.00,2199937256.00,391.00,1630.00,0.00,0.00,
53,2.34,7032847350.00,2999913525.00,2199936552.00,573.00,1753.00,0.00,0.00,
54,2.35,7036406499.00,2999913276.00,2199936376.00,488.00,1744.00,0.00,0.00,
*,0.32,84361587688.00,260793634494.00,246394074784.00,73747.00,150541.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.99,5967179131.00,2999322433.00,2199503152.00,846.00,1478.00,0.00,0.00,
38,2.00,6011588778.00,2999323632.00,2199503944.00,518.00,1500.00,0.00,0.00,
39,2.00,6002660211.00,2999331820.00,2199510104.00,874.00,2072.00,0.00,0.00,
40,2.00,6002478329.00,2999325552.00,2199505440.00,422.00,2014.00,0.00,0.00,
51,2.35,7034936467.00,2999322995.00,2199503592.00,412.00,1755.00,0.00,0.00,
52,2.34,7028641764.00,2999314745.00,2199497432.00,432.00,1685.00,0.00,0.00,
53,2.35,7034073538.00,2999314965.00,2199497608.00,593.00,1751.00,0.00,0.00,
54,2.34,7031822958.00,2999317309.00,2199499368.00,488.00,1830.00,0.00,0.00,
*,0.32,84394898540.00,260740908968.00,246344135048.00,83980.00,161317.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.99,5962595982.00,2998933024.00,2199217504.00,605.00,1524.00,0.00,0.00,
38,2.00,5999658625.00,2998931066.00,2199216184.00,624.00,1485.00,0.00,0.00,
39,2.00,6003106855.00,2998922352.00,2199209672.00,518.00,1913.00,0.00,0.00,
40,2.00,5997274537.00,2998930257.00,2199215480.00,414.00,1995.00,0.00,0.00,
51,2.35,7032991844.00,2998937601.00,2199220848.00,545.00,1775.00,0.00,0.00,
52,2.34,7029548088.00,2998936427.00,2199220056.00,570.00,1679.00,0.00,0.00,
53,2.35,7037920764.00,2998937441.00,2199220848.00,474.00,1773.00,0.00,0.00,
54,2.35,7035966486.00,2998945280.00,2199226568.00,433.00,1766.00,0.00,0.00,
*,0.32,84357993203.00,260706722318.00,246311845736.00,107646.00,408495.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.99,5968411339.00,2999344788.00,2199519520.00,802.00,1501.00,0.00,0.00,
38,2.00,6000790228.00,2999351585.00,2199524448.00,583.00,1464.00,0.00,0.00,
39,2.00,5998238928.00,2999353893.00,2199526208.00,477.00,1935.00,0.00,0.00,
40,2.00,6005418226.00,2999350787.00,2199523920.00,461.00,1865.00,0.00,0.00,
51,2.35,7036111971.00,2999349556.00,2199523040.00,432.00,1692.00,0.00,0.00,
52,2.34,7026221149.00,2999350268.00,2199523568.00,454.00,1657.00,0.00,0.00,
53,2.34,7030344441.00,2999349069.00,2199522600.00,533.00,1839.00,0.00,0.00,
54,2.35,7033886873.00,2999348600.00,2199522336.00,511.00,1673.00,0.00,0.00,
*,0.32,84321942740.00,260742822336.00,246345930600.00,61895.00,152558.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.99,5966378736.00,3002266346.00,2201661968.00,473.00,1522.00,0.00,0.00,
38,2.00,6005766322.00,3002258811.00,2201656512.00,528.00,1519.00,0.00,0.00,
39,2.00,6006498347.00,3002257624.00,2201655544.00,542.00,1808.00,0.00,0.00,
40,2.00,6007393129.00,3002260107.00,2201657392.00,505.00,1911.00,0.00,0.00,
51,2.35,7041932889.00,3002290974.00,2201680096.00,494.00,1697.00,0.00,0.00,
52,2.34,7028872835.00,3002298982.00,2201685904.00,535.00,1633.00,0.00,0.00,
53,2.35,7044792902.00,3002298037.00,2201685200.00,489.00,1784.00,0.00,0.00,
54,2.34,7039353270.00,3002296909.00,2201684408.00,313.00,1783.00,0.00,0.00,
*,0.32,84406399526.00,260998959980.00,246588030304.00,74585.00,150671.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.99,5965284422.00,2999856446.00,2199894752.00,607.00,1477.00,0.00,0.00,
38,2.00,6007209628.00,2999854598.00,2199893344.00,591.00,1438.00,0.00,0.00,
39,2.00,6008878054.00,2999855463.00,2199894048.00,523.00,1944.00,0.00,0.00,
40,2.00,6006170988.00,2999853803.00,2199892816.00,455.00,1895.00,0.00,0.00,
51,2.34,7032075143.00,2999848799.00,2199889032.00,361.00,1690.00,0.00,0.00,
52,2.34,7023111112.00,2999838235.00,2199881376.00,457.00,1763.00,0.00,0.00,
53,2.35,7039272414.00,2999840420.00,2199883048.00,459.00,1781.00,0.00,0.00,
54,2.34,7030075003.00,2999832079.00,2199876800.00,519.00,1741.00,0.00,0.00,
*,0.32,84343259226.00,260786405296.00,246387135368.00,62075.00,151970.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.99,5964050902.00,2999363804.00,2199533424.00,655.00,1517.00,0.00,0.00,
38,2.00,5999799870.00,2999367397.00,2199536064.00,713.00,1399.00,0.00,0.00,
39,2.00,6004312368.00,2999370133.00,2199538088.00,410.00,1902.00,0.00,0.00,
40,2.00,6003847384.00,2999371822.00,2199539320.00,442.00,1912.00,0.00,0.00,
51,2.34,7026931693.00,2999347853.00,2199521808.00,428.00,1691.00,0.00,0.00,
52,2.34,7022288786.00,2999349334.00,2199522864.00,438.00,1808.00,0.00,0.00,
53,2.35,7041021856.00,2999356325.00,2199527968.00,438.00,1758.00,0.00,0.00,
54,2.34,7029411320.00,2999363907.00,2199533512.00,534.00,1672.00,0.00,0.00,
*,0.32,84320839348.00,260744039942.00,246347156088.00,62806.00,160791.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.99,5962230690.00,2999403255.00,2199562376.00,584.00,1454.00,0.00,0.00,
38,2.00,6002061552.00,2999410614.00,2199567832.00,603.00,1463.00,0.00,0.00,
39,2.00,6003512777.00,2999407679.00,2199565632.00,641.00,1793.00,0.00,0.00,
40,2.00,6001771331.00,2999408368.00,2199566160.00,622.00,1909.00,0.00,0.00,
51,2.34,7031708682.00,2999415751.00,2199571528.00,459.00,1652.00,0.00,0.00,
52,2.34,7024058693.00,2999411737.00,2199568624.00,547.00,1726.00,0.00,0.00,
53,2.35,7035103690.00,2999404755.00,2199563520.00,608.00,1576.00,0.00,0.00,
54,2.34,7031112843.00,2999409434.00,2199566952.00,357.00,1697.00,0.00,0.00,
*,0.32,84319526940.00,260749886609.00,246352542744.00,61610.00,150455.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.99,5967822624.00,3000042087.00,2200030888.00,666.00,1512.00,0.00,0.00,
38,2.00,6008430667.00,3000033784.00,2200024816.00,556.00,1425.00,0.00,0.00,
39,2.00,5995805341.00,3000035121.00,2200025784.00,484.00,1965.00,0.00,0.00,
40,2.00,6000517767.00,3000034966.00,2200025608.00,538.00,1904.00,0.00,0.00,
51,2.35,7036521577.00,3000039746.00,2200029128.00,346.00,1661.00,0.00,0.00,
52,2.34,7023728735.00,3000043797.00,2200032120.00,562.00,1779.00,0.00,0.00,
53,2.34,7033710267.00,3000047605.00,2200034848.00,398.00,1728.00,0.00,0.00,
54,2.34,7034373948.00,3000045470.00,2200033352.00,482.00,1653.00,0.00,0.00,
*,0.32,84337149263.00,260802504024.00,246402464176.00,59799.00,154219.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.99,5960928592.00,2999613903.00,2199716904.00,662.00,1508.00,0.00,0.00,
38,2.00,6004996659.00,2999616070.00,2199718400.00,544.00,1573.00,0.00,0.00,
39,2.00,6007350842.00,2999615589.00,2199718048.00,649.00,2235.00,0.00,0.00,
40,2.00,6000471028.00,2999642968.00,2199738200.00,730.00,1796.00,0.00,0.00,
51,2.34,7030545398.00,2999655521.00,2199747440.00,512.00,1725.00,0.00,0.00,
52,2.34,7028525795.00,2999654965.00,2199746912.00,541.00,1669.00,0.00,0.00,
53,2.34,7030574975.00,2999647151.00,2199741280.00,478.00,1813.00,0.00,0.00,
54,2.35,7035603822.00,2999640633.00,2199736440.00,664.00,1753.00,0.00,0.00,
*,0.32,84324337136.00,260768347542.00,246370102616.00,72890.00,153928.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.99,5964576889.00,2999842251.00,2199884280.00,676.00,1472.00,0.00,0.00,
38,2.00,6007208560.00,2999843994.00,2199885600.00,510.00,1421.00,0.00,0.00,
39,2.00,6008236173.00,2999841390.00,2199883664.00,557.00,1892.00,0.00,0.00,
40,2.00,6001826546.00,2999813540.00,2199863248.00,646.00,1915.00,0.00,0.00,
51,2.34,7034036888.00,2999790979.00,2199846704.00,361.00,1721.00,0.00,0.00,
52,2.34,7030150127.00,2999808049.00,2199859200.00,578.00,1661.00,0.00,0.00,
53,2.35,7036568047.00,2999807519.00,2199858848.00,483.00,1772.00,0.00,0.00,
54,2.34,7033985613.00,2999807843.00,2199859112.00,466.00,1708.00,0.00,0.00,
*,0.32,84352902653.00,260786974646.00,246387696984.00,63094.00,153668.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.99,5960223019.00,3000185803.00,2200136224.00,631.00,1458.00,0.00,0.00,
38,2.00,6001232860.00,3000184322.00,2200135168.00,605.00,1436.00,0.00,0.00,
39,2.00,6010523248.00,3000187365.00,2200137456.00,448.00,1885.00,0.00,0.00,
40,2.00,6009465793.00,3000185055.00,2200135696.00,503.00,1817.00,0.00,0.00,
51,2.35,7035777062.00,3000190239.00,2200139480.00,488.00,1615.00,0.00,0.00,
52,2.34,7030878863.00,3000171134.00,2200125576.00,399.00,1571.00,0.00,0.00,
53,2.35,7036961362.00,3000171650.00,2200125840.00,440.00,1667.00,0.00,0.00,
54,2.34,7033729421.00,3000172730.00,2200126632.00,419.00,1657.00,0.00,0.00,
*,0.32,84407484712.00,260815417451.00,246414422584.00,72808.00,175299.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.99,5969061639.00,3000066983.00,2200049192.00,477.00,1510.00,0.00,0.00,
38,2.00,6006439707.00,3000061051.00,2200044792.00,527.00,1436.00,0.00,0.00,
39,2.00,5997816744.00,3000060046.00,2200044000.00,519.00,1788.00,0.00,0.00,
