Link 3 is disabled
Link 3 is disabled
Time elapsed: 1003 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6023940432.00,3009076225.00,2206655880.00,651.00,1521.00,0.00,0.00,
38,2.00,6021078860.00,3009076337.00,2206655968.00,527.00,1726.00,0.00,0.00,
39,2.00,6026837827.00,3009078808.00,2206657816.00,499.00,1953.00,0.00,0.00,
40,2.00,6024886614.00,3009073998.00,2206654208.00,762.00,2210.00,0.00,0.00,
51,2.35,7059392271.00,3009079600.00,2206658344.00,559.00,1866.00,0.00,0.00,
52,2.34,7053215958.00,3009080286.00,2206658872.00,615.00,2071.00,0.00,0.00,
53,2.34,7048810704.00,3009081291.00,2206659576.00,545.00,1920.00,0.00,0.00,
54,2.34,7053031756.00,3009090352.00,2206666264.00,793.00,1948.00,0.00,0.00,
*,0.32,84703331610.00,261592219740.00,247148563552.00,179534.00,641814.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6002533556.00,3000413558.00,2200303248.00,630.00,1286.00,0.00,0.00,
38,2.00,6008040911.00,3000408737.00,2200299728.00,610.00,1476.00,0.00,0.00,
39,2.00,6013305369.00,3000406498.00,2200298056.00,686.00,1863.00,0.00,0.00,
40,2.00,6008940913.00,3000409176.00,2200300080.00,426.00,1835.00,0.00,0.00,
51,2.35,7041633342.00,3000399398.00,2200292864.00,374.00,1578.00,0.00,0.00,
52,2.34,7032401847.00,3000398175.00,2200291984.00,476.00,1750.00,0.00,0.00,
53,2.35,7039138274.00,3000411762.00,2200301928.00,610.00,1801.00,0.00,0.00,
54,2.35,7037956278.00,3000401728.00,2200294536.00,418.00,1552.00,0.00,0.00,
*,0.32,84425319501.00,260834020003.00,246432168752.00,72959.00,149454.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,5995238209.00,2999889927.00,2199919304.00,463.00,1422.00,0.00,0.00,
38,2.00,6003674762.00,2999893922.00,2199922208.00,503.00,1607.00,0.00,0.00,
39,2.00,6010159868.00,2999897509.00,2199924848.00,439.00,1872.00,0.00,0.00,
40,2.00,6003728707.00,2999897814.00,2199925024.00,1345.00,1727.00,0.00,0.00,
51,2.35,7042170280.00,2999899938.00,2199926608.00,488.00,1631.00,0.00,0.00,
52,2.34,7028469372.00,2999896659.00,2199924232.00,502.00,1831.00,0.00,0.00,
53,2.34,7034591963.00,2999880658.00,2199912528.00,438.00,1832.00,0.00,0.00,
54,2.35,7036639219.00,2999878335.00,2199910768.00,463.00,1662.00,0.00,0.00,
*,0.32,84387949530.00,260791100897.00,246391543640.00,61382.00,148702.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6001459246.00,2999491896.00,2199627408.00,675.00,1303.00,0.00,0.00,
38,2.00,6001259143.00,2999491713.00,2199627232.00,480.00,1624.00,0.00,0.00,
39,2.00,6007471844.00,2999495480.00,2199630048.00,575.00,1870.00,0.00,0.00,
40,2.00,6000644145.00,2999496421.00,2199630752.00,589.00,1615.00,0.00,0.00,
51,2.35,7036913228.00,2999496565.00,2199630840.00,422.00,1705.00,0.00,0.00,
52,2.34,7025264216.00,2999498987.00,2199632600.00,659.00,1785.00,0.00,0.00,
53,2.34,7033365319.00,2999505856.00,2199637616.00,492.00,1747.00,0.00,0.00,
54,2.34,7031803655.00,2999505583.00,2199637440.00,710.00,1661.00,0.00,0.00,
*,0.32,84451075830.00,260755841892.00,246358249896.00,131173.00,414235.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6000585921.00,3000172488.00,2200126456.00,717.00,1242.00,0.00,0.00,
38,2.00,6011638086.00,3000168407.00,2200123552.00,378.00,1615.00,0.00,0.00,
39,2.00,6006263187.00,3000162179.00,2200118888.00,600.00,1974.00,0.00,0.00,
40,2.00,6002750858.00,3000161334.00,2200118272.00,550.00,1729.00,0.00,0.00,
51,2.35,7038191715.00,3000160907.00,2200118008.00,486.00,1642.00,0.00,0.00,
52,2.34,7032042430.00,3000160336.00,2200117568.00,492.00,1787.00,0.00,0.00,
53,2.35,7036724497.00,3000151119.00,2200110792.00,583.00,1777.00,0.00,0.00,
54,2.34,7034759968.00,3000158000.00,2200115896.00,586.00,1712.00,0.00,0.00,
*,0.32,84394458419.00,260813022116.00,246412373768.00,61434.00,151864.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6002844847.00,3000261536.00,2200191840.00,456.00,1278.00,0.00,0.00,
38,2.00,6004292182.00,3000262480.00,2200192456.00,370.00,1454.00,0.00,0.00,
39,2.00,5997930215.00,3000263948.00,2200193512.00,470.00,1850.00,0.00,0.00,
40,2.00,6004222801.00,3000262436.00,2200192456.00,576.00,1611.00,0.00,0.00,
51,2.35,7041418249.00,3000269264.00,2200197472.00,538.00,1590.00,0.00,0.00,
52,2.34,7031913780.00,3000272003.00,2200199496.00,550.00,1924.00,0.00,0.00,
53,2.34,7031238043.00,3000272624.00,2200199936.00,435.00,1686.00,0.00,0.00,
54,2.34,7029492892.00,3000264614.00,2200194040.00,467.00,1669.00,0.00,0.00,
*,0.32,84378484895.00,260827455968.00,246425837592.00,72413.00,147984.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6009035482.00,3000029349.00,2200021472.00,591.00,1244.00,0.00,0.00,
38,2.00,6007207039.00,3000030246.00,2200022176.00,501.00,1507.00,0.00,0.00,
39,2.00,6001174780.00,3000031039.00,2200022792.00,604.00,1773.00,0.00,0.00,
40,2.00,6005856474.00,3000033476.00,2200024552.00,529.00,1536.00,0.00,0.00,
51,2.35,7037927721.00,3000024556.00,2200017952.00,582.00,1596.00,0.00,0.00,
52,2.34,7027886227.00,3000020989.00,2200015400.00,313.00,1752.00,0.00,0.00,
53,2.35,7036482683.00,3000019145.00,2200014080.00,443.00,1686.00,0.00,0.00,
54,2.34,7027298225.00,3000018974.00,2200013904.00,458.00,1543.00,0.00,0.00,
*,0.32,84389299994.00,260799784480.00,246399788976.00,59110.00,146955.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6000599959.00,2999355033.00,2199527000.00,800.00,1253.00,0.00,0.00,
38,2.00,6002386371.00,2999355321.00,2199527264.00,412.00,1488.00,0.00,0.00,
39,2.00,6000537713.00,2999356636.00,2199528232.00,460.00,1727.00,0.00,0.00,
40,2.00,5999594251.00,2999355437.00,2199527352.00,597.00,1598.00,0.00,0.00,
51,2.35,7039691329.00,2999357760.00,2199529024.00,427.00,1581.00,0.00,0.00,
52,2.34,7028938040.00,2999358344.00,2199529376.00,564.00,1653.00,0.00,0.00,
53,2.35,7038765244.00,2999368381.00,2199536768.00,573.00,1711.00,0.00,0.00,
54,2.34,7031087097.00,2999381145.00,2199546184.00,467.00,1592.00,0.00,0.00,
*,0.32,84364028721.00,260744127480.00,246347262040.00,59414.00,152562.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,5999090630.00,3000282109.00,2200206888.00,830.00,1249.00,0.00,0.00,
38,2.00,6003009091.00,3000280315.00,2200205568.00,515.00,1473.00,0.00,0.00,
39,2.00,6006732658.00,3000283517.00,2200207856.00,582.00,1861.00,0.00,0.00,
40,2.00,6013254697.00,3000283755.00,2200208120.00,577.00,1541.00,0.00,0.00,
51,2.35,7042636784.00,3000289742.00,2200212520.00,382.00,1636.00,0.00,0.00,
52,2.35,7036714123.00,3000288911.00,2200211904.00,464.00,1775.00,0.00,0.00,
53,2.34,7035105009.00,3000282554.00,2200207240.00,433.00,1691.00,0.00,0.00,
54,2.35,7036303733.00,3000270503.00,2200198352.00,647.00,1579.00,0.00,0.00,
*,0.32,84405292694.00,260823762147.00,246422474848.00,64907.00,149966.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6005092096.00,2999918016.00,2199939896.00,465.00,1249.00,0.00,0.00,
