Link 3 is disabled
Link 3 is disabled
Time elapsed: 1004 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6020594879.00,3009418800.00,2206907120.00,608.00,1873.00,0.00,0.00,
38,2.00,6029881215.00,3009419648.00,2206907736.00,571.00,1882.00,0.00,0.00,
39,2.01,6034255655.00,3009428817.00,2206914424.00,606.00,2193.00,0.00,0.00,
40,1.96,5896501174.00,3009418071.00,2206906592.00,776.00,2337.00,0.00,0.00,
51,2.35,7060410804.00,3009417153.00,2206905888.00,694.00,1921.00,0.00,0.00,
52,2.34,7054339294.00,3009417797.00,2206906416.00,1068.00,2133.00,0.00,0.00,
53,2.34,7054995523.00,3009415404.00,2206904568.00,512.00,2195.00,0.00,0.00,
54,2.34,7051546733.00,3009411498.00,2206901840.00,593.00,1997.00,0.00,0.00,
*,0.32,84710364433.00,261618917329.00,247173736656.00,211267.00,679314.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6004970197.00,3002858040.00,2202095896.00,590.00,1510.00,0.00,0.00,
38,2.00,6012997502.00,3002860099.00,2202097392.00,520.00,1690.00,0.00,0.00,
39,2.00,6019013314.00,3002851077.00,2202090880.00,467.00,1941.00,0.00,0.00,
40,1.96,5877223718.00,3002857864.00,2202095720.00,409.00,1884.00,0.00,0.00,
51,2.35,7043251603.00,3002858010.00,2202095896.00,491.00,1684.00,0.00,0.00,
52,2.34,7037685429.00,3002863131.00,2202099592.00,540.00,1874.00,0.00,0.00,
53,2.35,7043197050.00,3002860345.00,2202097568.00,509.00,1763.00,0.00,0.00,
54,2.34,7040865428.00,3002871301.00,2202105576.00,502.00,1617.00,0.00,0.00,
*,0.32,84403389448.00,261050598531.00,246636752736.00,77986.00,175046.00,0.00,0.00,

Time elapsed: 999 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,5992974432.00,2999461374.00,2199604968.00,655.00,1711.00,0.00,0.00,
38,2.00,6013028454.00,2999466201.00,2199608576.00,658.00,2299.00,0.00,0.00,
39,2.00,6009960058.00,2999466868.00,2199609016.00,534.00,2071.00,0.00,0.00,
40,1.96,5872059646.00,2999471153.00,2199612184.00,412.00,2000.00,0.00,0.00,
51,2.35,7039926406.00,2999478920.00,2199617816.00,557.00,1869.00,0.00,0.00,
52,2.34,7025991515.00,2999473384.00,2199613856.00,533.00,2174.00,0.00,0.00,
53,2.35,7034193763.00,2999486314.00,2199623360.00,532.00,1912.00,0.00,0.00,
54,2.35,7036714629.00,2999485310.00,2199622568.00,425.00,1768.00,0.00,0.00,
*,0.32,84254132324.00,260753335839.00,246355948872.00,62592.00,150638.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6001194032.00,3000104117.00,2200076384.00,699.00,1672.00,0.00,0.00,
38,2.00,6007939643.00,3000100794.00,2200073920.00,472.00,1863.00,0.00,0.00,
39,2.01,6016863513.00,3000096843.00,2200071016.00,447.00,1999.00,0.00,0.00,
40,1.96,5880333767.00,3000093593.00,2200068640.00,425.00,1960.00,0.00,0.00,
51,2.35,7040328990.00,3000084089.00,2200061688.00,442.00,1769.00,0.00,0.00,
52,2.34,7024027148.00,3000090641.00,2200066440.00,447.00,1997.00,0.00,0.00,
53,2.35,7035457271.00,3000080907.00,2200059312.00,467.00,1805.00,0.00,0.00,
54,2.34,7032102480.00,3000072790.00,2200053328.00,614.00,1658.00,0.00,0.00,
*,0.32,84303051837.00,260807394637.00,246406924192.00,113133.00,387666.00,0.00,0.00,

