Link 3 is disabled
Link 3 is disabled
Time elapsed: 1003 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.97,5935279408.00,3009751115.00,2207150880.00,693.00,1627.00,0.00,0.00,
38,1.98,5957701463.00,3009757006.00,2207155104.00,554.00,1919.00,0.00,0.00,
39,2.00,6025564115.00,3009760459.00,2207157656.00,586.00,2054.00,0.00,0.00,
40,2.01,6044387385.00,3009761446.00,2207158448.00,686.00,2247.00,0.00,0.00,
51,2.34,7049288518.00,3009761874.00,2207158712.00,616.00,2107.00,0.00,0.00,
52,2.35,7058331668.00,3009771620.00,2207165840.00,467.00,2113.00,0.00,0.00,
53,2.35,7063525099.00,3009773630.00,2207167336.00,606.00,1997.00,0.00,0.00,
54,2.34,7055153576.00,3009772491.00,2207166544.00,574.00,1785.00,0.00,0.00,
*,0.32,84578415870.00,261650408257.00,247203461208.00,170040.00,647926.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.97,5920824037.00,3000260887.00,2200191312.00,668.00,1507.00,0.00,0.00,
38,1.98,5939872029.00,3000252325.00,2200185064.00,570.00,1721.00,0.00,0.00,
39,2.00,6008607142.00,3000255131.00,2200187176.00,736.00,1841.00,0.00,0.00,
40,2.01,6018272492.00,3000253904.00,2200186208.00,485.00,1903.00,0.00,0.00,
51,2.34,7030627238.00,3000253430.00,2200185856.00,457.00,1750.00,0.00,0.00,
52,2.34,7034476200.00,3000244351.00,2200179256.00,513.00,1802.00,0.00,0.00,
53,2.35,7045789852.00,3000243053.00,2200178200.00,545.00,1779.00,0.00,0.00,
54,2.34,7033801750.00,3000247923.00,2200181808.00,443.00,1689.00,0.00,0.00,
*,0.32,84270960657.00,260821920364.00,246420727872.00,69905.00,149734.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.97,5922566250.00,2999169197.00,2199390688.00,639.00,1529.00,0.00,0.00,
38,1.98,5936130624.00,2999171963.00,2199392800.00,471.00,1784.00,0.00,0.00,
39,2.00,5996062263.00,2999178091.00,2199397200.00,618.00,2047.00,0.00,0.00,
40,2.01,6020546521.00,2999186552.00,2199403448.00,1003.00,2149.00,0.00,0.00,
51,2.34,7025663608.00,2999186170.00,2199403184.00,630.00,1882.00,0.00,0.00,
52,2.34,7029940564.00,2999192117.00,2199407496.00,401.00,1783.00,0.00,0.00,
53,2.35,7041426275.00,2999190340.00,2199406264.00,519.00,1770.00,0.00,0.00,
54,2.35,7036213248.00,2999189386.00,2199405560.00,471.00,1694.00,0.00,0.00,
*,0.32,84226544914.00,260729307459.00,246333166552.00,70064.00,147037.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.97,5919725773.00,2999916926.00,2199939104.00,679.00,1492.00,0.00,0.00,
38,1.98,5936031886.00,2999915994.00,2199938312.00,519.00,1669.00,0.00,0.00,
39,2.00,6006387382.00,2999915102.00,2199937784.00,522.00,1840.00,0.00,0.00,
40,2.01,6025100833.00,2999906649.00,2199931536.00,572.00,1933.00,0.00,0.00,
51,2.34,7026977155.00,2999911520.00,2199935144.00,392.00,1813.00,0.00,0.00,
52,2.34,7033361492.00,2999908287.00,2199932768.00,396.00,1721.00,0.00,0.00,
53,2.35,7039419804.00,2999919635.00,2199941040.00,439.00,1700.00,0.00,0.00,
54,2.35,7035515130.00,2999916763.00,2199938928.00,505.00,1739.00,0.00,0.00,
*,0.32,84289662695.00,260793542414.00,246393925800.00,116670.00,386654.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.97,5925511614.00,3002616370.00,2201918664.00,763.00,1458.00,0.00,0.00,
38,1.98,5945213991.00,3002612925.00,2201916200.00,530.00,1723.00,0.00,0.00,
39,2.00,6009420484.00,3002605343.00,2201910568.00,523.00,1815.00,0.00,0.00,
40,2.01,6035947192.00,3002601420.00,2201907752.00,562.00,1947.00,0.00,0.00,
51,2.34,7026840872.00,3002603076.00,2201908896.00,580.00,1727.00,0.00,0.00,
52,2.34,7035685161.00,3002602729.00,2201908632.00,347.00,1727.00,0.00,0.00,
53,2.35,7045373740.00,3002600726.00,2201907224.00,484.00,1740.00,0.00,0.00,
54,2.34,7035644733.00,3002606500.00,2201911448.00,565.00,1650.00,0.00,0.00,
*,0.32,84312526466.00,261025452987.00,246613129664.00,68031.00,151286.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.97,5923672246.00,3003030717.00,2202222528.00,639.00,1537.00,0.00,0.00,
38,1.98,5943753234.00,3003034666.00,2202225432.00,421.00,1622.00,0.00,0.00,
39,2.00,6013648051.00,3003041801.00,2202230624.00,440.00,1798.00,0.00,0.00,
40,2.01,6031819168.00,3003046591.00,2202234144.00,547.00,1784.00,0.00,0.00,
51,2.34,7034426975.00,3003048492.00,2202235552.00,485.00,1779.00,0.00,0.00,
52,2.34,7036256242.00,3003056359.00,2202241360.00,484.00,1631.00,0.00,0.00,
53,2.35,7050185068.00,3003048162.00,2202235376.00,477.00,1688.00,0.00,0.00,
54,2.34,7039421418.00,3003039316.00,2202228776.00,615.00,1571.00,0.00,0.00,
*,0.32,84409860468.00,261063975431.00,246649287280.00,90009.00,159405.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.98,5930801890.00,3002245520.00,2201646656.00,614.00,1548.00,0.00,0.00,
38,1.98,5942414955.00,3002243699.00,2201645336.00,476.00,1781.00,0.00,0.00,
39,2.00,6010598822.00,3002247524.00,2201648240.00,515.00,1808.00,0.00,0.00,
40,2.01,6028928439.00,3002269579.00,2201664344.00,501.00,1871.00,0.00,0.00,
51,2.34,7034914097.00,3002291424.00,2201680360.00,591.00,1759.00,0.00,0.00,
52,2.34,7038213977.00,3002279374.00,2201671560.00,587.00,1737.00,0.00,0.00,
53,2.35,7043736721.00,3002281091.00,2201672792.00,601.00,1742.00,0.00,0.00,
54,2.34,7037868017.00,3002286950.00,2201677104.00,604.00,1696.00,0.00,0.00,
*,0.32,84326384214.00,260998126395.00,246587130064.00,57953.00,141834.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.97,5914784807.00,2999351327.00,2199524360.00,600.00,1481.00,0.00,0.00,
38,1.98,5931644954.00,2999352532.00,2199525240.00,486.00,1702.00,0.00,0.00,
39,2.00,6007551410.00,2999348007.00,2199521896.00,380.00,1818.00,0.00,0.00,
40,2.01,6019720564.00,2999321665.00,2199502536.00,447.00,1847.00,0.00,0.00,
51,2.34,7024357185.00,2999287991.00,2199477896.00,485.00,1771.00,0.00,0.00,
52,2.35,7034550424.00,2999300713.00,2199487224.00,420.00,1732.00,0.00,0.00,
53,2.35,7045574434.00,2999302227.00,2199488280.00,339.00,1658.00,0.00,0.00,
54,2.35,7033655133.00,2999299049.00,2199485992.00,539.00,1734.00,0.00,0.00,
*,0.32,84240899341.00,260741171965.00,246344466192.00,60637.00,150266.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.97,5913196691.00,2999081832.00,2199326712.00,707.00,1503.00,0.00,0.00,
38,1.98,5935319028.00,2999082571.00,2199327152.00,496.00,1667.00,0.00,0.00,
39,2.00,6000383215.00,2999078912.00,2199324424.00,571.00,1787.00,0.00,0.00,
40,2.01,6025460758.00,2999076381.00,2199322664.00,429.00,1878.00,0.00,0.00,
51,2.34,7025187078.00,2999085511.00,2199329352.00,437.00,1801.00,0.00,0.00,
52,2.34,7029782991.00,2999071980.00,2199319408.00,574.00,1707.00,0.00,0.00,
53,2.35,7040896257.00,2999068054.00,2199316592.00,569.00,1769.00,0.00,0.00,
54,2.34,7029667872.00,2999069544.00,2199317648.00,466.00,1651.00,0.00,0.00,
*,0.32,84217177571.00,260720126217.00,246324580832.00,61105.00,153294.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.97,5917557688.00,2999908922.00,2199933208.00,452.00,1453.00,0.00,0.00,
38,1.98,5939102079.00,2999905559.00,2199930744.00,499.00,1721.00,0.00,0.00,
39,2.00,6004961153.00,2999905950.00,2199931096.00,476.00,1770.00,0.00,0.00,
40,2.01,6027179694.00,2999911148.00,2199934880.00,648.00,1757.00,0.00,0.00,
51,2.34,7022423452.00,2999913328.00,2199936464.00,517.00,1722.00,0.00,0.00,
52,2.34,7031887484.00,2999920566.00,2199941744.00,462.00,1595.00,0.00,0.00,
53,2.35,7034938386.00,2999922101.00,2199942800.00,514.00,1621.00,0.00,0.00,
54,2.34,7030221891.00,2999916554.00,2199938840.00,613.00,1717.00,0.00,0.00,
*,0.32,84237629102.00,260790083982.00,246390615504.00,63190.00,151866.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.97,5919970762.00,2999968129.00,2199976592.00,805.00,1533.00,0.00,0.00,
38,1.98,5935865408.00,2999969664.00,2199977736.00,555.00,1776.00,0.00,0.00,
39,2.00,6001373514.00,2999968874.00,2199977208.00,511.00,1829.00,0.00,0.00,
40,2.01,6023852645.00,2999971895.00,2199979408.00,614.00,2337.00,0.00,0.00,
51,2.34,7023319655.00,2999960135.00,2199970784.00,455.00,1865.00,0.00,0.00,
52,2.34,7028881267.00,2999956012.00,2199967792.00,411.00,1750.00,0.00,0.00,
53,2.35,7037701150.00,2999958636.00,2199969728.00,450.00,1734.00,0.00,0.00,
54,2.34,7033433680.00,2999966718.00,2199975536.00,624.00,1839.00,0.00,0.00,
*,0.32,84240752270.00,260797574742.00,246397714816.00,66314.00,154159.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.97,5917933467.00,3002235061.00,2201639088.00,512.00,1511.00,0.00,0.00,
38,1.98,5943949141.00,3002231502.00,2201636448.00,462.00,1666.00,0.00,0.00,
39,2.00,6013675656.00,3002230814.00,2201635920.00,467.00,1761.00,0.00,0.00,
40,2.01,6028907263.00,3002226394.00,2201632664.00,519.00,1893.00,0.00,0.00,
51,2.34,7031261621.00,3002229409.00,2201634864.00,584.00,1712.00,0.00,0.00,
52,2.34,7035936823.00,3002238575.00,2201641640.00,487.00,1807.00,0.00,0.00,
53,2.35,7049308679.00,3002236084.00,2201639792.00,421.00,1707.00,0.00,0.00,
54,2.34,7039847729.00,3002235997.00,2201639792.00,535.00,1720.00,0.00,0.00,
*,0.32,84324524886.00,260995395499.00,246584540664.00,61800.00,149361.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.97,5918361408.00,2999689116.00,2199771992.00,789.00,1486.00,0.00,0.00,
38,1.98,5941140969.00,2999691730.00,2199773928.00,638.00,1683.00,0.00,0.00,
39,2.00,6009116249.00,2999692890.00,2199774720.00,510.00,1740.00,0.00,0.00,
40,2.01,6027585100.00,2999692011.00,2199774192.00,480.00,1778.00,0.00,0.00,
51,2.34,7023152541.00,2999697898.00,2199778504.00,371.00,1720.00,0.00,0.00,
52,2.34,7025821274.00,2999693019.00,2199774808.00,516.00,1656.00,0.00,0.00,
53,2.35,7039607117.00,2999691837.00,2199774016.00,396.00,1631.00,0.00,0.00,
54,2.34,7032936741.00,2999691259.00,2199773576.00,329.00,1583.00,0.00,0.00,
*,0.32,84245218088.00,260773109549.00,246374599152.00,59077.00,149987.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.97,5920099697.00,2999009954.00,2199273912.00,544.00,1492.00,0.00,0.00,
38,1.98,5940842416.00,2999007606.00,2199272328.00,513.00,1655.00,0.00,0.00,
39,2.00,6006794654.00,2999008080.00,2199272592.00,278.00,1748.00,0.00,0.00,
40,2.01,6018674744.00,2999009693.00,2199273736.00,635.00,1785.00,0.00,0.00,
51,2.34,7024175525.00,2999055200.00,2199307088.00,395.00,1742.00,0.00,0.00,
52,2.34,7025942037.00,2999049576.00,2199303040.00,587.00,1710.00,0.00,0.00,
53,2.35,7038676961.00,2999061435.00,2199311664.00,426.00,1655.00,0.00,0.00,
54,2.35,7034092847.00,2999059954.00,2199310608.00,449.00,1713.00,0.00,0.00,
*,0.32,84231192409.00,260716029085.00,246320667824.00,58572.00,149769.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.97,5919927554.00,2999553277.00,2199672464.00,490.00,1537.00,0.00,0.00,
38,1.98,5934246844.00,2999562969.00,2199679504.00,577.00,1690.00,0.00,0.00,
39,2.00,6002435836.00,2999559550.00,2199677040.00,509.00,1759.00,0.00,0.00,
40,2.01,6017258202.00,2999560213.00,2199677480.00,496.00,1932.00,0.00,0.00,
51,2.34,7022370516.00,2999528886.00,2199654512.00,298.00,1783.00,0.00,0.00,
52,2.34,7026325137.00,2999527343.00,2199653368.00,633.00,1759.00,0.00,0.00,
53,2.35,7045504073.00,2999517379.00,2199646064.00,550.00,1658.00,0.00,0.00,
54,2.35,7035739381.00,2999512383.00,2199642368.00,409.00,1652.00,0.00,0.00,
*,0.32,84228849635.00,260758578882.00,246360894648.00,60999.00,150048.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.97,5919252811.00,2999551125.00,2199670792.00,577.00,1466.00,0.00,0.00,
38,1.98,5932789736.00,2999546151.00,2199667184.00,420.00,1740.00,0.00,0.00,
39,2.00,6007166413.00,2999546262.00,2199667272.00,552.00,1844.00,0.00,0.00,
40,2.01,6022952004.00,2999545967.00,2199667008.00,517.00,1869.00,0.00,0.00,
51,2.34,7023982091.00,2999543357.00,2199665160.00,394.00,1793.00,0.00,0.00,
52,2.34,7032042414.00,2999551093.00,2199670792.00,582.00,1763.00,0.00,0.00,
53,2.35,7046567780.00,2999560008.00,2199677392.00,596.00,1668.00,0.00,0.00,
54,2.35,7036187314.00,2999568249.00,2199683464.00,556.00,1749.00,0.00,0.00,
*,0.32,84314774063.00,260763326872.00,246365372176.00,66172.00,181021.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.97,5919989874.00,2999795149.00,2199849784.00,664.00,1493.00,0.00,0.00,
38,1.98,5943173933.00,2999790810.00,2199846528.00,544.00,1637.00,0.00,0.00,
39,2.00,5999675616.00,2999790771.00,2199846528.00,747.00,1704.00,0.00,0.00,
40,2.01,6015137185.00,2999788514.00,2199844944.00,411.00,1839.00,0.00,0.00,
51,2.34,7025066113.00,2999768920.00,2199830512.00,402.00,1690.00,0.00,0.00,
52,2.34,7024847432.00,2999766070.00,2199828488.00,491.00,1753.00,0.00,0.00,
53,2.35,7036487969.00,2999763908.00,2199826816.00,575.00,1694.00,0.00,0.00,
54,2.35,7036874799.00,2999755481.00,2199820656.00,617.00,1704.00,0.00,0.00,
*,0.32,84244653917.00,260782311695.00,246383164016.00,63063.00,154584.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.97,5922225677.00,3002137595.00,2201567544.00,661.00,1512.00,0.00,0.00,
38,1.98,5932527497.00,3002136622.00,2201566928.00,449.00,1653.00,0.00,0.00,
39,2.00,6015543300.00,3002138937.00,2201568600.00,533.00,1795.00,0.00,0.00,
40,2.01,6024119479.00,3002139494.00,2201568952.00,500.00,1887.00,0.00,0.00,
51,2.34,7028172530.00,3002136815.00,2201567016.00,411.00,1798.00,0.00,0.00,
52,2.34,7036451938.00,3002142650.00,2201571240.00,548.00,1724.00,0.00,0.00,
53,2.35,7048162502.00,3002133614.00,2201564728.00,509.00,1761.00,0.00,0.00,
54,2.35,7041445766.00,3002135758.00,2201566224.00,470.00,1701.00,0.00,0.00,
*,0.32,84298296868.00,260981221394.00,246571348936.00,58678.00,150340.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.97,5921266359.00,2999613237.00,2199716376.00,817.00,1506.00,0.00,0.00,
38,1.98,5938258198.00,2999618551.00,2199720248.00,620.00,1763.00,0.00,0.00,
39,2.00,6003816785.00,2999616168.00,2199718488.00,529.00,1844.00,0.00,0.00,
40,2.01,6024929235.00,2999619283.00,2199720776.00,561.00,1868.00,0.00,0.00,
51,2.34,7025913212.00,2999617150.00,2199719280.00,529.00,1792.00,0.00,0.00,
52,2.34,7029896681.00,2999607549.00,2199712240.00,531.00,1725.00,0.00,0.00,
53,2.35,7037478838.00,2999606887.00,2199711712.00,637.00,1622.00,0.00,0.00,
54,2.34,7032222482.00,2999609624.00,2199713736.00,433.00,1769.00,0.00,0.00,
*,0.32,84233986149.00,260767685927.00,246369499024.00,61009.00,148644.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.97,5920716512.00,2999503646.00,2199636032.00,465.00,1537.00,0.00,0.00,
38,1.98,5933177998.00,2999503793.00,2199636120.00,483.00,1715.00,0.00,0.00,
39,2.00,6007695549.00,2999502397.00,2199635064.00,372.00,1793.00,0.00,0.00,
40,2.01,6015178735.00,2999500436.00,2199633744.00,466.00,1938.00,0.00,0.00,
51,2.34,7026153216.00,2999506805.00,2199638320.00,551.00,1722.00,0.00,0.00,
52,2.34,7030342755.00,2999507839.00,2199639112.00,502.00,1759.00,0.00,0.00,
53,2.35,7040424964.00,2999519568.00,2199647648.00,452.00,1666.00,0.00,0.00,
54,2.34,7033355757.00,2999519382.00,2199647560.00,602.00,1688.00,0.00,0.00,
*,0.32,84237208567.00,260758691213.00,246360959064.00,56759.00,153282.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.97,5918503881.00,2999557744.00,2199675632.00,754.00,1482.00,0.00,0.00,
38,1.98,5933726254.00,2999559121.00,2199676688.00,496.00,1649.00,0.00,0.00,
39,2.00,6005469809.00,2999584293.00,2199695168.00,366.00,1848.00,0.00,0.00,
40,2.01,6023496641.00,2999589788.00,2199699128.00,430.00,1875.00,0.00,0.00,
51,2.34,7027409232.00,2999589749.00,2199699128.00,452.00,1823.00,0.00,0.00,
52,2.34,7025203317.00,2999590433.00,2199699656.00,404.00,1768.00,0.00,0.00,
53,2.35,7048355900.00,2999588844.00,2199698512.00,589.00,1678.00,0.00,0.00,
54,2.34,7030127089.00,2999594904.00,2199702912.00,528.00,1665.00,0.00,0.00,
*,0.32,84243551496.00,260763733580.00,246365751456.00,58535.00,148452.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.97,5920990338.00,2999592405.00,2199701152.00,571.00,1552.00,0.00,0.00,
38,1.98,5939707212.00,2999588572.00,2199698248.00,680.00,1701.00,0.00,0.00,
39,2.00,6005421194.00,2999566107.00,2199681880.00,523.00,1816.00,0.00,0.00,
40,2.01,6019803472.00,2999565752.00,2199681528.00,388.00,1855.00,0.00,0.00,
51,2.34,7020126128.00,2999572623.00,2199686544.00,511.00,1721.00,0.00,0.00,
52,2.34,7030403910.00,2999576146.00,2199689184.00,342.00,1734.00,0.00,0.00,
