Link 3 is disabled
Link 3 is disabled
Time elapsed: 1003 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6026782523.00,3009451025.00,2206930704.00,800.00,1768.00,0.00,0.00,
38,2.00,6023585516.00,3009448577.00,2206928944.00,568.00,1780.00,0.00,0.00,
39,1.98,5958049842.00,3009447884.00,2206928416.00,652.00,2000.00,0.00,0.00,
40,1.97,5923592605.00,3009448215.00,2206928680.00,665.00,2205.00,0.00,0.00,
51,2.34,7054925826.00,3009447236.00,2206927976.00,608.00,1894.00,0.00,0.00,
52,2.34,7051123115.00,3009448781.00,2206929120.00,729.00,2324.00,0.00,0.00,
53,2.34,7054382737.00,3009446939.00,2206927712.00,573.00,1925.00,0.00,0.00,
54,2.34,7054173515.00,3009453129.00,2206932288.00,600.00,1653.00,0.00,0.00,
*,0.32,84536892354.00,261620924189.00,247175651184.00,182011.00,646060.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6012270458.00,2999870361.00,2199904960.00,841.00,1565.00,0.00,0.00,
38,2.00,6005545714.00,2999874354.00,2199907864.00,517.00,1619.00,0.00,0.00,
39,1.98,5945296748.00,2999876373.00,2199909360.00,385.00,1675.00,0.00,0.00,
40,1.97,5910048588.00,2999875564.00,2199908744.00,466.00,1920.00,0.00,0.00,
51,2.35,7037381778.00,2999868678.00,2199903728.00,608.00,1764.00,0.00,0.00,
52,2.34,7029017940.00,2999864941.00,2199900912.00,547.00,1936.00,0.00,0.00,
53,2.35,7035285544.00,2999865745.00,2199901616.00,502.00,1811.00,0.00,0.00,
54,2.34,7026700444.00,2999867014.00,2199902496.00,486.00,1628.00,0.00,0.00,
*,0.32,84237654970.00,260789604364.00,246390212024.00,77732.00,147634.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6007991026.00,3002321338.00,2201702272.00,663.00,1655.00,0.00,0.00,
38,2.00,6010613887.00,3002319980.00,2201701304.00,370.00,1782.00,0.00,0.00,
39,1.97,5921765073.00,3002322010.00,2201702800.00,541.00,1677.00,0.00,0.00,
40,1.97,5919426629.00,3002325446.00,2201705264.00,676.00,2039.00,0.00,0.00,
51,2.35,7042586520.00,3002325752.00,2201705528.00,456.00,1965.00,0.00,0.00,
52,2.34,7035692985.00,3002330109.00,2201708784.00,1276.00,2272.00,0.00,0.00,
53,2.35,7041850228.00,3002326982.00,2201706408.00,385.00,1967.00,0.00,0.00,
54,2.35,7041404278.00,3002327587.00,2201706936.00,607.00,1753.00,0.00,0.00,
*,0.32,84281005737.00,261003883636.00,246592555440.00,64546.00,149189.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6015802480.00,2999936662.00,2199953624.00,857.00,1589.00,0.00,0.00,
38,2.00,6006946259.00,2999937509.00,2199954152.00,489.00,1798.00,0.00,0.00,
39,1.97,5910556216.00,2999949472.00,2199962952.00,573.00,1659.00,0.00,0.00,
40,1.97,5914571488.00,2999955591.00,2199967440.00,461.00,1993.00,0.00,0.00,
51,2.34,7033960321.00,2999969291.00,2199977472.00,450.00,1865.00,0.00,0.00,
52,2.35,7035606422.00,2999967908.00,2199976416.00,553.00,2104.00,0.00,0.00,
53,2.35,7036633848.00,2999975201.00,2199981784.00,569.00,1815.00,0.00,0.00,
54,2.35,7036456751.00,2999969698.00,2199977736.00,445.00,1645.00,0.00,0.00,
*,0.32,84253687428.00,260794908853.00,246395214912.00,113809.00,399266.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6004806009.00,2999958511.00,2199969552.00,667.00,1573.00,0.00,0.00,
38,2.00,6001620896.00,2999956452.00,2199968056.00,386.00,1699.00,0.00,0.00,
39,1.97,5924184218.00,2999943553.00,2199958640.00,402.00,1672.00,0.00,0.00,
40,1.97,5914398928.00,2999934938.00,2199952304.00,428.00,1950.00,0.00,0.00,
51,2.34,7028404714.00,2999939491.00,2199955648.00,482.00,1911.00,0.00,0.00,
52,2.34,7030143959.00,2999939862.00,2199955912.00,446.00,2037.00,0.00,0.00,
53,2.34,7034650919.00,2999937439.00,2199954152.00,433.00,1817.00,0.00,0.00,
54,2.34,7032035026.00,2999931132.00,2199949488.00,607.00,1619.00,0.00,0.00,
*,0.32,84203783320.00,260794373294.00,246394743232.00,62239.00,149696.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6002659650.00,2999755889.00,2199820920.00,474.00,1566.00,0.00,0.00,
38,2.00,6006639473.00,2999750574.00,2199817136.00,411.00,1670.00,0.00,0.00,
39,1.97,5917000819.00,2999752534.00,2199818456.00,611.00,1671.00,0.00,0.00,
40,1.97,5908989223.00,2999752792.00,2199818720.00,540.00,1944.00,0.00,0.00,
51,2.34,7032977280.00,2999764496.00,2199827256.00,653.00,1801.00,0.00,0.00,
52,2.34,7027586004.00,2999763355.00,2199826464.00,508.00,2053.00,0.00,0.00,
53,2.34,7031058374.00,2999760200.00,2199824176.00,615.00,1776.00,0.00,0.00,
54,2.34,7032108434.00,2999762428.00,2199825760.00,546.00,1659.00,0.00,0.00,
*,0.32,84249527658.00,260780291914.00,246381334672.00,90434.00,163109.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6001696008.00,2999389859.00,2199552608.00,627.00,1633.00,0.00,0.00,
38,2.00,6002947551.00,2999402920.00,2199562112.00,625.00,1812.00,0.00,0.00,
39,1.97,5921118826.00,2999406868.00,2199565104.00,480.00,1738.00,0.00,0.00,
40,1.97,5907980753.00,2999408939.00,2199566600.00,598.00,2066.00,0.00,0.00,
51,2.34,7032945715.00,2999402156.00,2199561584.00,511.00,1931.00,0.00,0.00,
52,2.34,7029802189.00,2999410168.00,2199567480.00,538.00,2136.00,0.00,0.00,
53,2.35,7034423531.00,2999414170.00,2199570384.00,404.00,1898.00,0.00,0.00,
54,2.34,7028753052.00,2999411860.00,2199568800.00,591.00,1990.00,0.00,0.00,
*,0.32,84190186220.00,260746913413.00,246349805768.00,62586.00,155113.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6007061687.00,2999354877.00,2199526912.00,427.00,1540.00,0.00,0.00,
38,2.00,5999402772.00,2999350276.00,2199523568.00,418.00,1620.00,0.00,0.00,
39,1.97,5912680008.00,2999346820.00,2199521016.00,567.00,1637.00,0.00,0.00,
40,1.97,5917396620.00,2999344499.00,2199519256.00,573.00,1906.00,0.00,0.00,
51,2.35,7035397437.00,2999336700.00,2199513624.00,690.00,1779.00,0.00,0.00,
52,2.34,7028829682.00,2999327254.00,2199506672.00,598.00,1926.00,0.00,0.00,
53,2.34,7030843273.00,2999322472.00,2199503152.00,535.00,1670.00,0.00,0.00,
54,2.34,7029426269.00,2999326471.00,2199505968.00,415.00,1582.00,0.00,0.00,
*,0.32,84196341756.00,260742067754.00,246345369160.00,60795.00,147673.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6002512999.00,2999993711.00,2199995336.00,571.00,1682.00,0.00,0.00,
38,2.00,6004745097.00,2999991643.00,2199993840.00,573.00,1661.00,0.00,0.00,
39,1.97,5915911482.00,2999988052.00,2199991200.00,564.00,1622.00,0.00,0.00,
40,1.97,5914735550.00,2999987177.00,2199990584.00,731.00,1881.00,0.00,0.00,
51,2.35,7035458954.00,2999978533.00,2199984248.00,339.00,1826.00,0.00,0.00,
52,2.34,7029881376.00,2999978353.00,2199984160.00,544.00,1744.00,0.00,0.00,
53,2.34,7032077697.00,2999984826.00,2199988824.00,434.00,1691.00,0.00,0.00,
54,2.34,7032181240.00,2999981777.00,2199986712.00,484.00,1558.00,0.00,0.00,
*,0.32,84201537419.00,260799264860.00,246399281568.00,59680.00,152371.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6007132172.00,2999949001.00,2199962600.00,629.00,1630.00,0.00,0.00,
38,2.00,6007462469.00,2999948134.00,2199961984.00,443.00,1659.00,0.00,0.00,
39,1.97,5922032974.00,2999952251.00,2199964976.00,458.00,1602.00,0.00,0.00,
40,1.97,5915093147.00,2999954151.00,2199966384.00,616.00,1938.00,0.00,0.00,
51,2.34,7031735618.00,2999953363.00,2199965768.00,433.00,1791.00,0.00,0.00,
52,2.35,7037383922.00,2999956168.00,2199967792.00,493.00,1949.00,0.00,0.00,
53,2.34,7029821003.00,2999959162.00,2199970080.00,482.00,1843.00,0.00,0.00,
54,2.35,7039176448.00,2999960079.00,2199970696.00,513.00,1587.00,0.00,0.00,
*,0.32,84227621426.00,260797756594.00,246397810296.00,59443.00,148715.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6001434423.00,2999783562.00,2199841336.00,660.00,1615.00,0.00,0.00,
38,2.00,6004911079.00,2999781060.00,2199839488.00,490.00,1673.00,0.00,0.00,
39,1.97,5918311468.00,2999782235.00,2199840368.00,635.00,1663.00,0.00,0.00,
40,1.97,5918704160.00,2999780840.00,2199839224.00,569.00,1918.00,0.00,0.00,
51,2.35,7038648607.00,2999783850.00,2199841512.00,307.00,1867.00,0.00,0.00,
52,2.34,7033664685.00,2999784558.00,2199842040.00,571.00,1830.00,0.00,0.00,
53,2.35,7035554952.00,2999793655.00,2199848640.00,604.00,1767.00,0.00,0.00,
54,2.34,7033306375.00,2999791637.00,2199847232.00,513.00,1742.00,0.00,0.00,
*,0.32,84225720730.00,260779229456.00,246380448248.00,64791.00,153517.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6004847989.00,3002245094.00,2201646392.00,560.00,1520.00,0.00,0.00,
38,2.00,6005695543.00,3002245786.00,2201646832.00,456.00,1626.00,0.00,0.00,
39,1.97,5925412547.00,3002242281.00,2201644280.00,462.00,1605.00,0.00,0.00,
40,1.97,5920754885.00,3002250522.00,2201650440.00,575.00,1796.00,0.00,0.00,
51,2.34,7038046111.00,3002256677.00,2201654928.00,442.00,1776.00,0.00,0.00,
52,2.34,7033580293.00,3002254843.00,2201653520.00,456.00,1706.00,0.00,0.00,
53,2.34,7037870482.00,3002235127.00,2201639176.00,574.00,1724.00,0.00,0.00,
54,2.34,7038955489.00,3002236386.00,2201639968.00,547.00,1534.00,0.00,0.00,
*,0.32,84271858954.00,260995439761.00,246584645912.00,62301.00,152975.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6006804586.00,3002079526.00,2201524952.00,613.00,1506.00,0.00,0.00,
38,2.00,5996832930.00,3002080686.00,2201525832.00,558.00,1671.00,0.00,0.00,
39,1.97,5922228965.00,3002079799.00,2201525216.00,549.00,1550.00,0.00,0.00,
40,1.97,5914636226.00,3002072930.00,2201520112.00,515.00,1907.00,0.00,0.00,
51,2.34,7035360474.00,3002064064.00,2201513600.00,398.00,1747.00,0.00,0.00,
52,2.34,7037481367.00,3002070834.00,2201518616.00,523.00,1940.00,0.00,0.00,
53,2.35,7044944129.00,3002080077.00,2201525392.00,487.00,1739.00,0.00,0.00,
54,2.34,7035754891.00,3002084748.00,2201528824.00,624.00,1558.00,0.00,0.00,
*,0.32,84250110723.00,260982706363.00,246572598712.00,60302.00,154282.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6008228439.00,2999939307.00,2199955472.00,658.00,1568.00,0.00,0.00,
38,2.00,6005166997.00,2999936405.00,2199953360.00,473.00,1680.00,0.00,0.00,
39,1.97,5913781870.00,2999941997.00,2199957408.00,501.00,1617.00,0.00,0.00,
40,1.97,5916309775.00,2999943168.00,2199958376.00,649.00,1847.00,0.00,0.00,
51,2.35,7035800170.00,2999938926.00,2199955208.00,616.00,1785.00,0.00,0.00,
52,2.34,7033194285.00,2999928645.00,2199947728.00,552.00,1894.00,0.00,0.00,
53,2.35,7037263395.00,2999930334.00,2199948872.00,463.00,1748.00,0.00,0.00,
54,2.34,7032021268.00,2999928499.00,2199947552.00,611.00,1583.00,0.00,0.00,
*,0.32,84224622229.00,260790814003.00,246391326456.00,61046.00,150224.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6001103363.00,2999743323.00,2199811768.00,603.00,1675.00,0.00,0.00,
38,2.00,5998194927.00,2999749188.00,2199816080.00,577.00,1854.00,0.00,0.00,
39,1.97,5917191935.00,2999740947.00,2199810008.00,491.00,1727.00,0.00,0.00,
40,1.97,5912496678.00,2999737586.00,2199807544.00,526.00,2044.00,0.00,0.00,
