"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",100000,100000,0,0.000,0.000,0.000,0.000,0.000,17800000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,88315,63085,197297,"00:00:00.096","00:00:50.096"
"Traffic Item 2",81740307,81740177,130,0.000,1409774.500,1409765.000,6000000272.000,5999959840.000,41850970624,721804544.000,721799680.000,5774436352.000,5774397440.000,5774436.352,5774397.440,5774.436,5774.397,90549,64562,355595,"00:00:00.096","00:00:58.077"
"Traffic Item 3",81740307,81740178,129,0.000,1409774.500,1409765.500,6000000272.000,5999961968.000,41850971136,721804544.000,721799936.000,5774436352.000,5774399488.000,5774436.352,5774399.488,5774.436,5774.399,90787,63762,355932,"00:00:00.096","00:00:58.077"
"Traffic Item 4",81740307,81740178,129,0.000,1409774.500,1409765.500,6000000272.000,5999961968.000,41850971136,721804544.000,721799936.000,5774436352.000,5774399488.000,5774436.352,5774399.488,5774.436,5774.399,90939,64152,356275,"00:00:00.096","00:00:58.077"
