Link 3 is disabled
Link 3 is disabled
Time elapsed: 1003 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6028080127.00,3009018371.00,2206613464.00,758.00,1859.00,0.00,0.00,
38,2.00,6022668587.00,3009018417.00,2206613464.00,485.00,2012.00,0.00,0.00,
39,2.00,6026407961.00,3009017887.00,2206612936.00,1357.00,2333.00,0.00,0.00,
40,2.00,6026618421.00,3009011916.00,2206608800.00,579.00,2221.00,0.00,0.00,
51,2.35,7056849620.00,3009020248.00,2206614872.00,766.00,1848.00,0.00,0.00,
52,2.34,7053284251.00,3009024559.00,2206617952.00,662.00,1853.00,0.00,0.00,
53,2.35,7056894794.00,3009029489.00,2206621560.00,772.00,2196.00,0.00,0.00,
54,2.35,7059533001.00,3009048120.00,2206635288.00,641.00,1713.00,0.00,0.00,
*,0.32,84721681218.00,261583464722.00,247140691512.00,184115.00,652087.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6013684864.00,3002515674.00,2201844832.00,648.00,1555.00,0.00,0.00,
38,2.00,6009487248.00,3002515485.00,2201844656.00,324.00,1819.00,0.00,0.00,
39,2.00,6010399117.00,3002519735.00,2201847824.00,550.00,1992.00,0.00,0.00,
40,2.00,6009888320.00,3002517477.00,2201846152.00,617.00,1945.00,0.00,0.00,
51,2.34,7038867459.00,3002493453.00,2201828552.00,486.00,1730.00,0.00,0.00,
52,2.35,7046232331.00,3002484421.00,2201821952.00,398.00,1792.00,0.00,0.00,
53,2.35,7042397824.00,3002478883.00,2201817904.00,499.00,1756.00,0.00,0.00,
54,2.34,7031338839.00,3002471376.00,2201812360.00,464.00,1644.00,0.00,0.00,
*,0.32,84466355647.00,261018174294.00,246606118088.00,71192.00,148115.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6002835420.00,2999658383.00,2199749464.00,625.00,1594.00,0.00,0.00,
38,2.00,6005701884.00,2999663787.00,2199753512.00,500.00,1719.00,0.00,0.00,
39,2.00,6000972390.00,2999677657.00,2199763632.00,462.00,1905.00,0.00,0.00,
40,2.00,6005150771.00,2999680249.00,2199765480.00,529.00,1954.00,0.00,0.00,
51,2.34,7032207884.00,2999690391.00,2199772960.00,464.00,1826.00,0.00,0.00,
52,2.34,7032277830.00,2999690976.00,2199773400.00,569.00,1762.00,0.00,0.00,
53,2.35,7035451377.00,2999689313.00,2199772168.00,524.00,1802.00,0.00,0.00,
54,2.35,7036297126.00,2999691828.00,2199774016.00,413.00,1661.00,0.00,0.00,
*,0.32,84385834607.00,260771090239.00,246372633848.00,67658.00,150716.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,5997100828.00,2999862250.00,2199898976.00,664.00,1577.00,0.00,0.00,
38,2.00,6002513116.00,2999855978.00,2199894312.00,433.00,1688.00,0.00,0.00,
39,2.00,6000104870.00,2999841380.00,2199883664.00,470.00,1901.00,0.00,0.00,
40,2.00,6006256530.00,2999842132.00,2199884280.00,616.00,1925.00,0.00,0.00,
51,2.35,7037388965.00,2999840740.00,2199883224.00,321.00,1732.00,0.00,0.00,
52,2.34,7031102350.00,2999840144.00,2199882696.00,614.00,1800.00,0.00,0.00,
53,2.35,7035084273.00,2999840942.00,2199883312.00,459.00,1850.00,0.00,0.00,
54,2.34,7029874326.00,2999831132.00,2199876184.00,413.00,1639.00,0.00,0.00,
*,0.32,84408501690.00,260787151183.00,246387879496.00,107063.00,406442.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

