Link 3 is disabled
Link 3 is disabled
Time elapsed: 1003 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.98,5953217499.00,3009722929.00,2207130112.00,730.00,1768.00,0.00,0.00,
38,1.98,5968566008.00,3009719355.00,2207127472.00,786.00,1614.00,0.00,0.00,
39,1.99,5990371894.00,3009721244.00,2207128968.00,502.00,2235.00,0.00,0.00,
40,1.99,5984972731.00,3009721321.00,2207128968.00,497.00,2155.00,0.00,0.00,
51,2.35,7064814949.00,3009711511.00,2207121752.00,680.00,1955.00,0.00,0.00,
52,2.34,7052279735.00,3009724235.00,2207131080.00,662.00,2001.00,0.00,0.00,
53,2.35,7057887068.00,3009723561.00,2207130640.00,624.00,2021.00,0.00,0.00,
54,2.34,7046062080.00,3009735280.00,2207139264.00,582.00,1886.00,0.00,0.00,
*,0.32,84520315426.00,261645235239.00,247198693720.00,180674.00,636664.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.97,5917356880.00,2999928550.00,2199947552.00,658.00,1550.00,0.00,0.00,
38,1.98,5947507072.00,2999930240.00,2199948872.00,581.00,1655.00,0.00,0.00,
39,1.99,5969657099.00,2999933060.00,2199950896.00,497.00,1911.00,0.00,0.00,
40,1.99,5958973176.00,2999933488.00,2199951248.00,533.00,1878.00,0.00,0.00,
51,2.35,7038046802.00,2999943341.00,2199958464.00,566.00,1772.00,0.00,0.00,
52,2.34,7030099058.00,2999938614.00,2199954944.00,538.00,1708.00,0.00,0.00,
53,2.35,7039364718.00,2999936358.00,2199953360.00,476.00,1706.00,0.00,0.00,
54,2.34,7020654865.00,2999924817.00,2199944824.00,576.00,1611.00,0.00,0.00,
*,0.32,84159769567.00,260794002328.00,246394319248.00,68055.00,149717.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.98,5931380711.00,2999292526.00,2199481240.00,649.00,1461.00,0.00,0.00,
38,1.99,5958652555.00,2999291756.00,2199480624.00,503.00,1702.00,0.00,0.00,
39,1.99,5955744726.00,2999290259.00,2199479480.00,633.00,2020.00,0.00,0.00,
40,1.99,5958144103.00,2999291389.00,2199480360.00,1304.00,1975.00,0.00,0.00,
51,2.35,7037843086.00,2999274063.00,2199467688.00,533.00,1850.00,0.00,0.00,
52,2.35,7033722134.00,2999278473.00,2199470944.00,481.00,1797.00,0.00,0.00,
53,2.35,7036319424.00,2999278907.00,2199471120.00,516.00,1811.00,0.00,0.00,
54,2.34,7027025966.00,2999274740.00,2199468128.00,721.00,1758.00,0.00,0.00,
*,0.32,84164200677.00,260736046109.00,246339575768.00,61318.00,144798.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.98,5925081622.00,2999633514.00,2199731248.00,708.00,1658.00,0.00,0.00,
38,1.99,5956724766.00,2999636851.00,2199733712.00,386.00,1716.00,0.00,0.00,
39,1.99,5960768509.00,2999635678.00,2199732832.00,565.00,2022.00,0.00,0.00,
40,1.99,5957902246.00,2999635710.00,2199732832.00,550.00,1885.00,0.00,0.00,
51,2.35,7037518703.00,2999639299.00,2199735472.00,570.00,1894.00,0.00,0.00,
52,2.34,7028639174.00,2999629149.00,2199728080.00,389.00,1966.00,0.00,0.00,
53,2.35,7040822175.00,2999629683.00,2199728520.00,615.00,1921.00,0.00,0.00,
54,2.34,7031413896.00,2999629838.00,2199728608.00,694.00,1666.00,0.00,0.00,
*,0.32,84208301249.00,260769088510.00,246370827912.00,112469.00,407077.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.98,5927416144.00,3000222413.00,2200163152.00,713.00,1597.00,0.00,0.00,
38,1.99,5961193303.00,3000222493.00,2200163152.00,598.00,1727.00,0.00,0.00,
39,1.99,5964453271.00,3000223445.00,2200163856.00,459.00,1944.00,0.00,0.00,
40,1.99,5962262879.00,3000218789.00,2200160424.00,597.00,1882.00,0.00,0.00,
51,2.35,7042438944.00,3000224586.00,2200164648.00,428.00,1839.00,0.00,0.00,
52,2.34,7027704317.00,3000225623.00,2200165352.00,355.00,1806.00,0.00,0.00,
53,2.35,7040906397.00,3000226347.00,2200165968.00,397.00,1850.00,0.00,0.00,
54,2.34,7030466251.00,3000226323.00,2200165968.00,514.00,1687.00,0.00,0.00,
*,0.32,84183140039.00,260819802385.00,246418677560.00,59945.00,147932.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.97,5912798004.00,2999714926.00,2199790912.00,709.00,1595.00,0.00,0.00,
38,1.98,5952980869.00,2999712700.00,2199789328.00,603.00,1705.00,0.00,0.00,
39,1.98,5952771503.00,2999713146.00,2199789680.00,490.00,1913.00,0.00,0.00,
40,1.98,5954376370.00,2999714527.00,2199790736.00,586.00,1645.00,0.00,0.00,
51,2.35,7040004144.00,2999709260.00,2199786776.00,638.00,1749.00,0.00,0.00,
52,2.35,7035517215.00,2999712751.00,2199789416.00,553.00,1890.00,0.00,0.00,
53,2.35,7036999492.00,2999714316.00,2199790472.00,442.00,1778.00,0.00,0.00,
54,2.34,7030205933.00,2999710604.00,2199787744.00,479.00,1706.00,0.00,0.00,
*,0.32,84152851420.00,260775430437.00,246376794664.00,80493.00,152017.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.97,5926903886.00,3002274540.00,2201667952.00,570.00,1523.00,0.00,0.00,
38,1.99,5959969752.00,3002271820.00,2201666016.00,470.00,1752.00,0.00,0.00,
39,1.98,5958377067.00,3002273076.00,2201666896.00,394.00,1907.00,0.00,0.00,
40,1.98,5950985451.00,3002270924.00,2201665312.00,436.00,1807.00,0.00,0.00,
51,2.35,7040574022.00,3002272271.00,2201666368.00,544.00,1798.00,0.00,0.00,
52,2.35,7050331169.00,3002273061.00,2201666896.00,386.00,1779.00,0.00,0.00,
53,2.35,7043808340.00,3002280142.00,2201672088.00,558.00,1830.00,0.00,0.00,
54,2.34,7029002604.00,3002289508.00,2201678952.00,405.00,1692.00,0.00,0.00,
*,0.32,84220857668.00,260999250547.00,246588235080.00,59458.00,152801.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.97,5922459799.00,3002881513.00,2202113144.00,745.00,1546.00,0.00,0.00,
38,1.98,5959428860.00,3002883618.00,2202114640.00,556.00,1658.00,0.00,0.00,
39,1.98,5955878586.00,3002891897.00,2202120712.00,476.00,1936.00,0.00,0.00,
40,1.98,5959237172.00,3002892008.00,2202120800.00,315.00,1964.00,0.00,0.00,
51,2.35,7047899783.00,3002896567.00,2202124144.00,730.00,1894.00,0.00,0.00,
