metrics,avg,p95,min,max
metric_CPU operating frequency (in GHz),2.2000000104687496,2.2000013435000003,2.19999814,2.20000197
metric_CPU utilization %,3.63050386640625,3.6323803355,3.61752585,3.63254868
metric_CPU utilization% in kernel mode,0.058359621874999996,0.44698353499999993,0.0019725,0.81520004
metric_CPI,0.427705816875,0.5366420224999999,0.32349461,0.56331817
metric_kernel_CPI,1.27460121546875,1.589273285499999,0.94707429,1.64356709
metric_IPC,2.4643285314062497,3.0901899399999997,1.77519572,3.09124163
metric_locks retired per instr,7.44446875e-05,0.0001560725,1.9e-07,0.00086741
metric_L1D MPI (includes data+rfo w/ prefetches),0.018340664531250002,0.039081975,6.9e-07,0.03909939
metric_L1D demand data read hits per instr,0.30624079921875,0.3183138515,0.29538218,0.31839599
metric_L1-I code read misses (w/ prefetches) per instr,0.00043973265624999995,0.0016513809999999947,3.15e-06,0.00192246
metric_L2 demand data read hits per instr,0.0043292421874999995,0.009189239,3.3e-07,0.00919706
metric_L2 MPI (includes code+data+rfo w/ prefetches),0.0069852476562500005,0.0148040555,4.6e-07,0.01481165
metric_L2 demand data read MPI,0.0008213807812499999,0.0016875975,1.9e-07,0.00170321
metric_L2 demand code MPI,1.4199062500000002e-05,4.1884e-05,0.0,4.364e-05
metric_ITLB MPI,4.873593750000001e-06,1.7181499999999978e-05,2.6e-07,0.00012422
metric_ITLB large page MPI,0.0,0.0,0.0,0.0
metric_DTLB load MPI,4.999999999999999e-09,1e-08,0.0,2.5e-07
metric_DTLB 4KB page load MPI,5e-09,3.5499999999999835e-08,0.0,1.1e-07
metric_DTLB 2MB large page load MPI,1.0937499999999999e-09,0.0,0.0,3e-08
metric_DTLB 1GB large page load MPI,3.125e-10,0.0,0.0,1e-08
metric_DTLB store MPI,6.25e-10,8.499999999999944e-09,0.0,1e-08
metric_DTLB load miss latency (in core clks),1382.2727410426562,4845.6837499999965,0.0,9948.45
metric_DTLB store miss latency (in core clks),100.19226642281251,321.732738097,0.0,396.75
metric_ITLB miss latency (in core clks),32.06995124265625,56.76242010649999,19.58013808,61.09095592
metric_core c6 residency %,0.0,0.0,0.0,0.0
metric_package c6 residency %,0.0,0.0,0.0,0.0
metric_% Uops delivered from decoded Icache (DSB),59.962009012343756,62.313069239,47.79811382,62.40758712
metric_% Uops delivered from legacy decode pipeline (MITE),31.73189588625,38.468423482999995,27.37416966,43.78545034
metric_core % cycles in non AVX license,100.0,100.0,100.0,100.0
metric_core % cycles in AVX2 license,0.0,0.0,0.0,0.0
metric_core % cycles in AVX-512 license,0.0,0.0,0.0,0.0
metric_TMA_Frontend_Bound(%),13.246523012499999,16.835383940499995,9.47563367,19.29479235
metric_TMA_....ICache_Misses(%),0.08521573015625,0.24375121649999992,0.00183786,0.26453964
metric_TMA_....ITLB_Misses(%),0.10349387828125,0.8447112439999994,0.0072933,1.58367645
metric_TMA_....Branch_Resteers(%),0.32133983953125,0.9246279389999987,0.03426953,1.01404772
metric_TMA_......Mispredicts_Resteers(%),0.27406541625,0.8170779084999978,0.01407903,0.92675597
metric_TMA_......Clears_Resteers(%),0.02632506875,0.060483366499999976,0.00777713,0.07453934
metric_TMA_......Unknown_Branches_Resteers(%),0.0209576153125,0.042706862999999984,0.00228526,0.26669787
metric_TMA_....MITE(%),9.67617289328125,13.8170262785,5.22694759,16.20749917
metric_TMA_....DSB(%),3.29259676734375,4.002181466500001,2.30365635,4.0072843
metric_TMA_Bad_Speculation(%),1.5156231556250002,3.4550779024999954,0.10415371,4.38392827
metric_TMA_..Branch_Mispredicts(%),1.3741667893749998,3.233878836999995,0.06296362,4.17395545
metric_TMA_..Machine_Clears(%),0.14145636578124998,0.304039397,0.00456971,0.3691853
metric_TMA_Backend_Bound(%),19.8465109734375,32.054930289,7.30913945,34.74240786
metric_TMA_..Memory_Bound(%),6.1954912998437495,12.034882689,0.81750404,12.09384439
metric_TMA_....L1_Bound(%),5.3831513971875,7.448661986499999,3.11428416,9.50715478
metric_TMA_......DTLB_Load(%),0.0,0.0,0.0,0.0
metric_TMA_......Lock_Latency(%),0.06096796453125,0.10468802449999992,2.08e-06,2.54593283
metric_TMA_....L2_Bound(%),0.7142864914062499,1.471617353,0.0002691,1.47997426
metric_TMA_....L3_Bound(%),0.9338463403125,1.8975684715,0.00303683,1.90676489
metric_TMA_....MEM_Bound(%),0.18802441109375,0.4069600175,0.00117993,0.41236691
metric_TMA_......MEM_Bandwidth(%),5.19015625e-06,2.4813499999999934e-05,0.0,0.00012855
metric_TMA_......MEM_Latency(%),0.27487994484375,0.598056156,0.00143095,0.60659641
metric_TMA_....Store_Bound(%),2.5219703514062504,5.3152507435,0.0,5.34243743
metric_TMA_..Core_Bound(%),13.65101967375,20.020030398,6.41472873,22.82628765
metric_TMA_....Ports_Utilization(%),23.67545477015625,25.171757300999996,21.32382485,27.62404624
metric_TMA_......Ports_Utilized_3m(%),59.8808893871875,68.356194763,46.07974738,68.51872778
metric_TMA_Retiring(%),65.3881082521875,76.499016151,53.22542436,76.52757924
metric_TMA_..Light_Operations(%),56.02068352125001,68.8109335675,41.40095957,71.71901762
metric_TMA_....FP_Arith(%),0.1276071046875,0.22108095049999998,0.02193708,0.23426363
metric_TMA_......FP_Scalar(%),0.06744547390625,0.1357901,0.00110126,0.15630038
metric_TMA_......FP_Vector(%),0.033387756874999994,0.0676915145,0.00040222,0.07791535
metric_TMA_..Heavy_Operations(%),9.367424731875001,12.104584832499999,4.73136031,13.56986531
