"Tx Port","Rx Port","Traffic Item","Ethernet II:Destination MAC Address","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:01",85144969,82046028,3098941,3.640,1468515.000,1414580.500,6249999840.000,6020454608.000,42007566336,751879680.000,724265216.000,6015037440.000,5794121728.000,6015037.440,5794121.728,6015.037,5794.122,9351991,109927,21719692,"00:00:00.099","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:03",85144968,69927921,15217047,17.872,1468515.000,1232701.000,6249999840.000,5246375456.000,35803095552,751879680.000,631142912.000,6015037440.000,5049143296.000,6015037.440,5049143.296,6015.037,5049.143,15309833,115417,30483790,"00:00:00.099","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:05",85144969,69912942,15232027,17.890,1468515.000,1229257.000,6249999840.000,5231717792.000,35795426304,751879680.000,629379584.000,6015037440.000,5035036672.000,6015037.440,5035036.672,6015.037,5035.037,15315770,112997,30054017,"00:00:00.099","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:07",85144968,70232444,14912524,17.514,1468515.000,1235422.000,6249999840.000,5257956032.000,35959011328,751879680.000,632536064.000,6015037440.000,5060288512.000,6015037.440,5060288.512,6015.037,5060.289,15194857,112487,29566330,"00:00:00.099","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:01",85144969,82044848,3100121,3.641,1468515.000,1414614.000,6249999840.000,6020597184.000,42006962176,751879680.000,724282368.000,6015037440.000,5794258944.000,6015037.440,5794258.944,6015.037,5794.259,9352024,107887,21729647,"00:00:00.099","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:03",85144969,69925138,15219831,17.875,1468515.000,1232655.500,6249999840.000,5246181808.000,35801670656,751879680.000,631119616.000,6015037440.000,5048956928.000,6015037.440,5048956.928,6015.037,5048.957,15308113,113000,30475177,"00:00:00.099","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:05",85144968,69910576,15234392,17.892,1468515.000,1229181.000,6249999840.000,5231394336.000,35794214912,751879680.000,629340672.000,6015037440.000,5034725376.000,6015037.440,5034725.376,6015.037,5034.725,15315313,112580,30075712,"00:00:00.099","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:07",85144968,70233661,14911307,17.513,1468515.000,1235433.500,6249999840.000,5258004976.000,35959634432,751879680.000,632541952.000,6015037440.000,5060335616.000,6015037.440,5060335.616,6015.037,5060.336,15194929,114342,29584427,"00:00:00.099","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:01",85144969,82044768,3100201,3.641,1468515.000,1414592.000,6249999840.000,6020503552.000,42006921216,751879680.000,724271104.000,6015037440.000,5794168832.000,6015037.440,5794168.832,6015.037,5794.169,9351983,108517,21738537,"00:00:00.099","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:03",85144969,69927748,15217221,17.872,1468515.000,1232768.500,6249999840.000,5246662736.000,35803006976,751879680.000,631177472.000,6015037440.000,5049419776.000,6015037.440,5049419.776,6015.037,5049.420,15307491,115782,30477515,"00:00:00.099","00:00:58.080"
