"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",352329284,302318353,50010931,14.194,5874060.500,5049826.000,25000001488.000,21492059456.000,154786996736,3007518976.000,2585510912.000,24060151808.000,20684087296.000,24060151.808,20684087.296,24060.152,20684.087,13565265,111100,30432022,"00:00:00.084","00:01:00.064"
"Traffic Item 2",352329284,302320691,50008593,14.194,5874060.000,5049714.000,24999999360.000,21491582784.000,154788193792,3007518720.000,2585453568.000,24060149760.000,20683628544.000,24060149.760,20683628.544,24060.150,20683.629,13564979,110025,30461305,"00:00:00.084","00:01:00.064"
"Traffic Item 3",352329284,302315754,50013530,14.195,5874060.000,5049792.500,24999999360.000,21491916880.000,154785666048,3007518720.000,2585493760.000,24060149760.000,20683950080.000,24060149.760,20683950.080,24060.150,20683.950,13564101,109650,30467177,"00:00:00.084","00:01:00.064"
"Traffic Item 4",352329284,302325181,50004103,14.192,5874060.000,5049718.000,24999999360.000,21491599808.000,154790492672,3007518720.000,2585455616.000,24060149760.000,20683644928.000,24060149.760,20683644.928,24060.150,20683.645,13563532,109065,30426115,"00:00:00.084","00:01:00.064"
