"Tx Port","Rx Port","Traffic Item","Ethernet II:Destination MAC Address","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:01",88082321,84887238,3195083,3.627,1468515.000,1416015.500,6249999840.000,6026561968.000,43462265856,751879680.000,724999936.000,6015037440.000,5799999488.000,6015037.440,5799999.488,6015.037,5799.999,9220402,111100,21185250,"00:00:00.084","00:01:00.064"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:03",88082321,72261807,15820514,17.961,1468515.500,1216378.000,6250001968.000,5176904768.000,36998045184,751879936.000,622785536.000,6015039488.000,4982284288.000,6015039.488,4982284.288,6015.039,4982.284,15340471,113790,30432022,"00:00:00.084","00:01:00.064"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:05",88082321,72247964,15834357,17.977,1468515.000,1207889.500,6249999840.000,5140777712.000,36990957568,751879680.000,618439424.000,6015037440.000,4947515392.000,6015037.440,4947515.392,6015.037,4947.515,15349770,113870,30206500,"00:00:00.084","00:01:00.064"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:07",88082321,72921344,15160977,17.212,1468515.000,1209543.000,6249999840.000,5147815008.000,37335728128,751879680.000,619286016.000,6015037440.000,4954288128.000,6015037.440,4954288.128,6015.037,4954.288,15095912,113167,29650280,"00:00:00.084","00:01:00.064"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:01",88082321,84889492,3192829,3.625,1468515.000,1415994.000,6249999840.000,6026470464.000,43463419904,751879680.000,724988928.000,6015037440.000,5799911424.000,6015037.440,5799911.424,6015.037,5799.911,9220392,110025,21177977,"00:00:00.084","00:01:00.064"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:03",88082321,72260876,15821445,17.962,1468515.000,1216369.000,6249999840.000,5176866464.000,36997568512,751879680.000,622780928.000,6015037440.000,4982247424.000,6015037.440,4982247.424,6015.037,4982.247,15339474,114630,30461305,"00:00:00.084","00:01:00.064"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:05",88082321,72247367,15834954,17.977,1468515.000,1207797.500,6249999840.000,5140386160.000,36990651904,751879680.000,618392320.000,6015037440.000,4947138560.000,6015037.440,4947138.560,6015.037,4947.139,15349430,113632,30205602,"00:00:00.084","00:01:00.064"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:07",88082321,72922956,15159365,17.210,1468515.000,1209553.500,6249999840.000,5147859696.000,37336553472,751879680.000,619291392.000,6015037440.000,4954331136.000,6015037.440,4954331.136,6015.037,4954.331,15096202,112797,29657140,"00:00:00.084","00:01:00.064"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:01",88082321,84885242,3197079,3.630,1468515.000,1415986.000,6249999840.000,6026436416.000,43461243904,751879680.000,724984832.000,6015037440.000,5799878656.000,6015037.440,5799878.656,6015.037,5799.879,9220360,109650,21190670,"00:00:00.084","00:01:00.064"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:03",88082321,72262708,15819613,17.960,1468515.000,1216468.500,6249999840.000,5177289936.000,36998506496,751879680.000,622831872.000,6015037440.000,4982654976.000,6015037.440,4982654.976,6015.037,4982.655,15338274,114352,30467177,"00:00:00.084","00:01:00.064"
