Link 3 is disabled
Link 3 is disabled
Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6037441915.00,3002484956.00,2201822304.00,266.00,1429.00,0.00,0.00,
38,1.99,5980187793.00,3002479279.00,2201818168.00,99.00,1595.00,0.00,0.00,
39,2.00,6012656714.00,3002485407.00,2201822568.00,91.00,1745.00,0.00,0.00,
40,2.00,6012464466.00,3002480944.00,2201819312.00,89.00,1801.00,0.00,0.00,
51,2.35,7050100090.00,3002485129.00,2201822480.00,91.00,1767.00,0.00,0.00,
52,2.34,7039887388.00,3002484867.00,2201822304.00,97.00,1644.00,0.00,0.00,
53,2.34,7036193456.00,3002481158.00,2201819488.00,101.00,1734.00,0.00,0.00,
54,2.35,7045396261.00,3002481685.00,2201819840.00,102.00,1835.00,0.00,0.00,
*,0.32,84271732266.00,259413665586.00,246603104968.00,152566.00,615044.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6025488573.00,2999907332.00,2199932064.00,266.00,1316.00,0.00,0.00,
38,1.99,5978525415.00,2999906518.00,2199931360.00,68.00,1493.00,0.00,0.00,
39,2.00,6005532920.00,2999905865.00,2199931008.00,72.00,1706.00,0.00,0.00,
40,2.00,5994901206.00,2999907875.00,2199932416.00,63.00,1740.00,0.00,0.00,
51,2.35,7041408328.00,2999904945.00,2199930304.00,76.00,1641.00,0.00,0.00,
52,2.35,7037544936.00,2999897185.00,2199924584.00,59.00,1583.00,0.00,0.00,
53,2.34,7032750543.00,2999898283.00,2199925464.00,83.00,1597.00,0.00,0.00,
54,2.34,7032686251.00,2999900237.00,2199926872.00,79.00,1738.00,0.00,0.00,
*,0.32,84125802563.00,259192354276.00,246392750736.00,47599.00,134939.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6027544093.00,2999768248.00,2199830072.00,231.00,1403.00,0.00,0.00,
38,1.99,5961542850.00,2999766838.00,2199829104.00,62.00,1587.00,0.00,0.00,
39,2.01,6015295149.00,2999768548.00,2199830248.00,434.00,1873.00,0.00,0.00,
40,2.00,6002151331.00,2999771665.00,2199832624.00,66.00,1761.00,0.00,0.00,
51,2.35,7049545498.00,2999766751.00,2199828928.00,53.00,1695.00,0.00,0.00,
52,2.35,7034614026.00,2999770657.00,2199831832.00,52.00,1589.00,0.00,0.00,
53,2.34,7030447858.00,2999770737.00,2199831832.00,66.00,1668.00,0.00,0.00,
54,2.34,7033394991.00,2999768655.00,2199830336.00,59.00,1792.00,0.00,0.00,
*,0.32,84125331001.00,259180379035.00,246381337928.00,37733.00,134885.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6032088486.00,2999781163.00,2199839488.00,297.00,1321.00,0.00,0.00,
38,1.99,5971964693.00,2999780836.00,2199839224.00,65.00,1512.00,0.00,0.00,
39,2.00,6010141101.00,2999782497.00,2199840544.00,59.00,1742.00,0.00,0.00,
40,2.00,6008760866.00,2999781980.00,2199840104.00,77.00,1687.00,0.00,0.00,
51,2.35,7053063617.00,2999784795.00,2199842128.00,63.00,1677.00,0.00,0.00,
52,2.35,7035851516.00,2999782549.00,2199840456.00,59.00,1568.00,0.00,0.00,
53,2.34,7030818455.00,2999783343.00,2199841160.00,68.00,1622.00,0.00,0.00,
54,2.34,7033639430.00,2999783592.00,2199841336.00,81.00,1716.00,0.00,0.00,
*,0.32,84181285830.00,259180975376.00,246381908960.00,83371.00,391713.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6028303938.00,2999808004.00,2199859200.00,286.00,1332.00,0.00,0.00,
38,1.99,5967845412.00,2999813742.00,2199863424.00,93.00,1705.00,0.00,0.00,
39,2.00,6003733482.00,2999814442.00,2199863864.00,66.00,1805.00,0.00,0.00,
40,2.00,6002951133.00,2999813848.00,2199863512.00,64.00,1812.00,0.00,0.00,
51,2.35,7048384445.00,2999817256.00,2199866064.00,58.00,1778.00,0.00,0.00,
52,2.34,7032745209.00,2999821657.00,2199869320.00,58.00,1617.00,0.00,0.00,
53,2.34,7033355457.00,2999821398.00,2199869056.00,58.00,1716.00,0.00,0.00,
54,2.35,7039594843.00,2999819851.00,2199867912.00,63.00,1836.00,0.00,0.00,
