metrics,avg,p95,min,max
metric_CPU operating frequency (in GHz),2.19999987125,2.2000007745000003,2.19999676,2.20000196
metric_CPU utilization %,3.6296358520312504,3.632226408,3.61209858,3.63285712
metric_CPU utilization% in kernel mode,0.020388194218750003,0.06074651749999996,0.00202964,0.60677571
metric_CPI,0.3997974909375,0.6150672464999998,0.3217678,0.62550848
metric_kernel_CPI,1.2548001676562501,1.6674055044999996,0.86916819,1.71552357
metric_IPC,2.627970679375,3.106221039,1.59869935,3.1078312
metric_locks retired per instr,5.309234375e-05,0.00017914199999999978,1.9e-07,0.00109024
metric_L1D MPI (includes data+rfo w/ prefetches),0.010961429218749999,0.046964876,5e-07,0.0481104
metric_L1D demand data read hits per instr,0.31221448328125,0.374219579,0.29443488,0.37424164
metric_L1-I code read misses (w/ prefetches) per instr,0.00068687484375,0.002179416,3.49e-06,0.00390201
metric_L2 demand data read hits per instr,0.0022911595312500002,0.00804265,2.1e-07,0.00808022
metric_L2 MPI (includes code+data+rfo w/ prefetches),0.00442563359375,0.019321438,4.7e-07,0.01932719
metric_L2 demand data read MPI,0.0005432940624999999,0.00199688,2e-07,0.00206629
metric_L2 demand code MPI,1.7230625e-05,6.938149999999993e-05,0.0,7.178e-05
metric_ITLB MPI,2.9898437500000003e-06,1.1071499999999975e-05,2.6e-07,0.00010757
metric_ITLB large page MPI,0.0,0.0,0.0,0.0
metric_DTLB load MPI,1.25e-08,7.849999999999994e-08,0.0,9e-08
metric_DTLB 4KB page load MPI,1.1874999999999999e-08,5.849999999999994e-08,0.0,9e-08
metric_DTLB 2MB large page load MPI,7.8125e-10,0.0,0.0,3e-08
metric_DTLB 1GB large page load MPI,1.5625e-10,0.0,0.0,1e-08
metric_DTLB store MPI,1.8750000000000002e-09,1e-08,0.0,2e-08
metric_DTLB load miss latency (in core clks),942.6690414049999,3440.8813051714974,0.0,23135.25
metric_DTLB store miss latency (in core clks),873.7574539523437,8824.533768113493,0.0,12642.48484848
metric_ITLB miss latency (in core clks),37.337344804375,66.97046705899999,20.01184172,69.56499674
metric_core c6 residency %,0.0,0.0,0.0,0.0
metric_package c6 residency %,0.0,0.0,0.0,0.0
metric_% Uops delivered from decoded Icache (DSB),55.4950318684375,62.18877132,31.801319,62.23822425
metric_% Uops delivered from legacy decode pipeline (MITE),37.68018937765625,51.33200701349999,32.21408947,53.56895749
metric_core % cycles in non AVX license,100.0,100.0,100.0,100.0
metric_core % cycles in AVX2 license,0.0,0.0,0.0,0.0
metric_core % cycles in AVX-512 license,0.0,0.0,0.0,0.0
metric_TMA_Frontend_Bound(%),15.5578022628125,21.373941534999997,6.86691416,21.57025436
metric_TMA_....ICache_Misses(%),0.09609956546875,0.318961583,0.0017715,0.32317953
metric_TMA_....ITLB_Misses(%),0.10362841187499999,0.807284717499998,0.00774334,1.56837835
metric_TMA_....Branch_Resteers(%),0.3098711443750001,1.1204631564999996,0.03500727,1.22928253
metric_TMA_......Mispredicts_Resteers(%),0.22180142390625002,0.8633592789999998,0.01437501,0.94628454
metric_TMA_......Clears_Resteers(%),0.03154741640625,0.13453996449999955,0.00691328,0.15424805
metric_TMA_......Unknown_Branches_Resteers(%),0.0565072540625,0.1981540545,0.01363082,0.21324492
metric_TMA_....MITE(%),12.417192617031251,14.6437753745,5.7078705,14.78473178
metric_TMA_....DSB(%),3.2601052150000003,4.022943784000001,1.69608874,4.03179718
metric_TMA_Bad_Speculation(%),1.15478991984375,4.1493275449999985,0.09379535,4.68229834
metric_TMA_..Branch_Mispredicts(%),1.011394791875,3.8644574959999995,0.0629023,4.36085813
metric_TMA_..Machine_Clears(%),0.14339512843750002,0.4053269514999997,0.00382451,0.70349185
metric_TMA_Backend_Bound(%),14.7435594825,34.5711611825,6.86300822,47.17233091
metric_TMA_..Memory_Bound(%),4.5915382346875,14.251890886,0.76470161,25.4030281
metric_TMA_....L1_Bound(%),4.9348068873437505,8.6399505915,1.9586476,12.72545636
metric_TMA_......DTLB_Load(%),0.0,0.0,0.0,0.0
metric_TMA_......Lock_Latency(%),0.024144790625000002,0.035004239999999916,1.875e-05,0.69830905
metric_TMA_....L2_Bound(%),0.42664694359375,1.1966357005,0.00014583,1.55405047
metric_TMA_....L3_Bound(%),0.8723928459375,2.2937662640000003,0.00296009,2.32392397
metric_TMA_....MEM_Bound(%),0.3656232420312501,1.9623228884999913,0.00114694,4.39515687
metric_TMA_......MEM_Bandwidth(%),0.03275579015624999,0.4154242974999972,0.0,0.54763937
metric_TMA_......MEM_Latency(%),0.558915790625,5.180691178499972,0.00134622,6.17049346
metric_TMA_....Store_Bound(%),1.63189198671875,6.5923377365,0.0,8.45999177
metric_TMA_..Core_Bound(%),10.15202124796875,20.444343371,6.0029357,21.76953035
metric_TMA_....Ports_Utilization(%),23.553187300156253,25.682345965499998,17.45735605,26.56178346
metric_TMA_......Ports_Utilized_3m(%),61.8234930846875,68.9959077465,42.91218527,69.02665781
metric_TMA_Retiring(%),68.54259410234374,76.8931580895,44.45051119,76.92673094
metric_TMA_..Light_Operations(%),60.326892369375,70.088169673,35.67375444,72.01294417
metric_TMA_....FP_Arith(%),0.15196443593749998,0.208522505,0.00207915,0.28727121
metric_TMA_......FP_Scalar(%),0.09085031593750001,0.13896136499999998,0.00110736,0.14798684
metric_TMA_......FP_Vector(%),0.04474909390625,0.064439106,0.00039826,0.07377313
metric_TMA_..Heavy_Operations(%),8.21570173390625,12.085516445,4.7383758,14.97860759
