"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",183215081,180976499,2238582,1.222,3054511.000,3054545.500,12999998816.000,13000145648.000,92659967488,1563909632.000,1563927296.000,12511277056.000,12511418368.000,12511277.056,12511418.368,12511.277,12511.418,150783,73427,6973030,"00:00:00.106","00:01:00.080"
"Traffic Item 2",183215082,180976534,2238548,1.222,3054511.500,3054545.500,13000000944.000,13000145648.000,92659985408,1563909888.000,1563927296.000,12511279104.000,12511418368.000,12511279.104,12511418.368,12511.279,12511.418,151411,74785,6973165,"00:00:00.106","00:01:00.080"
"Traffic Item 3",169121614,167054606,2067008,1.222,2819549.000,2819542.000,12000000544.000,11999970752.000,85531958272,1443609088.000,1443605504.000,11548872704.000,11548844032.000,11548872.704,11548844.032,11548.873,11548.844,150802,74580,6998580,"00:00:00.106","00:01:00.080"
"Traffic Item 4",169121615,167055006,2066609,1.222,2819549.500,2819540.000,12000002672.000,11999962240.000,85532163072,1443609344.000,1443604480.000,11548874752.000,11548835840.000,11548874.752,11548835.840,11548.875,11548.836,151469,75340,7006540,"00:00:00.106","00:01:00.080"
