"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",183214379,180968313,2246066,1.226,3054511.500,3054489.000,13000000944.000,12999905184.000,92655776256,1563909888.000,1563898368.000,12511279104.000,12511186944.000,12511279.104,12511186.944,12511.279,12511.187,152433,75702,8314570,"00:00:00.183","00:01:00.156"
"Traffic Item 2",183214379,180968243,2246136,1.226,3054511.500,3054488.500,13000000944.000,12999903056.000,92655740416,1563909888.000,1563898112.000,12511279104.000,12511184896.000,12511279.104,12511184.896,12511.279,12511.185,153193,75737,8315277,"00:00:00.183","00:01:00.156"
"Traffic Item 3",169120966,167048156,2072810,1.226,2819549.000,2819520.000,12000000544.000,11999877120.000,85528655872,1443609088.000,1443594240.000,11548872704.000,11548753920.000,11548872.704,11548753.920,11548.873,11548.754,152784,74047,8317135,"00:00:00.183","00:01:00.156"
"Traffic Item 4",169120966,167048584,2072382,1.225,2819549.000,2819518.500,12000000544.000,11999870736.000,85528875008,1443609088.000,1443593472.000,11548872704.000,11548747776.000,11548872.704,11548747.776,11548.873,11548.748,152918,74712,8318015,"00:00:00.183","00:01:00.156"
