"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Tx Rate (Bps)","Tx Rate (bps)","Tx Rate (Kbps)","Tx Rate (Mbps)","Avg Delay Variation (ns)","Min Delay Variation (ns)","Max Delay Variation (ns)","Short Term Avg Delay Variation (ns)","Total Sequence Errors","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",68116682,68116556,126,0.000,1174812.000,1174827.000,4999999872.000,601503744.000,4812029952.000,4812029.952,4812.030,7258,0,60095,7257,66047354,108969,71705,194590,"00:00:00.099","00:00:58.080"
"Traffic Item 2",68116682,68116556,126,0.000,1174812.000,1174827.000,4999999872.000,601503744.000,4812029952.000,4812029.952,4812.030,7432,0,60110,7425,66028581,109334,72265,203232,"00:00:00.099","00:00:58.080"
"Traffic Item 3",68116682,68116555,127,0.000,1174812.000,1174826.000,4999999872.000,601503744.000,4812029952.000,4812029.952,4812.030,3577,0,59895,3612,65828141,109178,71272,195445,"00:00:00.099","00:00:58.080"
"Traffic Item 4",68116682,68116555,127,0.000,1174812.000,1174826.500,4999999872.000,601503744.000,4812029952.000,4812029.952,4812.030,7303,0,60225,7286,66004380,110286,72697,196385,"00:00:00.099","00:00:58.080"
