Link 3 is disabled
Link 3 is disabled
Time elapsed: 1003 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6022738953.00,3008929548.00,2206548344.00,710.00,1779.00,0.00,0.00,
38,2.00,6029547511.00,3008932359.00,2206550368.00,722.00,2012.00,0.00,0.00,
39,2.00,6024786825.00,3008927831.00,2206547024.00,692.00,2228.00,0.00,0.00,
40,2.00,6023211163.00,3008928618.00,2206547640.00,535.00,2017.00,0.00,0.00,
51,2.35,7059817159.00,3008913391.00,2206536552.00,590.00,2028.00,0.00,0.00,
52,2.35,7056397888.00,3008912625.00,2206535936.00,651.00,1946.00,0.00,0.00,
53,2.35,7059335211.00,3008907934.00,2206532504.00,685.00,1936.00,0.00,0.00,
54,2.35,7056490684.00,3008895356.00,2206523176.00,663.00,1926.00,0.00,0.00,
*,0.32,84711044189.00,261577274196.00,247134328672.00,180434.00,641506.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6030997873.00,3000107162.00,2200078584.00,567.00,1572.00,0.00,0.00,
38,2.00,5999818136.00,3000109264.00,2200080080.00,391.00,1772.00,0.00,0.00,
39,2.00,5999038047.00,3000110114.00,2200080784.00,528.00,1748.00,0.00,0.00,
40,2.00,6001219898.00,3000109011.00,2200079992.00,449.00,1639.00,0.00,0.00,
51,2.35,7035771181.00,3000115472.00,2200084656.00,345.00,1696.00,0.00,0.00,
52,2.35,7042974167.00,3000113473.00,2200083160.00,445.00,1765.00,0.00,0.00,
53,2.35,7035428995.00,3000117027.00,2200085800.00,518.00,1800.00,0.00,0.00,
54,2.34,7030042200.00,3000117237.00,2200086064.00,513.00,1645.00,0.00,0.00,
*,0.32,84413095596.00,260810230968.00,246409694080.00,67650.00,149787.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6035293105.00,2999942654.00,2199957936.00,693.00,1552.00,0.00,0.00,
38,2.00,6001581504.00,2999939773.00,2199955912.00,507.00,1665.00,0.00,0.00,
39,2.00,6005609376.00,2999939468.00,2199955648.00,543.00,1787.00,0.00,0.00,
40,2.00,5996678758.00,2999937936.00,2199954416.00,488.00,1598.00,0.00,0.00,
51,2.34,7034540362.00,2999945488.00,2199960048.00,416.00,1812.00,0.00,0.00,
52,2.35,7036020154.00,2999945188.00,2199959784.00,468.00,1858.00,0.00,0.00,
53,2.35,7043765005.00,2999944383.00,2199959168.00,501.00,1842.00,0.00,0.00,
54,2.34,7027037779.00,2999945360.00,2199959872.00,551.00,1682.00,0.00,0.00,
*,0.32,84404928520.00,260798007509.00,246398001784.00,63810.00,145211.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6028879804.00,3000011063.00,2200008184.00,971.00,1944.00,0.00,0.00,
38,2.00,6008632168.00,3000015177.00,2200011088.00,458.00,1874.00,0.00,0.00,
39,2.00,6006614034.00,3000014981.00,2200010912.00,481.00,1838.00,0.00,0.00,
40,2.00,6006842874.00,3000017471.00,2200012848.00,513.00,1714.00,0.00,0.00,
51,2.34,7034532956.00,3000006453.00,2200004664.00,613.00,1872.00,0.00,0.00,
52,2.34,7033679308.00,3000021407.00,2200015752.00,589.00,1930.00,0.00,0.00,
53,2.35,7039487304.00,3000018551.00,2200013640.00,485.00,1826.00,0.00,0.00,
54,2.34,7033803042.00,3000023593.00,2200017336.00,397.00,1805.00,0.00,0.00,
*,0.32,84513338331.00,260796427611.00,246396705192.00,128733.00,411982.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
