Link 3 is disabled
Link 3 is disabled
Time elapsed: 1003 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6048959483.00,3009358037.00,2206862592.00,760.00,1827.00,0.00,0.00,
38,2.00,6021605543.00,3009357436.00,2206862064.00,475.00,1843.00,0.00,0.00,
39,1.97,5918866476.00,3009359593.00,2206863736.00,881.00,1986.00,0.00,0.00,
40,2.01,6054771450.00,3009352297.00,2206858368.00,544.00,2191.00,0.00,0.00,
51,2.34,7055606076.00,3009353232.00,2206859072.00,756.00,1915.00,0.00,0.00,
52,2.34,7050078130.00,3009353025.00,2206858896.00,849.00,2061.00,0.00,0.00,
53,2.34,7052703518.00,3009350280.00,2206856872.00,769.00,1771.00,0.00,0.00,
54,2.35,7057777614.00,3009347513.00,2206854848.00,722.00,1956.00,0.00,0.00,
*,0.32,84652562810.00,261613370490.00,247168506376.00,180044.00,645865.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6029870290.00,3000282823.00,2200207328.00,598.00,1583.00,0.00,0.00,
38,2.00,6012286967.00,3000284116.00,2200208384.00,396.00,1749.00,0.00,0.00,
39,1.96,5894568078.00,3000284998.00,2200209000.00,475.00,1860.00,0.00,0.00,
40,2.01,6041978023.00,3000288748.00,2200211728.00,453.00,1969.00,0.00,0.00,
51,2.35,7037225692.00,3000279541.00,2200204952.00,368.00,1593.00,0.00,0.00,
52,2.34,7032496372.00,3000278495.00,2200204248.00,533.00,1663.00,0.00,0.00,
53,2.34,7034488353.00,3000280693.00,2200205832.00,445.00,1668.00,0.00,0.00,
54,2.34,7031288548.00,3000290236.00,2200212784.00,445.00,1732.00,0.00,0.00,
*,0.32,84359463197.00,260827224527.00,246425726800.00,67277.00,150706.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6032384226.00,2999521781.00,2199649320.00,640.00,1656.00,0.00,0.00,
38,2.00,6002336997.00,2999522351.00,2199649672.00,453.00,1730.00,0.00,0.00,
39,1.96,5877348529.00,2999537962.00,2199661200.00,573.00,2002.00,0.00,0.00,
40,2.01,6021630349.00,2999548352.00,2199668856.00,1302.00,2054.00,0.00,0.00,
51,2.34,7032089892.00,2999572620.00,2199686632.00,514.00,1702.00,0.00,0.00,
52,2.35,7034462876.00,2999572483.00,2199686456.00,613.00,1705.00,0.00,0.00,
53,2.34,7030601683.00,2999571269.00,2199685576.00,461.00,1729.00,0.00,0.00,
54,2.35,7038869180.00,2999562070.00,2199678888.00,491.00,1804.00,0.00,0.00,
*,0.32,84300689772.00,260757530843.00,246359916616.00,63721.00,150405.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6034329450.00,3002181396.00,2201599664.00,650.00,1673.00,0.00,0.00,
38,2.00,6010996813.00,3002176585.00,2201596144.00,518.00,1729.00,0.00,0.00,
39,1.96,5881594668.00,3002164420.00,2201587168.00,604.00,1961.00,0.00,0.00,
40,2.00,6016630020.00,3002153175.00,2201578984.00,456.00,2076.00,0.00,0.00,
51,2.34,7038512694.00,3002138326.00,2201568072.00,491.00,1793.00,0.00,0.00,
52,2.35,7042513888.00,3002142832.00,2201571416.00,476.00,1777.00,0.00,0.00,
53,2.35,7040857768.00,3002145233.00,2201573264.00,440.00,1644.00,0.00,0.00,
54,2.35,7041512119.00,3002140026.00,2201569304.00,550.00,1622.00,0.00,0.00,
*,0.32,84399188797.00,260988970981.00,246578487584.00,110534.00,405832.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6028924965.00,3000041812.00,2200030712.00,674.00,1645.00,0.00,0.00,
38,2.00,6009815020.00,3000047138.00,2200034584.00,545.00,1767.00,0.00,0.00,
39,1.96,5880373270.00,3000044277.00,2200032472.00,611.00,1938.00,0.00,0.00,
40,2.00,6006012884.00,3000048126.00,2200035288.00,529.00,1979.00,0.00,0.00,
51,2.34,7031393172.00,3000046796.00,2200034320.00,419.00,1728.00,0.00,0.00,
52,2.34,7032947322.00,3000054722.00,2200040128.00,443.00,1670.00,0.00,0.00,
53,2.34,7033747478.00,3000047722.00,2200034936.00,619.00,1586.00,0.00,0.00,
54,2.35,7035592129.00,3000054483.00,2200039952.00,424.00,1519.00,0.00,0.00,
*,0.32,84297048779.00,260804388387.00,246404164512.00,66614.00,154702.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6035958878.00,3002456884.00,2201801712.00,740.00,1697.00,0.00,0.00,
38,2.00,6008721854.00,3002457531.00,2201802240.00,411.00,1763.00,0.00,0.00,
39,1.96,5882969915.00,3002464968.00,2201807696.00,455.00,2008.00,0.00,0.00,
40,2.00,6013092658.00,3002459836.00,2201803912.00,562.00,2016.00,0.00,0.00,
51,2.34,7035153201.00,3002459785.00,2201803824.00,383.00,1798.00,0.00,0.00,
52,2.34,7040134495.00,3002446854.00,2201794408.00,449.00,1806.00,0.00,0.00,
53,2.35,7041874749.00,3002460745.00,2201804528.00,472.00,1684.00,0.00,0.00,
54,2.35,7040937322.00,3002466420.00,2201808752.00,383.00,1600.00,0.00,0.00,
*,0.32,84361224413.00,261013424636.00,246601572096.00,73502.00,155645.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6029779000.00,2999322813.00,2199503328.00,521.00,1698.00,0.00,0.00,
38,2.00,6006475187.00,2999321784.00,2199502624.00,476.00,1761.00,0.00,0.00,
39,1.96,5875550823.00,2999313124.00,2199496288.00,571.00,2058.00,0.00,0.00,
40,2.00,6011095842.00,2999315057.00,2199497696.00,492.00,2012.00,0.00,0.00,
51,2.35,7035526315.00,2999346482.00,2199520752.00,590.00,1680.00,0.00,0.00,
52,2.34,7031043780.00,2999348832.00,2199522424.00,498.00,1741.00,0.00,0.00,
53,2.35,7035323678.00,2999350760.00,2199523920.00,421.00,1649.00,0.00,0.00,
54,2.35,7038986549.00,2999340950.00,2199516704.00,493.00,1568.00,0.00,0.00,
*,0.32,84296288390.00,260741981473.00,246345260656.00,63279.00,155460.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6001279304.00,2999218085.00,2199426592.00,717.00,1541.00,0.00,0.00,
38,2.00,6001666711.00,2999214229.00,2199423776.00,575.00,1748.00,0.00,0.00,
39,1.96,5870928243.00,2999217773.00,2199426328.00,485.00,1968.00,0.00,0.00,
40,2.00,6003344508.00,2999216102.00,2199425096.00,490.00,1943.00,0.00,0.00,
51,2.34,7031942264.00,2999193351.00,2199408464.00,603.00,1725.00,0.00,0.00,
52,2.34,7031372375.00,2999193319.00,2199408464.00,263.00,1734.00,0.00,0.00,
53,2.34,7032608694.00,2999181391.00,2199399664.00,545.00,1693.00,0.00,0.00,
54,2.35,7033199271.00,2999183611.00,2199401248.00,447.00,1635.00,0.00,0.00,
*,0.32,84293244121.00,260728555996.00,246332595168.00,78244.00,170641.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6007403197.00,3000336006.00,2200246488.00,734.00,1595.00,0.00,0.00,
38,2.00,6006012051.00,3000337899.00,2200247808.00,399.00,1695.00,0.00,0.00,
39,1.96,5876121084.00,3000338813.00,2200248512.00,471.00,1869.00,0.00,0.00,
40,2.00,6013969549.00,3000341819.00,2200250712.00,500.00,1914.00,0.00,0.00,
51,2.34,7033183986.00,3000342735.00,2200251328.00,587.00,1563.00,0.00,0.00,
