Link 3 is disabled
Link 3 is disabled
Time elapsed: 1003 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6036087320.00,3009635780.00,2207066224.00,837.00,1779.00,0.00,0.00,
38,2.00,6031122777.00,3009604703.00,2207043520.00,599.00,1773.00,0.00,0.00,
39,2.00,6026305172.00,3009592442.00,2207034544.00,574.00,1994.00,0.00,0.00,
40,2.00,6029564829.00,3009595341.00,2207036568.00,612.00,1843.00,0.00,0.00,
51,2.35,7060958865.00,3009601986.00,2207041408.00,775.00,1852.00,0.00,0.00,
52,2.34,7056398776.00,3009597476.00,2207038152.00,761.00,2009.00,0.00,0.00,
53,2.35,7059139844.00,3009595580.00,2207036744.00,663.00,1969.00,0.00,0.00,
54,2.35,7059864362.00,3009602718.00,2207042024.00,751.00,1744.00,0.00,0.00,
*,0.32,84749090903.00,261637078249.00,247190909152.00,181595.00,638210.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6014028504.00,2999604454.00,2199709952.00,710.00,1411.00,0.00,0.00,
38,2.00,6011270913.00,2999599582.00,2199706344.00,630.00,1449.00,0.00,0.00,
39,2.00,6004382436.00,2999605015.00,2199710304.00,394.00,1843.00,0.00,0.00,
40,2.00,6003233837.00,2999601357.00,2199707664.00,438.00,1617.00,0.00,0.00,
51,2.35,7034654938.00,2999596152.00,2199703880.00,543.00,1713.00,0.00,0.00,
52,2.34,7027961987.00,2999604881.00,2199710216.00,479.00,2016.00,0.00,0.00,
53,2.35,7035264359.00,2999604748.00,2199710128.00,573.00,1843.00,0.00,0.00,
54,2.35,7034675879.00,2999599344.00,2199706168.00,417.00,1625.00,0.00,0.00,
*,0.32,84394776000.00,260765215790.00,246367137984.00,76842.00,145184.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6019599681.00,2999609131.00,2199713384.00,539.00,1540.00,0.00,0.00,
38,2.00,5999744295.00,2999612368.00,2199715672.00,514.00,1530.00,0.00,0.00,
39,2.00,6001978148.00,2999612070.00,2199715496.00,719.00,1864.00,0.00,0.00,
40,2.00,6007807774.00,2999616179.00,2199718488.00,509.00,1593.00,0.00,0.00,
51,2.34,7033956095.00,2999612559.00,2199715848.00,442.00,1708.00,0.00,0.00,
52,2.34,7031318825.00,2999603699.00,2199709424.00,492.00,1924.00,0.00,0.00,
53,2.35,7035433276.00,2999611759.00,2199715320.00,250.00,1799.00,0.00,0.00,
54,2.35,7040230812.00,2999609224.00,2199713384.00,403.00,1664.00,0.00,0.00,
*,0.32,84405423013.00,260764910891.00,246366978440.00,59286.00,145042.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6015425192.00,3002580718.00,2201892528.00,621.00,1594.00,0.00,0.00,
38,2.00,6012161814.00,3002580550.00,2201892440.00,554.00,1566.00,0.00,0.00,
39,2.00,6011592498.00,3002580192.00,2201892176.00,723.00,1992.00,0.00,0.00,
40,2.00,6009852787.00,3002579842.00,2201891912.00,478.00,1713.00,0.00,0.00,
51,2.34,7039105388.00,3002591844.00,2201900712.00,413.00,1786.00,0.00,0.00,
52,2.34,7040793037.00,3002590495.00,2201899656.00,432.00,2077.00,0.00,0.00,
53,2.35,7044745896.00,3002578967.00,2201891208.00,398.00,1893.00,0.00,0.00,
54,2.35,7046045168.00,3002592350.00,2201901064.00,388.00,1779.00,0.00,0.00,
*,0.32,84513598920.00,261027296221.00,246614586416.00,107731.00,399002.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6020696634.00,3002672680.00,2201959936.00,455.00,1632.00,0.00,0.00,
38,2.00,6011764064.00,3002671895.00,2201959320.00,503.00,1531.00,0.00,0.00,
39,2.00,6008644553.00,3002680835.00,2201965920.00,540.00,1916.00,0.00,0.00,
40,2.00,6010250196.00,3002683698.00,2201968032.00,972.00,1790.00,0.00,0.00,
51,2.34,7038948506.00,3002679755.00,2201965128.00,658.00,1702.00,0.00,0.00,
52,2.34,7040383986.00,3002687723.00,2201971024.00,559.00,1923.00,0.00,0.00,
53,2.35,7044402679.00,3002705358.00,2201983960.00,559.00,1781.00,0.00,0.00,
54,2.34,7040006954.00,3002699752.00,2201979824.00,468.00,1621.00,0.00,0.00,
*,0.32,84533463720.00,261033391169.00,246620441408.00,85924.00,160380.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6006888195.00,2999651358.00,2199744360.00,575.00,1590.00,0.00,0.00,
38,2.00,6004806499.00,2999648430.00,2199742248.00,569.00,1393.00,0.00,0.00,
39,2.00,6002180583.00,2999643761.00,2199738728.00,434.00,1801.00,0.00,0.00,
40,2.00,6011841272.00,2999639352.00,2199735560.00,379.00,1455.00,0.00,0.00,
51,2.35,7038243034.00,2999634887.00,2199732216.00,471.00,1605.00,0.00,0.00,
52,2.34,7031306652.00,2999630372.00,2199728960.00,457.00,1713.00,0.00,0.00,
53,2.35,7035055765.00,2999623225.00,2199723680.00,731.00,1481.00,0.00,0.00,
54,2.34,7030790435.00,2999617583.00,2199719544.00,493.00,1556.00,0.00,0.00,
*,0.32,84391950127.00,260767760437.00,246369668952.00,77548.00,148917.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6011862961.00,2999209813.00,2199420520.00,505.00,1592.00,0.00,0.00,
38,2.00,5995586324.00,2999208315.00,2199419376.00,567.00,1473.00,0.00,0.00,
39,2.00,5998137695.00,2999201115.00,2199414184.00,415.00,1752.00,0.00,0.00,
40,2.00,6006768294.00,2999206059.00,2199417792.00,432.00,1527.00,0.00,0.00,
51,2.35,7034411667.00,2999206133.00,2199417880.00,368.00,1671.00,0.00,0.00,
52,2.34,7025914503.00,2999201950.00,2199414712.00,490.00,1677.00,0.00,0.00,
53,2.34,7024668142.00,2999196431.00,2199410752.00,451.00,1735.00,0.00,0.00,
54,2.34,7024577423.00,2999196089.00,2199410488.00,435.00,1678.00,0.00,0.00,
*,0.32,84350887172.00,260733054389.00,246336528328.00,65515.00,146595.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,5998341947.00,2999992703.00,2199994632.00,530.00,1585.00,0.00,0.00,
38,2.00,6003791709.00,2999997625.00,2199998240.00,429.00,1567.00,0.00,0.00,
39,2.00,6002713841.00,3000002173.00,2200001584.00,523.00,1871.00,0.00,0.00,
40,2.00,6009287866.00,2999996411.00,2199997360.00,523.00,1531.00,0.00,0.00,
51,2.34,7032606417.00,3000019596.00,2200014344.00,493.00,1704.00,0.00,0.00,
52,2.34,7031960366.00,3000024476.00,2200017952.00,514.00,1713.00,0.00,0.00,
53,2.34,7032638114.00,3000020657.00,2200015136.00,529.00,1791.00,0.00,0.00,
54,2.34,7032860391.00,3000028612.00,2200021032.00,444.00,1639.00,0.00,0.00,
*,0.32,84373950477.00,260797569067.00,246397895304.00,60746.00,148025.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6001182134.00,2999621489.00,2199722448.00,479.00,1532.00,0.00,0.00,
38,2.00,5996679193.00,2999623602.00,2199724032.00,604.00,1387.00,0.00,0.00,
39,2.00,6004458334.00,2999625393.00,2199725264.00,493.00,1633.00,0.00,0.00,
40,2.01,6016479555.00,2999626562.00,2199726144.00,482.00,1494.00,0.00,0.00,
51,2.34,7032409504.00,2999618423.00,2199720248.00,614.00,1646.00,0.00,0.00,
52,2.34,7030422066.00,2999616945.00,2199719104.00,535.00,1631.00,0.00,0.00,
53,2.35,7034430264.00,2999626316.00,2199725968.00,600.00,1648.00,0.00,0.00,
54,2.34,7024934357.00,2999626646.00,2199726144.00,570.00,1603.00,0.00,0.00,
*,0.32,84364369276.00,260768020567.00,246369750352.00,62036.00,146421.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6003519035.00,2999545346.00,2199666568.00,554.00,1527.00,0.00,0.00,
38,2.00,5997426604.00,2999542750.00,2199664720.00,411.00,1387.00,0.00,0.00,
39,2.00,6003119553.00,2999539994.00,2199662696.00,419.00,1861.00,0.00,0.00,
40,2.00,6006788772.00,2999536817.00,2199660320.00,524.00,1407.00,0.00,0.00,
51,2.34,7030688031.00,2999548608.00,2199668944.00,514.00,1622.00,0.00,0.00,
52,2.34,7029286810.00,2999548812.00,2199669120.00,449.00,1654.00,0.00,0.00,
53,2.34,7033884139.00,2999547855.00,2199668416.00,458.00,1712.00,0.00,0.00,
54,2.34,7030422434.00,2999539016.00,2199661992.00,460.00,1543.00,0.00,0.00,
*,0.32,84365205121.00,260761098294.00,246363327408.00,58011.00,141276.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,5999119134.00,2999449298.00,2199596168.00,557.00,1597.00,0.00,0.00,
38,2.00,6011000244.00,2999445751.00,2199593528.00,624.00,1389.00,0.00,0.00,
39,2.00,6007837838.00,2999459498.00,2199603648.00,518.00,1902.00,0.00,0.00,
40,2.00,6006804002.00,2999466489.00,2199608752.00,592.00,1490.00,0.00,0.00,
51,2.34,7032354107.00,2999461365.00,2199604968.00,391.00,1705.00,0.00,0.00,
52,2.35,7038433184.00,2999462331.00,2199605672.00,487.00,1840.00,0.00,0.00,
53,2.35,7042164815.00,2999465700.00,2199608224.00,465.00,1789.00,0.00,0.00,
54,2.34,7033664606.00,2999462554.00,2199605848.00,502.00,1618.00,0.00,0.00,
*,0.32,84393891120.00,260751973507.00,246354560056.00,70196.00,151045.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6005732141.00,3002234766.00,2201638824.00,450.00,1508.00,0.00,0.00,
38,2.00,6014963855.00,3002239455.00,2201642256.00,554.00,1521.00,0.00,0.00,
39,2.00,6011210915.00,3002224529.00,2201631344.00,382.00,1941.00,0.00,0.00,
40,2.00,6016584418.00,3002220779.00,2201628616.00,412.00,1639.00,0.00,0.00,
51,2.35,7045082271.00,3002208181.00,2201619376.00,436.00,1730.00,0.00,0.00,
52,2.34,7037765063.00,3002205987.00,2201617792.00,256.00,2008.00,0.00,0.00,
53,2.35,7046097498.00,3002194103.00,2201608992.00,587.00,1834.00,0.00,0.00,
54,2.35,7046991909.00,3002200408.00,2201613656.00,604.00,1671.00,0.00,0.00,
*,0.32,84484251389.00,260995124221.00,246584277368.00,60037.00,150785.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6004285663.00,3000028494.00,2200020856.00,703.00,1461.00,0.00,0.00,
38,2.00,6000524547.00,3000026476.00,2200019360.00,529.00,1429.00,0.00,0.00,
39,2.00,5996792794.00,3000027110.00,2200019888.00,621.00,1720.00,0.00,0.00,
40,2.01,6017925453.00,3000027346.00,2200019976.00,508.00,1425.00,0.00,0.00,
51,2.35,7035726105.00,3000032817.00,2200024024.00,444.00,1614.00,0.00,0.00,
52,2.34,7033613097.00,3000045500.00,2200033352.00,497.00,1870.00,0.00,0.00,
53,2.34,7034891367.00,3000055432.00,2200040656.00,489.00,1695.00,0.00,0.00,
54,2.35,7039504043.00,3000062991.00,2200046200.00,333.00,1536.00,0.00,0.00,
*,0.32,84398615898.00,260802307713.00,246402293808.00,59125.00,147641.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6000987322.00,2999212022.00,2199422192.00,646.00,1617.00,0.00,0.00,
38,2.00,6001935428.00,2999215656.00,2199424832.00,607.00,1433.00,0.00,0.00,
39,2.00,6001824477.00,2999216009.00,2199425008.00,585.00,1665.00,0.00,0.00,
40,2.00,6009013884.00,2999216308.00,2199425360.00,548.00,1498.00,0.00,0.00,
