Link 3 is disabled
Link 3 is disabled
Time elapsed: 1003 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6031086776.00,3009447379.00,2206928064.00,843.00,1736.00,0.00,0.00,
38,2.00,6029780615.00,3009445922.00,2206927008.00,611.00,1990.00,0.00,0.00,
39,2.00,6027135148.00,3009441821.00,2206924016.00,596.00,2275.00,0.00,0.00,
40,2.00,6021270759.00,3009440665.00,2206923136.00,543.00,2134.00,0.00,0.00,
51,2.34,7053931886.00,3009449994.00,2206930000.00,747.00,1960.00,0.00,0.00,
52,2.34,7056596870.00,3009450874.00,2206930616.00,790.00,2227.00,0.00,0.00,
53,2.35,7063077456.00,3009448278.00,2206928680.00,616.00,2062.00,0.00,0.00,
54,2.34,7050723943.00,3009455741.00,2206934224.00,623.00,1802.00,0.00,0.00,
*,0.32,84785866801.00,261623113784.00,247177661544.00,202872.00,659631.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6012202432.00,3000739516.00,2200542344.00,577.00,1565.00,0.00,0.00,
38,2.00,6013179055.00,3000738492.00,2200541640.00,517.00,1774.00,0.00,0.00,
39,2.00,6009552668.00,3000744193.00,2200545688.00,344.00,1980.00,0.00,0.00,
40,2.00,6008250925.00,3000741505.00,2200543752.00,469.00,1879.00,0.00,0.00,
51,2.35,7037648718.00,3000723205.00,2200530288.00,512.00,1796.00,0.00,0.00,
52,2.35,7040513223.00,3000720795.00,2200528528.00,471.00,1744.00,0.00,0.00,
53,2.35,7040087236.00,3000715886.00,2200525008.00,386.00,1849.00,0.00,0.00,
54,2.34,7036272827.00,3000718727.00,2200527032.00,578.00,1663.00,0.00,0.00,
*,0.32,84446670154.00,260863282537.00,246459782184.00,70122.00,150110.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6018559308.00,3000112019.00,2200082192.00,697.00,1532.00,0.00,0.00,
38,2.00,6006853704.00,3000125416.00,2200091960.00,441.00,1621.00,0.00,0.00,
39,2.00,5999066797.00,3000131858.00,2200096712.00,545.00,1781.00,0.00,0.00,
40,2.00,6004192265.00,3000129673.00,2200095128.00,586.00,1887.00,0.00,0.00,
51,2.35,7036900585.00,3000132724.00,2200097328.00,426.00,1786.00,0.00,0.00,
52,2.35,7039354077.00,3000134462.00,2200098648.00,483.00,1719.00,0.00,0.00,
53,2.35,7037506127.00,3000138935.00,2200101904.00,437.00,1866.00,0.00,0.00,
54,2.34,7033337615.00,3000143691.00,2200105424.00,563.00,1709.00,0.00,0.00,
*,0.32,84409956131.00,260811757592.00,246411052712.00,64162.00,148044.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6018526462.00,2999159360.00,2199383472.00,436.00,1527.00,0.00,0.00,
38,2.00,6005706621.00,2999158966.00,2199383208.00,452.00,1483.00,0.00,0.00,
39,2.00,6010247003.00,2999159210.00,2199383472.00,384.00,1805.00,0.00,0.00,
40,2.01,6014141444.00,2999159375.00,2199383560.00,382.00,1866.00,0.00,0.00,
51,2.34,7020904791.00,2999158363.00,2199382856.00,369.00,1847.00,0.00,0.00,
52,2.34,7030559019.00,2999155914.00,2199381008.00,536.00,1760.00,0.00,0.00,
53,2.35,7037926046.00,2999155704.00,2199380832.00,387.00,1808.00,0.00,0.00,
54,2.34,7024852997.00,2999136077.00,2199366400.00,496.00,1714.00,0.00,0.00,
*,0.32,84421658654.00,260725485370.00,246329632560.00,103917.00,406089.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6008051205.00,2999548519.00,2199668944.00,561.00,1490.00,0.00,0.00,
38,2.00,6003633089.00,2999535305.00,2199659176.00,542.00,1426.00,0.00,0.00,
39,2.00,6002137679.00,2999529809.00,2199655128.00,482.00,1725.00,0.00,0.00,
40,2.00,6002621014.00,2999530399.00,2199655568.00,618.00,1746.00,0.00,0.00,
51,2.35,7034040037.00,2999546646.00,2199667536.00,615.00,1796.00,0.00,0.00,
52,2.35,7035954480.00,2999549053.00,2199669296.00,460.00,1790.00,0.00,0.00,
53,2.35,7035917899.00,2999548980.00,2199669208.00,436.00,1830.00,0.00,0.00,
54,2.34,7033412168.00,2999555900.00,2199674312.00,390.00,1638.00,0.00,0.00,
*,0.32,84398817502.00,260758886165.00,246361313352.00,68237.00,149316.00,0.00,0.00,

Time elapsed: 1000 ms
